,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,cgroup
4860,,2,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.2045023898305077,0.1665057915057913,3216,-1.5871756173548124,-1.7927251863480151,-0.20554956899320276,Methane,5
4861,,3,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.3016692711864407,0.2292471042471038,3216,-1.1984239902203846,-1.4729547993447345,-0.2745308091243499,Methane,5
4862,,4,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.3897973728813557,0.2678571428571425,3216,-0.9421282315892752,-1.3173014896329405,-0.3751732580436653,Methane,5
4863,,5,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.4948731864406778,0.3209459459459456,3216,-0.7034537382441884,-1.1364825627235207,-0.4330288244793322,Methane,5
4864,,6,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.6010788474576262,0.3643822393822393,3216,-0.5090291592789914,-1.0095518541303492,-0.5005226948513578,Methane,5
4865,,7,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.7084143559322023,0.4029922779922775,3216,-0.34472610798771514,-0.9088378785285194,-0.5641117705408043,Methane,5
4866,,8,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.8123603220338982,0.4464285714285706,3216,-0.2078112908995877,-0.8064758658669503,-0.5986645749673626,Methane,5
4867,,9,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,0.9230853728813556,0.4826254826254825,3216,-0.0800335537606317,-0.7285143243972368,-0.6484807706366051,Methane,5
4868,,10,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,1.003304542372881,0.4971042471042469,3216,0.0032990943715354966,-0.6989555221556927,-0.7022546165272282,Methane,5
4869,,11,,Methane,0,0,0,0,0.2495,-0.323,464.0,0.25,0.14,0.11,,,,298.0,1.077874474576271,0.5212355212355206,3216,0.07499102282765206,-0.6515532832611094,-0.7265443060887614,Methane,5
5347,71.0,0,AC,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,6.77511955570176,1.42391885535126,3258,1.913257013208111,0.3534128277645137,-1.5598441854435974,Methane,5
5348,,1,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,15.632453144773,2.18100460006836,3258,2.749349083158998,0.7797855963728662,-1.9695634867861318,Methane,5
5349,,2,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,26.6341065119952,2.90434579484316,3258,3.282192594170673,1.0662081652328566,-2.2159844289378166,Methane,5
5350,,3,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,32.8570892807584,3.13886034458187,3258,3.492167529280939,1.143859786453354,-2.348307742827585,Methane,5
5351,,4,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,39.5094117634452,3.40211755301651,3258,3.6765389160169777,1.2243980474673761,-2.4521408685496016,Methane,5
5352,,5,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,47.0191278407538,3.62693692023655,3258,3.850554494253246,1.2883884684309033,-2.562166025822343,Methane,5
5353,,6,,Methane,0,0,0,0,0.2495,-0.323,330.0,0.281,0.2059,0.0751,,,,298.0,54.0457563753218,3.81342559901076,3258,3.989831028057897,1.3385278925356145,-2.6513031355222827,Methane,5
5354,,7,AC-APS,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,4.78079222328065,0.647099856736748,3259,1.5646062698584928,-0.4352546583116966,-1.9998609281701893,Methane,5
5355,,8,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,9.93556904013621,1.19345039416146,3259,2.2961211506731884,0.176848602599462,-2.1192725480737264,Methane,5
5356,,9,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,17.9861065720007,1.76355027125723,3259,2.8895996027500224,0.567328976812889,-2.3222706259371333,Methane,5
5357,,10,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,24.5321549386175,2.09875842086821,3259,3.19998470351982,0.7413459417270961,-2.4586387617927237,Methane,5
5358,,11,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,34.2965795764679,2.52483640451027,3259,3.5350456283967593,0.926176270335379,-2.6088693580613804,Methane,5
5359,,12,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,44.2206404092378,2.85977452914394,3259,3.7891916576681184,1.050742785760386,-2.7384488719077327,Methane,5
5360,,13,,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298.0,53.9285526768368,3.07002969203222,3259,3.987660071919421,1.1216872332240684,-2.8659728386953525,Methane,5
5361,,14,AC-HP,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,5.74349555905349,0.464768705390963,3260,1.748068007390433,-0.7662154049044284,-2.5142834122948616,Methane,5
5362,,15,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,12.7206195144479,0.95821577781659,3260,2.543224260692006,-0.04268228856912884,-2.585906549261135,Methane,5
5363,,16,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,19.9102274103211,1.3029648099592,3260,2.9912335399255463,0.26464229083956436,-2.726591249085982,Methane,5
5364,,17,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,25.5445557285477,1.62385734966198,3260,3.240424210912898,0.48480439900333483,-2.755619811909563,Methane,5
5365,,18,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,32.4650387303682,1.89188928547319,3260,3.480163778948132,0.6375759517257288,-2.842587827222403,Methane,5
5366,,19,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,39.975526307612,2.1742625478571,3260,3.6882674245523472,0.7766895485908271,-2.91157787596152,Methane,5
5367,,20,,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298.0,51.2932374816099,2.47551612809899,3260,3.937558920516745,0.9064489108855706,-3.0311100096311745,Methane,5
5368,,21,AC-SA-APS,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,4.72267256149765,0.311373087724901,3261,1.5523748600113156,-1.1667634468079693,-2.7191383068192847,Methane,5
5369,,22,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,10.0350925317734,0.617902870301217,3261,2.3060882031099643,-0.48142400167398225,-2.7875122047839467,Methane,5
5370,,23,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,17.1711454738134,0.967452346484907,3261,2.8432303863599206,-0.03308910957039795,-2.8763194959303187,Methane,5
5371,,24,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,24.467606110708,1.28341585882408,3261,3.1973500431106405,0.2495251631412734,-2.947824879969367,Methane,5
5372,,25,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,33.6406760482487,1.59443319935665,3261,3.5157359314619314,0.46651831217623746,-3.049217619285694,Methane,5
5373,,26,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,43.4030433529387,1.86703412922838,3261,3.770529561987434,0.6243511446433769,-3.146178417344057,Methane,5
5374,,27,,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298.0,53.0039742961938,2.09648249605945,3261,3.970366897461396,0.7402609384688321,-3.230105958992564,Methane,5
5626,,12,CMS80070-20,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.0652418447694037,0.1266824997154964,3292,-2.7296542249674873,-2.066071324987465,0.6635828999800224,Methane,5
5627,,13,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.15185601799775,0.2722937467081987,3292,-1.884822457075477,-1.300873844280774,0.5839486127947031,Methane,5
5628,,14,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.231721034870641,0.3671090427372214,3292,-1.4622210667243243,-1.0020963558837375,0.4601247108405868,Methane,5
5629,,15,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.317210348706411,0.4491788869553438,3292,-1.148190164575793,-0.8003340586575717,0.34785610591822136,Methane,5
5630,,16,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.404949381327333,0.4931053038807321,3292,-0.9039932040637516,-0.7070325296129215,0.1969606744508301,Methane,5
5631,,17,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.4859392575928,0.5815585964819955,3292,-0.7216716472697962,-0.5420435442893264,0.17962810298046972,Methane,5
5632,,18,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.583802024746906,0.6571949540877768,3292,-0.538193352348017,-0.41977457074293495,0.11841878160508207,Methane,5
5633,,19,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.683914510686164,0.7201073048380358,3292,-0.37992235354773785,-0.32835504357930156,0.05156730996843628,Methane,5
5634,,20,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.780652418447693,0.7830411005436697,3292,-0.24762527500710146,-0.24457009325314652,0.003055181753954944,Methane,5
5635,,21,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.884139482564679,0.8522868614478573,3292,-0.1231404430846985,-0.1598321169805915,-0.03669167389589299,Methane,5
5636,,22,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,0.980877390326209,0.8834463816069733,3292,-0.019307811604925156,-0.12392467768090953,-0.10461686607598437,Methane,5
5637,,23,,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273.0,1.08323959505061,0.9463444357203169,3292,0.07995617628421293,-0.05514867924153327,-0.1351048555257462,Methane,5
5798,,60,ML,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.0207468879668049,0.0853614746249604,3307,-3.8753590210565587,-2.4608603967751526,1.4144986242814062,Methane,5
5799,,61,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.0809128630705394,0.161706032556654,3307,-2.5143824679209543,-1.821975206003725,0.6924072619172292,Methane,5
5800,,62,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.143153526970954,0.266876795403766,3307,-1.9438376094533436,-1.320968167513621,0.6228694419397227,Methane,5
5801,,63,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.232365145228215,0.371788222151293,3307,-1.4594452427555091,-0.9894308821113071,0.470014360644202,Methane,5
5802,,64,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.33402489626556,0.457349186083626,3307,-1.096539749066138,-0.7823080965170178,0.3142316525491201,Methane,5
5803,,65,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.443983402489626,0.54283035429301,3307,-0.8119680990287501,-0.6109584308955757,0.20100966813317445,Methane,5
5804,,66,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.54149377593361,0.618815831471433,3307,-0.6134237067279068,-0.4799475764614433,0.1334761302664635,Methane,5
5805,,67,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.647302904564315,0.675490743696138,3307,-0.4349409262411184,-0.3923158245682367,0.04262510167288169,Methane,5
5806,,68,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.771784232365145,0.770447654005746,3307,-0.259050259777454,-0.2607835642251693,-0.0017333044477153003,Methane,5
5807,,69,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,0.890041493775933,0.846233641876796,3307,-0.11648719512258401,-0.1669597850732989,-0.05047258995071488,Methane,5
5808,,70,,Methane,0,0,0,0,0.2495,-0.323,496.0,0.22,0.015,0.205,95.09,4.356,,313.0,1.00829875518672,0.883558091286307,3307,0.00826450984989145,-0.1237982380694697,-0.13206274791936115,Methane,5
5809,,83,GF,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.0309759236901709,0.0591081887391125,3308,-3.4745450314056323,-2.8283858068228778,0.6461592245827545,Methane,5
5810,,84,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.103424363669017,0.0887221496063777,3308,-2.2689147192374226,-2.422245707126493,-0.1533309878890705,Methane,5
5811,,85,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.18207397503567,0.137672989234008,3308,-1.703342218246358,-1.9828740491045265,-0.27953183085816846,Methane,5
5812,,86,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.275211278848168,0.196402023487622,3308,-1.2902161895761204,-1.6275915802247136,-0.33737539064859323,Methane,5
5813,,87,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.374569709547708,0.235913911976293,3308,-0.9819773530325145,-1.4442883202663186,-0.46231096723380405,Methane,5
5814,,88,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.480139289384671,0.275485666962674,3308,-0.7336790309580129,-1.2892196772863764,-0.5555406463283635,Methane,5
5815,,89,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.585708869221635,0.315057421949053,3308,-0.5349324230581904,-1.1550003648678981,-0.6200679418097077,Methane,5
5816,,90,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.685072288795985,0.344930804306397,3308,-0.3782309151988962,-1.0644114492949084,-0.6861805340960122,Methane,5
5817,,91,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.786491124791714,0.403739660556959,3308,-0.24017384098267577,-0.9069850133008305,-0.6668111723181547,Methane,5
5818,,92,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,0.906563363698951,0.424174091775342,3308,-0.09809435194827308,-0.8576113142109822,-0.7595169622627091,Methane,5
5819,,93,,Methane,0,0,0,0,0.2495,-0.323,310.0,0.13,0.021,0.109,86.51,11.09,,313.0,1.0121279546611,0.473384352893049,3308,0.012055000284892002,-0.7478476350614119,-0.759902635346304,Methane,5
6556,90.0,0,CNT@@AC0,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,6.0,0.4198753462603875,3392,1.791759469228055,-0.8677974063750872,-2.6595568756031422,Methane,5
6557,,1,,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,13.7777777777777,0.8189981532779312,3392,2.6230569882688117,-0.1996734499815106,-2.822730438250322,Methane,5
6558,,2,,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,21.6666666666666,1.160976454293625,3392,3.0757749812275246,0.14926142197058812,-2.9265135592569367,Methane,5
6559,,3,,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,30.2222222222222,1.388619575253919,3392,3.4085774889597773,0.3283101423526942,-3.080267346607083,Methane,5
6560,,4,,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,39.4444444444444,1.569448291782081,3392,3.6748932121391955,0.45072415109425246,-3.224169061044943,Methane,5
6561,,5,,Methane,0,0,0,0,0.2495,-0.323,156.0,0.206,0.1414,0.0646,,,,298.0,46.0,1.693421052631575,3392,3.828641396489095,0.5267507743157476,-3.3018906221733477,Methane,5
6562,,6,CNT@@AC1,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298.0,6.66666666666666,0.4042243767313012,3393,1.8971199848858802,-0.905785167243028,-2.802905152128908,Methane,5
6563,,7,,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298.0,16.4444444444444,0.7408125577100625,3393,2.799987696427893,-0.3000076442413832,-3.099995340669276,Methane,5
6564,,8,,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298.0,24.4444444444444,0.9633194829178188,3393,3.19640296901614,-0.037370164241087245,-3.2337731332572273,Methane,5
6565,,9,,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298.0,35.5555555555555,1.185503231763619,3393,3.571096418457551,0.1701673525960468,-3.4009290658615043,Methane,5
6566,,10,,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298.0,45.0,1.335145429362875,3393,3.8066624897703196,0.28904022177147465,-3.517622267998845,Methane,5
6572,,16,CNT@@AC3,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298.0,5.77777777777777,0.3471837488457981,3395,1.7540191412452066,-1.057901103611098,-2.8119202448563048,Methane,5
6573,,17,,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298.0,16.1111111111111,0.6109995383194825,3395,2.779509165084354,-0.49265907542542214,-3.2721682405097763,Methane,5
6574,,18,,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298.0,25.4444444444444,0.7918167128347126,3395,3.2364974262180186,-0.23342533713868366,-3.4699227633567022,Methane,5
6575,,19,,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298.0,35.1111111111111,0.9258541089566,3395,3.5585176362506923,-0.07703860647111312,-3.6355562427218056,Methane,5
6576,,20,,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298.0,45.3333333333333,1.03905817174515,3395,3.8140425970679415,0.03831469875495838,-3.775727898312983,Methane,5
6577,,26,CNT@@AC5,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298.0,6.33333333333333,0.3471260387811625,3396,1.8458266904983303,-1.0580673408319954,-2.9038940313303256,Methane,5
6578,,27,,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298.0,14.8888888888888,0.6267082179132,3396,2.7006152226146862,-0.4672742088437049,-3.167889431458391,Methane,5
6579,,28,,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298.0,24.4444444444444,0.8282779316712813,3396,3.19640296901614,-0.18840651465053274,-3.384809483666673,Methane,5
6580,,29,,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298.0,34.4444444444444,0.9778624192059062,3396,3.5393477201429713,-0.022386294501650847,-3.561734014644622,Methane,5
6581,,30,,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298.0,45.3333333333333,1.106578947368419,3396,3.8140425970679415,0.10127322669256954,-3.712769370375372,Methane,5
6883,,71,M-C-APS-4-800,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,0.424528301886792,0.390879478827359,3432,-0.8567766043417484,-0.9393560048051577,-0.08257940046340928,Methane,5
6884,,72,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,1.41509433962264,1.05537459283387,3432,0.3471961999841876,0.053895768205126364,-0.29330043177906123,Methane,5
6885,,73,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,3.39622641509433,1.48534201954397,3432,1.2226649373380858,0.39564506192718624,-0.8270198754108995,Methane,5
6886,,74,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,5.94339622641509,1.9543973941368,3432,1.7822807252735104,0.6700819076289453,-1.1121988176445652,Methane,5
6887,,75,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,8.63207547169811,2.18892508143322,3432,2.155484971163454,0.7834105929359502,-1.372074378227504,Methane,5
6888,,76,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,12.3820754716981,2.46254071661237,3432,2.5162499003537104,0.9011936285923327,-1.615056271761378,Methane,5
6889,,77,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,15.566037735849,2.54071661237784,3432,2.7450914727825553,0.9324461720964363,-1.812645300686119,Methane,5
6890,,78,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,20.0235849056603,2.73615635179153,3432,2.9969108240734315,1.0065541442501618,-1.9903566798232697,Methane,5
6891,,79,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,22.7122641509433,2.814332247557,3432,3.1229050495602095,1.0347250212168573,-2.088180028343352,Methane,5
6892,,80,,Methane,0,0,0,0,0.2495,-0.323,566.0,0.23,0.013,0.217,97.62,0.0,,298.0,25.4009433962264,2.77524429967426,3432,3.234786314918476,1.020738779242116,-2.21404753567636,Methane,5
6942,,139,PA-P,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.0807079945799457,0.05487804878048781,3439,-2.5169176431860527,-2.9026418504879787,-0.385724207301926,Methane,5
6943,,140,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.153014905149051,0.08536585365853624,3439,-1.8772199430598078,-2.460809098208944,-0.5835891551491361,Methane,5
6944,,141,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.241996951219512,0.11890243902439,3439,-1.4188301511712889,-2.129451962254499,-0.7106218110832103,Methane,5
6945,,142,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.347637195121951,0.1493902439024387,3439,-1.0565958857863802,-1.9011933102735192,-0.844597424487139,Methane,5
6946,,143,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.450516598915989,0.1859756097560975,3439,-0.7973603570720386,-1.6821397442108328,-0.8847793871387942,Methane,5
6947,,144,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.61172933604336,0.2225609756097556,3439,-0.4914653556632725,-1.5025541672357547,-1.0110888115724823,Methane,5
6948,,145,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.759044715447154,0.2560975609756094,3439,-0.27569458968923305,-1.3621968095408317,-1.0865022198515986,Methane,5
6949,,146,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,0.909129403794038,0.2865853658536581,3439,-0.09526783652737232,-1.2497188261141412,-1.154450989586769,Methane,5
6950,,147,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273.0,1.07031673441734,0.3140243902439019,3439,0.06795461814462003,-1.1582846201545096,-1.2262392382991296,Methane,5
6951,,148,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.0667344173441734,0.024390243902439,3440,-2.707034456982375,-3.713572066704309,-1.0065376097219336,Methane,5
6952,,149,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.194622289972899,0.06402439024390187,3440,-1.6366945732773972,-2.7484911706607296,-1.1117965973833324,Methane,5
6953,,150,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.32248475609756,0.09451219512195062,3440,-1.1316994117780157,-2.3590264038990036,-1.227326992120988,Methane,5
6954,,151,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.430877371273712,0.115853658536585,3440,-0.8419317507689846,-2.155427448657761,-1.3134956978887766,Methane,5
6955,,152,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.555928184281842,0.1341463414634144,3440,-0.5871161580347825,-2.0088239744658845,-1.421707816431102,Methane,5
6956,,153,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.683773712737127,0.1585365853658531,3440,-0.3801282454273682,-1.84176988980272,-1.4616416443753517,Methane,5
6957,,154,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,0.814380081300813,0.1768292682926825,3440,-0.2053280916126691,-1.7325705978377268,-1.5272425062250576,Methane,5
6958,,155,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298.0,1.01722560975609,0.2012195121951219,3440,0.0170789309654645,-1.6033588663577183,-1.6204377973231827,Methane,5
6959,,156,PA-P-6C,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.0863821138211382,0.09756097560975563,3441,-2.448974640561937,-2.327277705584422,0.12169693497751499,Methane,5
6960,,157,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.197772696476964,0.1981707317073169,3441,-1.6206369053326768,-1.6186263384885076,0.002010566844169226,Methane,5
6961,,158,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.345248983739837,0.2896341463414631,3441,-1.0634894302456934,-1.2391367167836038,-0.1756472865379104,Methane,5
6962,,159,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.495435298102981,0.3567073170731706,3441,-0.7023185127433587,-1.030839673586388,-0.3285211608430294,Methane,5
6963,,160,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.645613143631436,0.4207317073170731,3441,-0.43755480344888315,-0.8657599232269392,-0.42820511977805603,Methane,5
6964,,161,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273.0,0.762415311653116,0.4695121951219506,3441,-0.2712638433533693,-0.756061005970516,-0.48479716261714667,Methane,5
