,pred,real
347,1.794602538,1.721311475
348,2.025786139,1.885245902
349,2.185464316,2.076502732
350,0.247207779,0.237889157
351,0.730970912,0.648382984
352,0.945268344,0.990304616
353,1.258242354,1.332578502
354,1.559635186,1.708786232
355,1.722521839,1.847691895
356,1.964998036,2.088281669
357,2.180983063,2.261356012
358,2.309082198,2.502650295
359,0.2147319,0.245483024
360,0.653546245,0.683574344
361,0.91615847,1.067746733
362,1.170443315,1.370755941
363,1.380649709,1.564123659
364,1.55147867,1.785779831
365,1.613277025,1.952662722
366,1.691887607,2.009144701
367,0.23829919,0.181567193
368,0.342798793,0.313099408
369,0.434163113,0.444631622
370,0.691667224,0.790175971
371,0.941638289,1.085832743
372,1.160322794,1.398031357
373,1.47746375,1.693966556
374,0.233424019,0.235437709
375,0.414668882,0.29023756
376,0.608775414,0.471830612
377,0.794777725,0.599313675
378,0.998718376,0.727362779
379,1.14682113,1.016592079
380,1.348224519,1.072665523
381,1.445147672,1.218350344
382,1.555939467,1.364088232
383,1.742632513,1.527585658
384,0.108746022,0.130864316
385,0.325140475,0.247437676
386,0.405345288,0.40699874
387,0.605261719,0.480558878
388,0.715727684,0.640464456
389,0.848955801,0.699555003
390,0.913520801,0.831146626
391,1.031970157,0.962304416
392,1.193124315,1.093423928
393,1.259995419,1.12361357
394,0.233089941,0.175671899
395,0.3904001,0.363576094
396,0.535957659,0.437359852
397,0.686626433,0.700451724
398,0.82534782,0.824074616
399,1.041149073,0.985538332
400,1.177914376,1.109551201
401,1.346258515,1.296285464
402,1.418845842,1.432114653
403,0.155064623,0.196679438
404,0.423846016,0.464878672
405,0.648427855,0.697318008
406,0.879178404,0.920817369
407,0.971367397,1.108556833
408,1.165703788,1.206896552
409,1.300415177,1.40357599
410,1.396991657,1.519795658
411,1.534928625,1.600255428
412,1.716731691,1.662835249
413,0.131567287,0.093397509
414,0.516394908,0.37438362
415,0.790591379,0.6083319
416,1.155470648,0.920527468
417,1.514934573,1.122559281
418,1.811729553,1.387082151
419,2.049718052,1.5583518
420,2.385684539,1.745507538
421,0.088971619,0.122347066
422,0.342985998,0.489388265
423,0.66138434,0.856429463
424,1.034884498,1.153558052
425,1.316183736,1.485642946
426,1.604677585,1.730337079
427,1.761681782,2.04494382
428,1.932748297,2.149812734
429,2.166210936,2.324594257
430,0.071519608,0.205595212
431,0.264418036,0.390054964
432,0.51127122,0.574450959
433,0.656016013,0.748146397
434,0.754795338,0.943540482
435,0.935439366,1.160750102
436,0.983793463,1.323904375
437,1.153073398,1.497907972
438,1.28367169,1.682750266
439,1.411380394,1.835225235
440,0.169175755,0.129438944
441,0.424790241,0.308286879
442,0.600651762,0.477073111
443,0.840541276,0.75517488
444,1.003081794,0.973518478
445,1.209268073,1.162001537
446,1.296641221,1.32033658
447,1.500143886,1.538281419
448,0.278966488,0.243354984
449,0.534325351,0.584473791
450,0.765725637,0.80395705
451,0.934264983,1.035855523
452,1.115641476,1.255662345
453,1.262149725,1.560769839
454,1.490458861,1.756549146
455,1.572969247,1.915646047
456,1.718669725,2.086846583
457,1.791675843,2.197145459
458,0.003985963,0.094327881
459,0.193731451,0.498933144
460,0.501157544,0.83573376
461,0.778807244,1.17234175
462,1.134380579,1.602981271
463,1.393032879,1.93901138
464,1.503650767,2.329021456
465,1.779050472,2.691871147
466,1.959787471,2.893032835
467,2.168952376,3.04059981
468,0.209628959,0.227218353
469,0.348109099,0.286112249
470,0.450915717,0.345301106
471,0.566644446,0.545235559
472,0.758853308,0.746644818
473,0.990035906,1.032609586
474,1.059892603,1.205702581
475,1.212636121,1.377615731
476,1.249264429,1.407996723
477,0.218855919,0.112043516
478,0.330602191,0.169506497
479,0.42550357,0.25486413
480,0.543449415,0.450266161
481,0.699776872,0.674399684
482,0.879070994,0.733629327
483,0.956109563,0.985332063
484,1.113500458,1.01564425
485,1.16775499,1.182826193
486,0.169148206,0.216221098
487,0.356985206,0.395140896
488,0.555925842,0.754385437
489,0.824293103,0.821963311
490,1.256307031,1.107869701
491,1.396518694,1.394197575
492,1.501924437,1.498374277
493,1.648821695,1.64139772
494,0.12924557,0.075396863
495,0.305251108,0.328825061
496,0.47742141,0.586200739
497,0.738280653,0.702519808
498,1.106323679,1.06555636
499,1.251946079,1.146348111
500,1.373582407,1.333063902
501,1.52590879,1.409645009
502,0.144115178,0.15037594
503,0.437940656,0.390977444
504,0.740675478,0.721804511
505,1.009284265,0.962406015
506,1.424370899,1.263157895
507,1.726358122,1.413533835
508,1.821948937,1.714285714
509,2.063480542,1.894736842
510,2.19870958,2.07518797
511,0.166162058,0.183908046
512,0.415796756,0.551724138
513,0.662417837,0.845977011
514,0.973776139,1.103448276
515,1.238442626,1.287356322
516,1.502931659,1.581609195
517,1.64402745,1.765517241
518,1.952403633,1.949425287
519,2.016339458,2.206896552
