,Unnamed: 0,n,kf,R_f,Q10,Q,kl,R_l,Index,
748,748,1.580030889,1.057803945,0.997059197,4.542596911,1.796985818,1.321806237,0.997271966,3511,0.657304201
749,749,1.400321297,0.798446623,0.996258472,4.133973736,1.68084473,0.857692059,0.999027586,3512,0.616367713
769,769,2.094104728,1.924959069,0.984415772,5.780328701,6.833265176,-37272373.08,-2.67E-08,3532,0.761952535
770,770,1.680479832,1.192641501,0.983986935,4.694377959,6.007380696,-34956969.6,-2.12E-08,3533,0.671578053
771,771,1.454070588,0.738390183,0.988409968,3.597579801,4.792652705,-30211127.91,-1.78E-08,3534,0.556010436
772,772,1.604240695,0.774275239,0.960787864,3.25269415,4.133870421,-15469891.93,-4.84E-08,3535,0.512243229
773,773,1.42788231,0.488156166,0.969258481,2.44848028,3.686507473,-6229027.848,-5.00E-08,3536,0.388896611
774,774,2.064902297,1.878468778,0.984937633,5.729126287,6.818181782,-45221140.98,-2.02E-08,3537,0.758088395
775,775,1.581568246,0.968659075,0.98016759,4.153887822,5.277406327,-18454439.52,-4.64E-08,3538,0.618454764
780,780,1.138494735,1.681854061,0.999277948,12.709869,8.966436721,0.229529209,0.997814742,3543,1.104141074
781,781,1.123529006,1.261589608,0.994500247,9.794240873,6.48919308,0.238952648,0.995263206,3544,0.990970781
782,782,1.168360659,1.238966131,0.999814364,8.891182618,5.344534646,0.298739993,0.998493912,3545,0.94895953
783,783,1.164110123,1.50675687,0.992071876,10.89101709,6.886931666,0.277288575,0.990714088,3546,1.037068439
784,784,1.301828499,1.081501652,0.993879576,6.341288674,3.10561844,0.526850968,0.985856634,3547,0.802177524
785,785,1.161770575,2.280655959,0.991021548,16.55064491,9.198152356,0.323799059,0.992222608,3548,1.218814921
786,786,1.013776886,1.906840111,0.993863609,18.48096381,34.22954695,0.058579824,0.994274725,3549,1.266724616
791,791,1.172095634,1.510753412,0.996353666,10.77373494,6.047531914,0.326801321,0.997612723,3554,1.032366287
792,792,1.211595889,1.151856156,0.993869724,7.704703862,4.060733159,0.388759924,0.993888994,3555,0.886755951
793,793,1.074009641,1.189635147,0.994361671,10.15089009,11.76955256,0.112126204,0.993820877,3556,1.006504125
794,794,1.310998048,1.193199857,0.996720555,6.910203464,3.089807735,0.607881433,0.997803267,3557,0.839490835
795,795,1.290076221,1.435536116,0.996724463,8.553859666,4.055493671,0.534805164,0.994658736,3558,0.932162121
796,796,1.254816439,1.063248548,0.998609591,6.66137847,3.209737356,0.48249249,0.999612964,3559,0.823564109
797,797,1.445536537,1.917922515,0.996376234,9.432258965,3.8993137,0.918115043,0.998261134,3560,0.974615716
798,798,1.467912852,1.713677935,0.994986561,8.225618377,3.444891984,0.942501044,0.998314227,3561,0.915168557
799,799,1.282427165,2.316304349,0.997751958,13.94976857,6.556556614,0.532207342,0.998121178,3562,1.144567003
800,800,1.136596544,1.724588654,0.997947323,13.07691189,8.645492556,0.24666258,0.998298319,3563,1.116505198
801,801,1.278830285,2.368553819,0.997127209,14.33665544,6.700544185,0.532704039,0.998830751,3564,1.156447848
802,802,1.242680853,1.854602226,0.995045886,11.82939736,6.313682077,0.410112019,0.992376922,3565,1.07296262
803,803,1.206550245,0.780880538,0.997120909,5.264945089,2.949424229,0.355837869,0.997142915,3566,0.721393846
804,804,1.302242849,0.664098358,0.996700417,3.89169084,1.916143171,0.521992492,0.993716468,3567,0.590138332
805,805,1.18548092,0.965363699,0.995893791,6.733338971,4.086484428,0.306395111,0.994369703,3568,0.828230478
806,806,1.15429381,0.677745161,0.998829702,4.981922683,3.278542318,0.258610431,0.998358268,3569,0.697396983
807,807,1.233326393,0.78412389,0.993884108,5.072243085,2.719143655,0.399854284,0.993202184,3570,0.705200059
808,808,1.081220595,0.773141618,0.991874606,6.503388462,8.014425374,0.106887805,0.990821122,3571,0.813139696
809,809,1.277506959,0.98634429,0.998901124,5.981403982,2.855625943,0.513817194,0.997560401,3572,0.776803135
810,810,1.340040321,1.205895996,0.999206352,6.722890764,2.921636845,0.67802742,0.998893546,3573,0.827556055
811,811,1.35856922,1.867404862,0.999307314,10.16967278,4.490341306,0.687175326,0.99650454,3574,1.007306979
812,812,1.236708643,1.295278388,0.998779948,8.336063411,4.27645759,0.42591144,0.996973702,3575,0.92096101
813,813,1.270088171,1.581426849,0.998595198,9.691612022,4.535527641,0.520054251,0.998762448,3576,0.98639602
814,814,1.303328063,0.955671295,0.997887193,5.592101832,2.54280656,0.584417337,0.998015207,3577,0.747575071
815,815,1.460474626,2.23943946,0.999177943,10.83548222,4.553994196,0.922565252,0.997175492,3578,1.034848244
816,816,1.430936121,3.099484619,0.998332736,15.4928994,6.386798454,0.899386309,0.998140863,3579,1.190132701
817,817,1.290103016,1.814771165,0.992584639,10.81318836,4.606700279,0.620717593,0.99796011,3580,1.033953768
818,818,1.371795148,2.356841265,0.996981267,12.62705724,5.3897846,0.745487311,0.998525451,3581,1.101302149
819,819,1.085986612,1.471423642,0.986423588,12.26194588,13.5700902,0.121512588,0.985493489,3582,1.088559395
820,820,1.008976627,1.185947547,0.986159181,11.61899906,47.74272204,0.025405237,0.986216125,3583,1.065168717
821,821,1.275499633,0.847654241,0.953439606,5.154959256,3.298312072,0.34808071,0.939755438,3584,0.712225237
822,822,1.304018423,1.653489624,0.99008041,9.666334176,4.600428836,0.548845013,0.986382553,3585,0.985261805
823,823,1.208023954,1.459579894,0.986007236,9.818067801,4.836632456,0.421723205,0.988889054,3586,0.992026027
824,824,1.175438177,1.023611974,0.9487927,7.259085799,8.129394469,0.146244331,0.941165814,3587,0.86088193
825,825,1.230889811,1.069957397,0.992419527,6.946833526,3.732642303,0.395993204,0.990662004,3588,0.841786892
826,826,1.372041406,0.95284213,0.98851242,5.103427258,2.45369684,0.623212139,0.975870674,3589,0.707861929
827,827,1.380807316,0.745473937,0.918470914,3.950449117,2.009945917,0.584599195,0.904714696,3590,0.596646472
828,828,1.307531508,1.990536186,0.996594615,11.58163843,5.423794085,0.56960529,0.996820749,3591,1.063770003
829,829,1.215269209,1.238877564,0.994482672,8.239319285,4.798556007,0.345831164,0.992170294,3592,0.915891333
830,830,1.329919652,2.084009322,0.996346474,11.77130959,5.551742524,0.591138282,0.996327634,3593,1.070824782
831,831,1.131060962,1.258141795,0.995340146,9.635077947,6.75688967,0.227270222,0.996077123,3594,0.983855232
832,832,1.352827304,1.559517853,0.993511054,8.554270926,3.978200196,0.634915821,0.993889074,3595,0.932183001
833,833,1.184580246,0.978487407,0.980599928,6.834962329,4.982373327,0.245060754,0.976044375,3596,0.834736125
834,834,1.301787358,0.844584712,0.987186291,4.952424112,2.323034,0.560064325,0.991922199,3597,0.694817829
835,835,1.531026867,0.848509017,0.979225907,3.817797276,1.789351817,0.889475708,0.964243002,3598,0.581812864
836,836,1.41165667,0.595360308,0.982363394,3.04205751,1.383438119,0.741167853,0.979647026,3599,0.48316742
