,pred,real
182,3.57125764,0.693457944
183,3.839785282,0.738317757
184,3.98260737,0.779439252
185,0.899456462,0.452694611
186,1.903430029,1.465868263
187,2.854999157,2.263473054
188,3.569382081,2.931736527
189,4.536932865,3.42754491
190,5.321338414,4.160479042
191,5.850832723,4.720958084
192,0.038312172,0.138055094
193,0.208838044,0.228510876
194,0.255702054,0.249533193
195,0.38276719,0.328174605
196,0.41072675,0.3835291
197,0.518279797,0.426471028
198,0.626719543,0.491888035
199,0.756741923,0.56869213
200,1.731679216,1.047585227
201,1.976876831,1.260653409
202,2.319818228,1.544744318
203,2.547470675,1.882102273
204,3.272519762,2.201704545
205,4.181669018,2.44140625
206,4.527252485,2.610085227
207,4.602414739,2.592329545
208,4.64495022,2.592329545
209,0.41611797,0.225
210,0.700645444,0.315
211,0.986363172,0.41
212,1.118716275,0.42875
213,1.64152753,0.72
214,2.286719793,1.066875
215,2.349223469,1.181875
216,2.581315946,1.3575
217,2.646166489,1.498125
218,3.069321213,1.6175
219,3.148713603,1.768125
220,3.250907041,1.89875
221,3.859257879,1.9925
222,3.998221948,2.09625
223,4.199833319,2.205
224,4.160854283,2.235625
225,4.338204274,2.24125
226,0.529417284,0.28125
227,0.780814075,0.44
228,0.906279535,0.451875
229,1.092209407,0.553125
230,1.613398543,0.8325
231,1.684396227,0.926875
232,1.954142318,1.029375
233,2.10811652,1.18625
234,2.427323716,1.289375
235,2.552437814,1.425
236,3.029285498,1.53
237,3.443000567,1.701875
238,3.634616991,1.805
239,3.771604785,1.940625
240,3.833360439,1.98
241,0.138212139,0.19375
242,0.220062226,0.1925
243,0.425992703,0.256875
244,0.517732223,0.354375
245,0.866155312,0.4775
246,0.666647679,0.42375
247,0.975185106,0.555625
248,1.376321513,0.7525
249,1.610897415,0.98625
250,2.093438248,1.08875
251,2.233509945,1.24875
252,2.394633768,1.35875
253,3.086025958,1.535
254,3.228969919,1.698125
255,3.411713215,1.776875
256,3.551946673,1.913125
257,3.84799645,1.9575
258,4.016493448,2.124375
259,2.185142043,0.915948276
260,3.255119837,1.921695402
261,4.342540955,2.783764368
262,4.491815732,3.304597701
263,5.011847722,3.879310345
264,5.540161212,4.364224138
265,2.073389041,0.790229885
266,3.244842602,1.311063218
267,3.81294991,2.119252874
268,4.65241158,2.622126437
269,5.631819706,2.927442529
270,6.25208174,3.304597701
271,1.306609867,1.022196262
272,1.910541036,1.723130841
273,2.691342027,2.307242991
274,3.019990989,2.65771028
275,3.061586322,2.818341121
276,3.210749449,2.876752336
277,3.322834346,2.847546729
278,1.171207823,0.992990654
279,2.008454187,1.67932243
280,2.305749025,2.015186916
281,2.809998251,2.190420561
282,3.169363855,2.482476636
283,3.171646355,2.570093458
284,0.154710253,0.124
285,0.33121011,0.177
286,0.46246502,0.224
287,0.621024787,0.27
288,0.749289941,0.335
289,0.84624741,0.389
290,0.921402381,0.446
291,1.043726018,0.527
292,1.492293379,0.878
293,1.88095439,1.195
294,2.430118926,1.617
295,2.502076125,1.832
296,3.104486442,2.179
297,3.246136563,2.44
298,3.417086321,2.562
299,4.116426569,2.865
300,4.56729089,3.094
301,4.742803523,3.258
302,0.0885553,0.039
303,0.278389008,0.081
304,0.342819259,0.129
305,0.483760034,0.169
306,0.598166929,0.242
307,0.678115414,0.294
308,0.735379103,0.341
309,0.904887018,0.421
310,1.406542696,0.753
311,1.750802595,1.06
312,2.310426424,1.482
313,2.421382398,1.699
314,2.976480555,2.048
315,3.112295123,2.308
316,3.218579073,2.421
317,3.800888998,2.737
318,4.213217809,2.986
319,4.318578039,3.157
320,0.023583701,0.026
321,0.141833372,0.076
322,0.22916408,0.124
323,0.31076781,0.17
324,0.427650851,0.23
325,0.477894618,0.282
326,0.495986898,0.335
327,0.761331879,0.407
328,1.25887743,0.717
329,1.728110841,1.016
330,2.226014469,1.419
331,2.367601467,1.625
332,2.88175069,1.973
333,3.005649883,2.225
334,3.101882425,2.348
335,3.680707542,2.659
336,4.044652425,2.877
337,4.163568121,3.068
338,1.692757294,0.721539622
339,2.692123449,1.255178899
340,2.984090605,1.736684309
341,4.311708678,2.185828785
342,5.294507979,2.601002902
343,6.134934409,2.929440518
344,6.71310376,3.190052375
345,7.247939543,3.554069775
346,7.60060053,3.762720204
347,7.627228082,3.918891888
348,0.774369037,0.395209638
349,1.481406208,0.834634718
350,1.851158719,1.391801512
351,2.883423593,1.627332406
352,3.476951103,1.950582182
353,3.938686313,2.113061474
354,4.342311019,2.319495142
355,5.4820656,2.467449555
356,5.869983911,2.571307192
357,5.543807067,2.587493414
358,1.287193975,0.74693957
359,1.661036246,1.46475818
360,3.49145509,2.036687188
361,4.116678804,2.447679579
362,4.54486951,2.800192716
363,5.172803021,3.006483982
364,6.245392782,3.271349437
365,6.472893829,3.404636569
366,6.035750237,3.49392186
367,1.620295752,0.82298163
368,2.845279112,1.920205735
369,3.401470101,2.665782606
370,4.154310879,3.040265727
371,4.641029311,3.278030098
372,5.133521665,3.555026437
373,5.366203074,3.734197058
374,0.471302659,0.399756987
375,0.466020702,0.595382746
376,1.346297707,1.233292831
377,3.047350841,2.347509113
378,3.598765949,2.951397327
379,3.860920992,3.40218712
380,4.072199439,3.767922236
381,4.709823605,4.048602673
382,4.740545346,4.278250304
383,4.766775635,4.516403402
384,5.119286035,4.686512758
385,5.119286035,4.848116646
386,0.244647103,0.229647631
387,0.376126772,0.314702309
388,1.24693137,0.714459295
389,2.890572056,1.590522479
390,3.32315415,2.109356015
391,3.618160736,2.466585662
392,3.663647188,2.806804374
393,4.257100377,3.181044957
394,4.363349516,3.376670717
395,4.366434887,3.589307412
396,4.632621839,3.818955043
397,0.238292639,0.110571081
398,1.201743604,0.42527339
399,2.992605843,1.080194411
400,3.184380259,1.437424058
401,3.553588471,1.871202916
402,3.663647188,2.100850547
403,4.257100377,2.415552855
404,4.366434887,2.577156744
405,4.337779487,2.849331713
406,4.632621839,3.078979344
407,0.776485569,0.202649007
408,1.422576683,0.58410596
409,2.279583914,1.084768212
410,2.728043266,1.347019868
411,3.283655514,1.633112583
412,3.926050367,1.978807947
413,5.034863725,2.288741722
414,5.158081727,2.539072848
415,5.550952102,2.801324503
416,5.616389806,2.932450331
417,5.948418645,3.063576159
418,0.92079879,0.131125828
419,1.381827576,0.429139073
420,1.869807998,0.59602649
421,2.041431213,0.786754967
422,2.230168216,0.953642384
423,3.770145794,1.19205298
424,4.337119928,1.323178808
425,5.012000934,1.442384106
426,5.279427149,1.573509934
427,6.31465957,1.78807947
428,0.983666258,0.047682119
429,1.499757637,0.262251656
430,1.835612228,0.369536424
431,1.927531444,0.512582781
432,2.266729143,0.703311258
433,3.682721431,0.810596026
434,4.04558688,0.882119205
435,4.556527188,1.025165563
436,5.251966104,1.132450331
437,5.427614555,1.22781457
438,5.77642958,1.382781457
439,6.031526909,1.370860927
440,2.909321304,0.419875346
441,3.771409507,0.818998153
442,4.566364791,1.160976454
443,6.065557172,1.388619575
444,7.056136687,1.569448292
445,8.191950893,1.693421053
446,1.762655764,0.404224377
447,3.433134668,0.740812558
448,5.594448993,0.963319483
449,7.628817796,1.185503232
450,8.762408331,1.335145429
451,1.578411408,0.378254848
452,2.873977828,0.709626039
453,3.15357081,0.942451524
454,3.759075257,1.123199446
455,4.223255537,1.246722068
456,1.493692545,0.347183749
457,2.871859213,0.610999538
458,3.142317122,0.791816713
459,3.79838216,0.925854109
460,4.246637695,1.039058172
461,1.541928153,0.347126039
462,2.7056092,0.626708218
463,2.88207243,0.828277932
464,3.864115091,0.977862419
465,4.307215044,1.106578947
466,0.758715971,0.390879479
467,1.298368313,1.055374593
468,1.899398874,1.48534202
469,2.161131045,1.954397394
470,2.432004141,2.188925081
471,2.836530276,2.462540717
472,3.187763362,2.540716612
473,3.359307763,2.736156352
474,3.401752691,2.814332248
475,3.565168437,2.7752443
476,-0.367259473,0.054878049
477,-0.265308441,0.085365854
478,-0.183712539,0.118902439
479,-0.040006961,0.149390244
480,-0.038381258,0.18597561
481,0.073131992,0.222560976
482,0.01865645,0.256097561
483,0.114462253,0.286585366
484,0.192195582,0.31402439
485,-0.356734837,0.024390244
486,-0.228108786,0.06402439
487,-0.149854646,0.094512195
488,-0.133575788,0.115853659
489,-0.049196194,0.134146341
490,-0.039116765,0.158536585
491,0.042206406,0.176829268
492,0.04262302,0.201219512
493,0.046064831,0.054878049
494,0.120843134,0.112804878
495,0.242932423,0.179878049
496,0.291794075,0.225609756
497,0.312450272,0.259146341
498,0.369065321,0.295731707
499,0.431073654,0.347560976
500,0.933968793,0.602536495
501,1.683493246,1.336002823
502,2.895646026,2.279280966
503,3.963739403,3.563819291
504,4.772575188,4.322693784
505,5.768803549,5.108337594
506,6.135125057,5.341807523
507,0.854231332,0.578778135
508,1.648926737,1.350482315
509,3.623547108,2.765273312
510,4.986321726,3.922829582
511,6.381032493,5.144694534
512,7.433560495,6.012861736
513,7.789249138,6.366559486
514,1.211724062,0.747540984
515,2.432113012,1.731147541
516,4.193622121,3.186885246
517,5.893599036,4.603278689
518,7.810134112,6.216393443
519,8.314915457,6.963934426
