,pred,real
904,3.556990535,3.394856709
905,4.093153022,3.84323401
906,4.444776776,4.368475992
907,5.021342467,4.932150313
908,5.228134787,5.380527614
909,5.717217459,5.713607895
910,0.397539618,0.399061033
911,1.093134224,1.03286385
912,1.879896845,1.807511737
913,2.280524036,2.370892019
914,2.760017809,2.816901408
915,3.192431567,3.262910798
916,3.462821747,3.82629108
917,4.176714004,4.41314554
918,4.660985779,4.812206573
919,1.239005644,0.727699531
920,1.933503541,1.384976526
921,2.789150786,2.112676056
922,3.09809348,2.676056338
923,3.562514655,3.169014085
924,3.78060854,3.849765258
925,4.38518473,4.342723005
926,4.571618173,4.718309859
927,4.811034029,5.046948357
928,0.648188404,0.469014762
929,1.232628199,1.042118342
930,1.852652857,1.575943123
931,2.362058558,2.161693613
932,3.051575358,2.669145486
933,3.679851675,3.319619668
934,4.252203227,3.996186195
935,4.746879002,4.529234033
936,5.324006317,5.205217852
937,5.714704479,5.620817764
938,5.904996972,6.07552382
939,6.131472873,6.322311221
940,0.703575683,0.416851653
941,1.35259784,0.859471925
942,1.995433539,1.393124052
943,2.766063433,2.08283387
944,3.296168717,2.772414197
945,3.976113635,3.279456016
946,4.551710281,3.864645381
947,4.921626899,4.397736382
948,5.221116667,4.917727256
949,5.748963802,5.333629312
950,5.911381865,5.710295732
951,6.164503489,5.996383514
952,0.569667163,0.247499599
953,1.542245243,0.924346689
954,2.237719616,1.535952125
955,2.808952583,2.004125199
956,3.508778532,2.511382836
957,3.992072294,3.083407328
958,4.558622485,3.733428293
959,4.981937116,4.123238004
960,5.386439455,4.65602686
961,5.637239281,5.110754498
962,5.813404817,5.292386572
963,0.776754212,0.441860465
964,1.492968204,1.255813953
965,1.946230212,1.837209302
966,2.474701772,2.348837209
967,3.143559305,2.941860465
968,3.552295107,3.593023256
969,4.140479633,4.186046512
970,4.54785275,4.674418605
971,5.258151107,5.081395349
972,5.654625069,5.476744186
973,6.093888088,5.906976744
974,0.677477694,0.337209302
975,1.270728573,0.860465116
976,2.08635409,1.523255814
977,2.60186731,2.058139535
978,3.122664212,2.569767442
979,3.721011777,3.139534884
980,4.4440491,3.837209302
981,4.928131061,4.302325581
982,5.324062665,4.720930233
983,5.645812651,5.104651163
984,6.019421688,5.651162791
985,0.770436082,0.390532544
986,1.756797992,1.124260355
987,2.297667816,1.644970414
988,2.987232096,2.24852071
989,3.705227047,2.816568047
990,4.130344106,3.349112426
991,4.611116012,3.822485207
992,4.986547973,4.461538462
993,5.409080621,4.863905325
994,5.671962096,5.278106509
995,5.879669217,5.633136095
996,0.367559548,0.295857988
997,1.202453134,0.946745562
998,1.763642648,1.526627219
999,2.261577778,2.035502959
1000,3.125567525,2.568047337
1001,3.525985548,3.017751479
1002,4.258134489,3.680473373
1003,4.936055925,4.307692308
1004,5.366604448,4.840236686
1005,6.013094697,5.183431953
1006,0.323408014,0.194552529
1007,1.526221736,1.001945525
1008,2.129399328,1.634241245
1009,2.816994915,2.178988327
1010,3.266643327,2.655642023
1011,3.818541584,3.307392996
1012,4.483455111,3.968871595
1013,4.771125254,4.348249027
1014,5.051117671,4.931906615
1015,0.330114009,0.321011673
1016,0.893249638,0.651750973
1017,1.384849578,1.177042802
1018,1.969854442,1.809338521
1019,2.46723969,2.422178988
1020,2.753833939,2.840466926
1021,3.259786968,3.26848249
1022,3.806915731,3.618677043
1023,4.255065822,4.095330739
1024,4.60272843,4.513618677
1025,0.327549102,0.252918288
1026,0.769372445,0.661478599
1027,1.109945411,1.060311284
1028,1.510342803,1.536964981
1029,1.715457755,1.848249027
1030,1.970143805,2.1692607
1031,2.303599383,2.607003891
1032,2.505760371,2.898832685
1033,2.647083289,3.210116732
1034,0.462241941,0.487465181
1035,1.225936913,1.462395543
1036,1.811812889,2.183844011
1037,2.584362048,2.905292479
1038,2.960313319,3.646239554
1039,3.46326629,4.348189415
