,group,r2,mse,
323,329,0.983033032,0.01738975,
324,330,0.96963638,0.097790563,
325,331,0.93997796,0.154010185,
326,332,0.882401478,0.219061298,
327,333,0.655415573,0.349637553,
328,334,0.981314906,0.020244808,
329,335,0.957093157,0.037724891,
330,336,0.972429587,0.038660619,
331,337,0.968471612,0.077546408,
332,338,0.993071229,0.019589185,
333,339,0.988097847,0.038745024,
334,340,0.898921131,0.107008279,
335,341,0.955066856,0.050064491,
336,342,0.979523294,0.020886534,
337,343,0.940976229,0.068978989,
338,344,0.94210221,0.180687281,
339,345,0.991884916,0.028162637,
340,346,0.98120902,0.059204965,
341,347,0.992524227,0.025031622,
342,348,0.928474298,0.109308157,
343,349,0.969743084,0.045428242,
344,350,0.967950964,0.037417958,
345,351,0.980557605,0.025051643,
346,352,0.964513198,0.149217621,
347,353,0.994758115,0.018500943,
348,354,0.992084441,0.028592212,
349,355,0.955026044,0.13790597,
350,356,0.928785026,0.083736745,
351,357,0.990953266,0.00980419,
352,358,0.992510172,0.00938256,
353,359,0.969997241,0.032260926,
354,360,0.911267074,0.064984289,
355,361,0.989208822,0.014664143,
356,362,0.80882652,0.293492985,
357,363,0.514945166,1.395447705,
358,364,0.712626936,0.676945844,
359,365,0.711185378,0.394822536,
360,366,0.596192192,2.087642707,
361,367,0.666265406,0.799962905,
362,368,0.537830718,0.348255133,
363,369,0.922202157,0.038589863,
364,370,0.982956569,0.085851091,
365,371,0.943384263,0.084234472,
366,372,0.926844562,0.260808564,
367,373,0.843516949,0.182241904,
368,374,-0.750504918,2.628736843,
369,375,0.5725175,1.447983704,
370,376,0.950837468,0.138776913,
371,377,-0.789986074,1.909644107,
372,378,-0.083466997,0.687710292,
373,379,0.239677766,0.499668334,
374,380,0.920996862,0.087868456,
375,381,0.716965187,0.293187755,
376,382,0.013021214,0.732752649,
377,383,0.878234882,0.064540895,
378,384,-0.559894923,1.136507486,
379,385,-2.305727346,1.874824584,
380,386,-1.659208241,1.070179735,
381,387,-0.420258264,0.47581494,
382,388,-1.579497243,0.698917039,
383,389,0.146829304,1.445522368,
384,390,0.166227892,1.983694455,
385,391,0.749872305,0.696655708,
386,392,0.977709189,0.038421844,
387,393,0.851246234,0.383787656,
388,394,0.983755193,0.057389654,
389,395,0.973793677,0.018961234,
390,396,0.958174561,0.044620745,
391,397,0.992583763,0.008592414,
392,398,0.957542728,0.072662609,
393,399,0.971168506,0.089294209,
394,400,0.98652831,0.044387851,
395,401,0.978869908,0.012739927,
396,402,0.850103619,0.171400725,
397,403,0.970222317,0.032477473,
398,404,0.979316389,0.045745948,
399,405,0.988213581,0.039993471,
400,406,0.993836422,0.020601178,
401,407,0.709785504,0.196544694,
402,408,0.989245679,0.011913307,
403,409,0.974861609,0.027279952,
404,410,-0.473467443,0.640537212,
405,411,0.80338395,0.062825422,
406,412,0.959445912,0.027667116,
407,413,0.962016956,0.010130877,
408,414,0.980355732,0.015019449,
409,415,0.978656392,0.008826468,
410,416,-2.930875958,1.047379472,
411,417,0.514459882,0.105234099,
412,418,-0.360852599,1.375811782,
413,419,-0.253315699,0.565343951,
414,420,0.558544241,0.0879906,
415,421,0.919357853,0.187738698,
416,422,0.899509047,0.086929974,
417,423,0.823161392,0.075581545,
418,424,0.761585656,0.437426978,
419,425,0.913840893,0.088860901,
420,426,0.982338524,0.006698684,
421,427,-8.877119587,3.45478862,
422,428,-5.552908295,1.222648834,
423,429,-0.808321459,0.238688403,
424,430,0.981703172,2.220409575,
425,431,0.895336203,10.15396548,
426,432,0.868057315,8.457741974,
427,433,0.970898366,1.463435201,
428,434,0.854895899,5.379446242,
429,435,0.321367122,0.58702079,
430,436,0.95115232,0.089437879,
431,437,0.881583452,0.154599521,
432,438,0.855185393,0.094918312,
433,439,0.178910439,0.737386156,
434,440,0.845575099,0.173636032,
435,441,-3.464737724,0.26899746,
436,442,0.974648854,0.023807306,
437,443,0.895770176,0.096255692,
438,444,0.889984805,0.073809669,
439,445,0.948048823,0.502218325,
440,446,0.870320866,0.278093004,
441,447,0.856847681,0.227426208,
442,448,0.903105709,0.083499959,
443,449,0.521373021,0.174091314,
444,450,0.959613705,0.418773533,
445,451,0.947026257,0.145695101,
446,452,0.88667331,0.261159559,
447,453,0.917818719,0.286079867,
448,454,0.278208219,1.492419102,
449,455,0.881250172,0.028106398,
450,456,0.765633976,0.026914385,
451,457,0.74666402,0.006537511,
452,468,0.799942023,0.412410188,
453,469,0.980015468,0.042250871,
454,470,0.13941312,0.936253524,
455,471,0.866799354,0.175087389,
456,472,-3.101149915,1.54074839,
457,473,0.990919515,0.014474703,
458,474,0.98230974,0.015697677,
459,475,0.848827561,0.075692455,
460,476,-38.91961498,1.853470785,
461,477,-2.283879826,1.495943175,
462,478,0.974000849,0.040715043,
463,479,0.706905746,0.675004066,
464,480,-0.111579608,3.428391456,
465,481,-15.98306872,0.454057384,
466,482,-0.097113219,0.288756296,
467,483,0.935667203,0.056597457,
468,484,0.777196366,0.25770012,
469,485,0.333391764,1.387776007,
470,486,-3.558222076,3.056543534,
471,487,-2.701723506,3.037375009,
472,488,0.912730454,0.20117421,
473,489,0.871806301,0.657321648,
474,490,0.191864831,2.911903892,
475,491,0.942365224,0.044667783,
476,492,0.939987421,0.054762888,
477,493,0.936198736,0.085141958,
478,494,0.78697689,0.110429261,
479,495,0.977646163,0.015525859,
480,496,0.850013516,0.149111784,
481,497,0.973700215,0.043227231,
482,498,0.89100496,0.160409923,
483,499,0.623141175,0.598931838,
484,500,0.597838958,0.687988494,
485,501,0.967340262,0.075456818,
486,502,0.92683672,0.061531023,
487,503,0.549123067,0.328503951,
488,504,0.903420355,0.07777198,
489,505,0.867115399,0.185315544,
490,515,0.616378632,0.446789241,
491,516,0.518111675,0.259894772,
492,517,0.908259114,0.053529423,
493,518,0.097902237,0.731685813,
494,519,0.348726644,0.421586194,
495,520,0.902361996,0.049120406,
496,521,0.713351619,1.443861629,
497,522,0.907295304,0.292409691,
498,523,0.874549547,0.161881248,
499,524,0.829682998,0.896569193,
500,525,0.884923834,0.388808979,
501,526,0.827613462,0.173209576,
502,527,0.833878282,0.505865885,
503,528,0.976229689,0.076710148,
504,529,0.939278183,0.179646802,
505,530,0.956245376,0.108056,
506,531,0.945008617,1.00973505,
507,532,0.94433984,0.99759314,
508,533,0.936343263,0.775308219,
509,534,0.984533768,0.113971058,
510,535,0.970761291,0.925036767,
511,536,0.874693506,3.143138026,
512,537,0.982920641,0.270408013,
513,538,0.983330841,0.152489196,
514,539,0.976771634,0.073948501,
515,540,0.976432424,0.092694949,
516,541,0.542693141,2.206845905,
517,542,0.961959492,0.03776479,
518,543,0.834890566,0.052833715,
519,544,0.926009969,0.070081128,
520,545,0.782724889,0.591111859,
521,546,0.958087358,0.020003713,
522,547,0.973074512,0.043928948,
523,548,0.951121945,0.059900105,
524,549,0.841362926,5.554441096,
525,550,0.849934358,2.869470072,
526,551,0.945744955,0.888254283,
527,552,0.462120714,9.597042614,
528,553,0.867218452,1.319662833,
529,554,0.924732923,4.09195274,
530,555,0.971650801,1.148717971,
531,556,0.955279633,1.190997796,
532,557,0.888188603,2.497964813,
533,558,0.963653583,0.066885161,
534,559,0.967588925,0.096198833,
535,560,0.968288439,0.083394134,
536,561,0.805761006,0.542949959,
537,562,-1.135758506,12.42868034,del
538,563,-0.359856643,1.823705671,
539,564,-0.350356622,0.881069519,
540,565,0.596179754,0.380912967,
541,566,-0.172921001,0.566100674,
542,567,-0.4031242,0.317124709,
543,568,0.634159371,0.16302073,
544,569,0.697733498,0.085285549,
545,570,0.850865855,0.025739706,
546,571,0.672119553,0.115639968,
547,572,0.770207253,0.053059335,
548,573,0.856307248,0.102640371,
549,574,0.911017451,0.03705688,
550,575,0.535361903,0.35351268,
551,576,0.790693653,0.262152813,
552,577,0.977924743,0.028056578,
553,578,0.93023233,0.103351076,
554,579,0.976436643,0.031883573,
555,580,0.884332388,0.211630751,
556,581,0.996368349,0.003603365,
557,582,0.804935982,0.362776163,
558,583,0.94730563,0.101474257,
559,584,0.986723413,0.012465836,
560,585,0.977186857,0.03588149,
561,586,0.981813899,0.033387783,
562,587,0.33774568,0.958792233,
563,588,0.750945204,0.423691136,
564,589,0.937569738,0.164311997,
565,590,0.932919595,0.14086789,
566,591,0.978210759,0.053360501,
567,592,0.908900163,0.367265933,
568,593,0.982319483,0.034399668,
569,594,0.937734383,0.230961672,
570,595,0.949135942,0.225350704,
571,596,0.948034436,0.097368008,
572,597,0.991161175,0.0281365,
573,598,0.989599984,0.044968004,
574,599,0.870484863,0.115505856,
575,600,0.875278255,0.123317171,
576,601,0.159571508,0.589461998,
577,602,0.37552276,0.349536643,
578,603,-5.60209896,1.476813888,
579,604,0.975005956,0.015184034,
580,605,0.542229468,0.107710463,
581,606,0.506037937,0.026414104,
582,607,0.793083159,0.367897016,
583,608,0.868158225,0.535008705,
584,609,0.596248097,0.557545098,
585,610,0.949356181,0.111473014,
586,611,-0.427651994,3.018737043,
587,612,0.519896137,2.584412487,
588,613,0.89936031,0.377675668,
589,614,0.963905232,0.111073232,
590,615,0.438549064,1.020285015,
591,616,0.577197489,0.945597332,
592,617,0.918257964,0.106955474,
593,618,0.972310042,0.027862767,
594,619,0.540419145,0.373051044,
595,620,0.800521546,0.201024237,
596,621,0.905654579,0.032283636,
597,622,0.867818528,0.038798501,
598,623,0.966106447,0.037758663,
599,624,0.824671731,0.142780474,
600,625,0.905666014,0.091670899,
601,626,0.642758879,0.240516139,
602,627,0.982629105,0.014022944,
603,628,0.985409581,0.019017514,
604,629,0.808962182,0.199696383,
605,630,0.839375658,0.1248192,
606,631,0.994780829,0.012207694,
607,632,0.980537076,0.010085833,
608,633,0.883617111,0.023836126,
609,634,0.812328896,0.079887548,
610,635,0.714740109,0.197180014,
611,636,0.972836329,0.020837224,
612,637,0.947646818,0.053961072,
613,638,0.890094471,0.025505313,
614,639,0.804626855,0.240262605,
615,640,0.278058431,0.598247376,
616,641,0.790120018,0.144064412,
617,642,0.525800063,0.439233433,
618,643,0.626176358,0.551756029,
619,644,0.561759378,0.604270189,
620,645,0.904350868,0.081987946,
621,646,0.884186234,0.090526013,
622,647,-22.6839629,0.399553843,
623,648,-47.31995591,1.811232754,
624,649,-9.156226982,0.74697571,
625,650,-2.325750882,0.203053822,
626,651,0.825928,0.013701562,
627,652,0.914380284,0.354109454,
628,653,0.917830374,0.151289251,
629,654,0.9731317,0.059212999,
630,655,0.961164835,0.050010882,
631,656,0.885810951,0.133118498,
632,657,0.979904316,0.033240387,
633,658,0.895446766,0.14294342,
634,659,0.950209748,0.050944198,
635,660,0.731173995,0.120973651,
636,661,0.674104301,0.83282626,
637,662,0.975036858,0.088624774,
638,663,0.956831862,0.12657943,
639,664,0.953431233,0.091984379,
640,665,0.968298237,0.02563653,
641,666,-4.340466552,3.326548507,
642,667,0.898468584,0.365389388,
643,668,0.485250873,2.463274829,
644,669,-5.326405524,1.89916168,
645,670,0.95138405,0.067654168,
646,671,0.317848554,1.533088605,
647,672,-54.82878644,1.959633915,
648,673,0.61303076,0.122442867,
649,674,0.375101735,0.497139234,
650,675,0.850970543,0.119966005,
651,676,0.788105661,0.080207894,
652,677,0.826521729,0.207700503,
653,678,0.135345739,0.50571734,
654,679,-2.64312954,0.94961934,
655,680,-10.81550414,2.825791376,
656,681,-31.93013383,3.370129608,
657,682,-1.620128624,2.683902427,
658,683,-3.2969627,1.812219911,
659,684,-18.40264242,6.551306124,
660,685,-16.20571199,5.57540275,
661,686,-2.58896606,1.266386562,
662,687,-21.32008319,1.752242303,
663,688,-5.503822419,3.413780683,
664,689,-44.48694842,7.233697871,
665,690,0.926521758,5.152986858,
666,691,0.985939241,0.791957455,
667,692,0.98942668,0.583030088,
668,693,0.909304568,3.449682004,
669,694,0.86855585,2.851440283,
670,695,0.818213895,3.249498582,
671,696,0.975037301,0.439449756,
672,697,0.973582062,0.248205591,
673,698,0.935993046,1.081858626,
674,699,0.610182646,0.236286081,
675,700,0.91103861,0.123971607,
676,701,0.892578902,0.23830824,
677,702,0.524016447,0.327853593,
678,703,0.674809264,0.493990943,
679,704,0.763339735,0.710769082,
680,705,0.988474649,0.005751383,
681,706,0.976124841,0.029122476,
682,707,0.983663451,0.054648561,
683,708,0.871362586,0.456709193,
684,709,0.851280192,0.743645791,
685,710,0.895217252,0.471733435,
686,711,0.421983798,2.343423773,
687,712,0.748898715,0.973589286,
688,713,0.964528753,0.091505304,
689,714,0.878266282,0.139466632,
690,715,0.894714498,0.219384225,
691,716,0.937823838,0.11439771,
692,717,0.914868371,0.143692728,
693,718,0.974448406,0.024954047,
694,719,0.965868859,0.060793736,
695,720,0.981555104,0.035062994,
696,721,0.863195082,0.114471248,
697,722,0.916217258,0.02682866,
698,723,0.303066225,0.688735591,
699,724,0.455710841,0.289166068,
700,725,0.371626681,0.149672945,
701,726,0.909010144,0.024458768,
702,727,0.93335264,0.015667504,
703,728,0.210210023,0.167621245,
704,729,0.924041769,0.054388737,
705,730,0.941529824,0.029448447,
706,731,0.158073139,0.442398279,
707,732,0.944688565,0.034022976,
708,733,0.461184171,0.331435039,
709,734,0.716121126,0.210169245,
710,735,0.343473655,1.008889438,
711,736,0.704493761,0.222940298,
712,737,0.832765445,0.192410379,
713,738,0.943999688,0.175199814,
714,739,-0.270027591,9.93764089,
715,740,0.749863146,0.440920669,
716,741,0.991311553,0.009177614,
717,742,0.929244193,0.155215171,
718,743,0.989734198,0.002573041,
719,744,0.560489805,0.074727116,
720,745,0.934903374,0.096695953,
721,746,0.891962327,0.167010133,
722,747,0.699240801,0.587896133,
723,748,0.799620067,0.087801822,
724,749,0.006121448,0.306792584,
725,750,-1.605818515,0.444071377,
726,751,0.831894925,0.09891006,
727,752,0.970526793,0.027810731,
728,753,0.958520557,0.048017494,
729,754,0.996758577,0.005028153,
730,755,0.977526732,0.047674751,
731,756,0.936593043,0.310833812,
732,757,0.946874134,0.291612162,
733,758,0.95748066,0.150551624,
734,759,0.373078758,0.685464733,
735,760,0.945663362,0.102217189,
736,761,0.312895289,1.243407399,
737,762,0.972986423,0.137103948,
738,763,0.839463642,1.064393064,
739,764,0.91333507,0.165204684,
740,765,0.967287813,0.027886873,
741,766,0.344115006,2.876586197,
742,767,0.947635343,0.154429964,
743,768,-0.105613046,1.879066681,
744,769,0.821901469,0.271213044,
745,770,0.968567138,0.033889569,
746,771,0.864519794,0.10633804,
747,772,0.600020976,0.717949573,
748,773,0.971377331,0.030226511,
749,774,0.815036699,0.147540194,
750,775,0.563090269,0.364788454,
751,776,0.890823369,0.036756962,
752,777,0.740126197,0.09175724,
753,778,0.80403537,0.18206351,
754,779,0.950370219,0.044528042,
755,780,0.99353457,0.004508687,
756,781,0.989187243,0.035203317,
757,782,0.92676765,0.025075984,
758,783,0.699078458,0.93157213,
759,784,0.605174406,0.455056265,
760,785,0.762512032,0.135041488,
761,786,0.555258114,1.436401435,
762,787,0.43563821,0.750436146,
763,788,0.164428865,0.503047092,
764,789,0.891160987,0.289355373,
765,790,0.499493068,0.19227113,
766,791,0.991633655,0.025811966,
767,792,0.941077551,0.017997599,
768,793,0.995287587,0.011392346,
769,794,0.86651132,0.032488879,
770,795,0.871665803,0.259076146,
771,796,0.886390604,0.102586714,
772,797,0.9283302,0.035665527,
773,798,0.834153621,0.270099236,
774,799,0.739564365,0.225398026,
775,800,0.105292311,0.391748247,
776,801,0.739844947,0.795394553,
777,802,0.656411944,0.41716821,
778,803,0.426561692,0.325709113,
779,804,0.849287517,0.388376794,
780,805,0.741468118,0.274776923,
781,806,0.797903168,0.099995912,
782,807,0.122581075,1.536250612,
783,808,0.851973304,1.217095456,
784,809,-0.073318327,2.083672466,
785,810,0.75840971,2.295569242,
786,811,-1.052796135,7.458768072,
787,812,-4.919048174,4.809562547,
788,813,0.65794393,4.360720737,
789,814,-0.000917791,4.322486778,
790,815,-10.5751987,2.163220649,
791,816,-7.389004061,1.302978542,
792,817,-9.745506039,1.708082677,
793,818,-6.27012839,1.205350301,
794,819,-14.37706729,2.124087044,
795,820,-4.178786003,0.701576813,
796,821,0.965477094,0.067586326,
797,822,0.79394335,0.342987407,
798,823,0.864018262,2.224886231,
799,824,0.85335596,5.824665715,
800,825,0.766185128,42.42669105,
801,826,0.918709652,17.18794616,
802,827,0.966030971,5.353978906,
803,828,0.847662667,19.93771621,
804,829,0.97806854,2.143251535,
805,830,0.780978541,13.04694847,
806,831,0.989045893,0.607568969,
807,832,0.941601063,3.971857137,
808,833,0.824372507,18.86384333,
809,834,-5.81266007,2.059566973,
810,835,0.42053398,0.329279932,
811,836,0.62179936,0.451818351,
812,837,-6.949146336,1.581249459,
813,838,0.049956806,0.436115004,
814,839,0.556274452,0.514282669,
815,840,-6.597569543,4.701479752,
