,group,r2,mse,
813,833,0.805611844,0.02393049,
814,834,0.698078132,0.083937598,
815,835,-1.446685926,0.331489818,
816,836,0.852892454,0.032473421,
817,837,0.685487115,0.026044067,
818,838,0.985932494,0.0068958,
819,839,0.536374485,0.45025998,
820,840,0.936814348,0.018860806,
821,841,0.60546894,0.195494368,
822,842,0.787464531,0.042237678,
823,843,0.903847374,0.013309061,
824,844,0.099758562,0.051808689,
825,845,0.842694536,0.037268641,
826,846,0.854908317,0.029760279,
827,847,-0.912848346,0.169884844,
828,848,0.85735082,0.014203269,
829,849,0.967260849,0.002296472,
830,850,0.330734456,0.028922962,
831,851,0.961144337,0.015537829,
832,852,0.979346132,0.002925772,
833,853,0.975109859,0.009914988,
834,854,0.961204066,0.006275975,
835,855,-6.18747102,1.591439118,
836,856,0.280465226,0.062378289,
837,857,-1.987172113,0.186312914,
838,858,0.54990972,0.025269846,
839,859,0.140314244,0.02692537,
840,860,0.981464711,0.028599374,
841,861,0.645451813,0.494940031,
842,862,0.968980741,0.038749293,
