,group,r2,mse,
814,839,0.548772717,0.438219168,
815,840,0.942396081,0.017194669,
816,841,0.60446316,0.195992742,
817,842,0.801614729,0.039425576,
818,843,0.908284859,0.012694842,
819,844,-0.021903385,0.058810306,
820,845,0.836321742,0.038778477,
821,846,0.829182371,0.035037021,
822,847,-0.90223275,0.168942046,
823,848,0.816212116,0.01829936,
824,849,0.948539427,0.003609677,
825,850,0.304743245,0.030046197,
826,851,0.964625462,0.014145776,
827,852,0.976686189,0.003302573,
828,853,0.987953111,0.004798878,
829,854,0.96201755,0.006144378,
830,855,-6.120140019,1.576530788,
831,856,0.27774561,0.062614059,
832,857,-1.340755917,0.145995289,
833,858,0.593159797,0.022841616,
834,859,0.187297088,0.025453867,
835,860,0.955660269,0.068414825,
836,861,0.607740215,0.54758444,
837,862,0.975100094,0.03110499,
