,group,r2,mse,
814,842,0.812769796,0.037208703,
815,843,0.920615537,0.010988079,
816,844,-0.032080628,0.059396004,
817,845,0.851985643,0.035067402,
818,846,0.86644129,0.02739471,
819,847,-1.000014021,0.177626245,
820,848,0.838473943,0.016082799,
821,849,0.951893174,0.00337443,
822,850,0.200532041,0.034549786,
823,851,0.950293961,0.01987674,
824,852,0.969348951,0.004341947,
825,853,0.978671062,0.008496382,
826,854,0.958367482,0.006734846,
827,855,-6.515003786,1.663960935,
828,856,0.206300322,0.068807832,
829,857,-1.051530138,0.127955988,
830,858,0.563979232,0.024479928,
831,859,0.215529208,0.024569636,
832,860,0.981734688,0.028182808,
833,861,0.522789625,0.666173249,
834,862,0.973414015,0.033211242,
