,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.013865741130345,0.1421853485549284,0.0625924735719773,0.5363156457761822,0.0013656136982519
1,1,0.0184010430252338,0.1770673552412756,0.0716161766528787,0.6288784733966679,0.0013656136982519
2,2,0.0139563932528342,0.1377666033433016,0.0601584510543377,0.5225322697273264,0.0013656136982519
0,0,0.011658923511335,0.1312540204781061,0.0600005976405738,0.5022324223886847,0.0011555663903586
1,1,0.0159818875604918,0.1453781684001795,0.0600905188425003,0.5386399267305407,0.0011555663903586
2,2,0.0118907529848628,0.1202247859339208,0.05398350713141,0.4651272348500264,0.0011555663903586
0,0,0.0100846913778345,0.119310376391091,0.0613486058380485,0.4963191213887303,0.0012233000868637
1,1,0.012096215533136,0.1221414895526971,0.0532463964061721,0.512380750325813,0.0012233000868637
2,2,0.0107171029616551,0.11535495152808,0.0576334330306577,0.4606628696247594,0.0012233000868637
0,0,0.0094742038923769,0.1120123647702363,0.0641741883547911,0.5025798066196882,0.0010546510107283
1,1,0.013380147939086,0.1367781135955343,0.062423429222891,0.5657001808955893,0.0010546510107283
2,2,0.0097161917816219,0.10415252961061,0.0621036240996109,0.4825438059076099,0.0010546510107283
0,0,0.0097504746033104,0.1017451956083136,0.0638361729615306,0.499587387608134,0.001168511304413
1,1,0.0130950599523362,0.1303890003921702,0.0619772027381457,0.5253745188825507,0.001168511304413
2,2,0.0103197363353773,0.1021279382486033,0.0611197818069018,0.4787082308588474,0.001168511304413
0,0,0.0085241703142376,0.0900349824320784,0.0629218782342611,0.4922794757546154,0.0011165939302452
1,1,0.0116739213870122,0.1158324476695408,0.0635437293936455,0.534183496356541,0.0011165939302452
2,2,0.0090986441218735,0.0899230886077326,0.0598872351601882,0.4792642047541557,0.0011165939302452
0,0,0.0072412619638074,0.0825499168010866,0.0641706284047511,0.4954417305589546,0.0009789548881552
1,1,0.0104311397969775,0.1087574932918595,0.0653189531190358,0.5362122344747393,0.0009789548881552
2,2,0.0079923819085615,0.0853942235849617,0.0625749554705122,0.4880666177500406,0.0009789548881552
0,0,0.0081836069947175,0.0848659888463395,0.0615146700670553,0.4664193154000778,0.0009731073810496
1,1,0.0107253040037684,0.1077310828389203,0.0630679218991443,0.4837158906871554,0.0009731073810496
2,2,0.0084189444711487,0.0866721698143209,0.0587711441867162,0.4578515150819949,0.0009731073810496
0,0,0.0078660032916056,0.0727937601863508,0.0624088216299467,0.4777289047841867,0.0009082471150779
1,1,0.0104459191697742,0.0934318355149318,0.06339706877868,0.5047915151092541,0.0009082471150779
2,2,0.0080387645270797,0.0747608556961932,0.0601234382578021,0.4493688496908852,0.0009082471150779
0,0,0.0068899845242199,0.0720984765959547,0.0635264216167326,0.4837190488551335,0.0007855597487323
1,1,0.0105792285735726,0.1013876080935221,0.0663521679506251,0.5013365525187033,0.0007855597487323
2,2,0.0071624845593767,0.0701747731223676,0.0630524062516448,0.4495601453367657,0.0007855597487323
0,0,0.0071402565465996,0.0719314607542699,0.0632891218594311,0.4788713058735976,0.0008498779260714
1,1,0.0098780752944764,0.0978764900534194,0.0647921523666827,0.4784967004528259,0.0008498779260714
2,2,0.0065949670144668,0.0634234800415208,0.063582952267308,0.4534526634599417,0.0008498779260714
0,0,0.0062732469182526,0.0685083788167325,0.062330246081392,0.4619913903542196,0.0007423385547249
1,1,0.0093406280428052,0.0978079630204476,0.0692065535295574,0.545974231256757,0.0007423385547249
2,2,0.0069297771776126,0.0725898383931348,0.0658292308955525,0.4503165001143455,0.0007423385547249
0,0,0.0068465405249204,0.0685997978831843,0.0635911778027556,0.4537067077285593,0.0005682722139658
1,1,0.0074953719803632,0.0770815311615398,0.0658503270998522,0.4673863130057635,0.0005682722139658
2,2,0.0061915949449132,0.0612433546482684,0.0674098648227922,0.4441325818273152,0.0005682722139658
0,0,0.0062590726453868,0.0608084648433407,0.0520803523107008,0.4309343847583273,0.0006193107190848
1,1,0.0090184222169847,0.0864716633622689,0.0562613861592106,0.448226500536188,0.0006193107190848
2,2,0.0058607324752936,0.0560750340559636,0.054066394088465,0.4132075666801408,0.0006193107190848
0,0,0.0058029779071245,0.0539162379415227,0.0518007210289401,0.4234721222503596,0.0006634286027589
1,1,0.0075872517895396,0.0707178300900378,0.054097558616882,0.4318773350001569,0.0006634286027589
2,2,0.0055844022310933,0.0509139749116019,0.0531165506822835,0.3964906471301327,0.0006634286027589
0,0,0.0058394993244659,0.0547985996611692,0.050088997649767,0.417378103648368,0.0003606327444493
1,1,0.0069604688264126,0.0654562578577535,0.0527856145285248,0.432933191036609,0.0003606327444493
2,2,0.005229369491106,0.0487803552493177,0.0549871473935539,0.4091973730671308,0.0003606327444493
0,0,0.0044852047228407,0.0442344880537666,0.0509494953699062,0.4247811206409816,0.0004071798264355
1,1,0.0069628272712005,0.0655876391891957,0.0571550236050721,0.4590187108573818,0.0004071798264355
2,2,0.0048892206696851,0.0460022969492299,0.0546197441506685,0.4039655513281086,0.0004071798264355
0,0,0.0040041495319845,0.0377590498659454,0.0538251971833255,0.4400795343907651,0.0003637283669022
1,1,0.0062988154021181,0.0611433499507405,0.0512966696898487,0.4547522311434847,0.0003637283669022
2,2,0.0046364834919785,0.0446317968812334,0.0578093467305573,0.4280385051818225,0.0003637283669022
