,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,K,n,R2
2787,,75,AC-4,Methane,0,0,0,0,0.2495,-0.323,1615,0.8,0.58,0.22,85.25,,0.23,298,0.053508633,0.138055094,3011,-2.927912269,-1.980102443,0.947809826,Methane,0.556695101,0.512539353,0.991214226
2795,,83,NAC-1,Methane,0,0,0,0,0.2495,-0.323,912,0.44,0.24,0.2,88.21,,5.86,298,0.093170014,0.152181235,3012,-2.373329347,-1.882683134,0.490646213,Methane,1.32742806,0.77355268,0.994149067
2802,,90,NAC-2,Methane,0,0,0,0,0.2495,-0.323,1320,0.62,0.31,0.31,86.21,,6.05,298,0.063292149,0.188520377,3013,-2.759993986,-1.66854918,1.091444807,Methane,1.471150771,0.722864281,0.997447494
2810,,98,NAC-4,Methane,0,0,0,0,0.2495,-0.323,1593,0.76,0.55,0.21,84.76,,6.48,298,0.074557283,0.09324092,3014,-2.596187551,-2.372568602,0.223618949,Methane,0.559061296,0.663774878,0.99555089
2818,40,0,ADPC05,Methane,0,0,0,0,0.2495,-0.323,441,0.1633,0.0127,0.1506,,,,298,1.848591549,2.507038332,3015,0.614424024,0.919102109,0.304678085,Methane,2.529106344,0.287879957,0.954533113
2827,,9,ADPC1,Methane,0,0,0,0,0.2495,-0.323,1173,0.4513,0.0677,0.3836,,,,298,2.095070423,2.395875812,3016,0.739587167,0.873748847,0.13416168,Methane,2.305431452,0.410484629,0.973229344
2838,,20,ADPC3,Methane,0,0,0,0,0.2495,-0.323,1050,0.4487,0.1233,0.3254,,,,298,2.341549296,1.393844694,3017,0.850812802,0.332065896,-0.518746907,Methane,1.506972703,0.398370015,0.939579012
2849,41,0,C1050,Methane,0,0,0,0,0.2495,-0.323,2135,0.76,,,,,,298,1.042944785,0.970112062,3018,0.042048236,-0.030343687,-0.072391923,Methane,1.33895213,0.587692423,0.992599694
2857,,8,C1050P,Methane,0,0,0,0,0.2495,-0.323,932,0.4,,,,,,298,0.797546012,0.7418504,3019,-0.22621575,-0.298607673,-0.072391923,Methane,0.969281394,0.518672014,0.994674186
2863,42,0,CDC,Methane,0,0,0,0,0.2495,-0.323,1410,0.46,,,,,,295,1.494929207,1.719017419,3020,0.402078852,0.54175286,0.139674007,Methane,1.96262563,0.391896644,0.963069174
2868,,5,,Methane,0,0,0,0,0.2495,-0.323,1410,0.46,,,,,,317,3.647152011,2.231201997,3021,1.293946592,0.802540452,-0.49140614,Methane,1.512155698,0.431071792,0.973273724
2875,,12,,Methane,0,0,0,0,0.2495,-0.323,1410,0.46,,,,,,353,3.201601154,1.302639535,3022,1.163651045,0.264392618,-0.899258428,Methane,0.875860744,0.515495002,0.983275864
2882,43,0,AAC-1,Methane,0,0,0,0,0.2495,-0.323,801,0.485,0.157,0.328,,,,298,3.045977011,1.047585227,3023,1.113821707,0.046487732,-1.067333975,Methane,0.877374772,0.343148438,0.904041711
2891,,9,CAC-2,Methane,0,0,0,0,0.2495,-0.323,1141,0.59,0.176,0.414,,,,298,0.91954023,0.470525568,3024,-0.083881484,-0.753904979,-0.670023495,Methane,0.910110198,0.421906246,0.934365788
2904,,49,AAC-1,Methane,0,0,0,0,0.2495,-0.323,801,0.485,0.157,0.328,,,,318,0.454,0.225,3027,-0.789658081,-1.491654877,-0.701996796,Methane,0.571874878,0.436957275,0.951978967
2921,,66,,Methane,0,0,0,0,0.2495,-0.323,801,0.485,0.157,0.328,,,,338,0.899,0.28125,3028,-0.106472245,-1.268511325,-1.162039081,Methane,0.387974777,0.518605201,0.982076736
2936,,81,,Methane,0,0,0,0,0.2495,-0.323,801,0.485,0.157,0.328,,,,358,0.577,0.19375,3029,-0.549913012,-1.641186611,-1.091273598,Methane,0.315012125,0.54612378,0.980046964
2954,44,42,PN18001,Methane,0,0,0,0,0.2495,-0.323,1032,0.61,0.2,0.41,,,,298,0.269252366,0.74941452,3030,-1.312106176,-0.288463017,1.023643159,Methane,1.792917264,0.472701311,0.994753987
2964,,52,AC,Methane,0,0,0,0,0.2495,-0.323,1350,0.69,0.37,0.32,,,,298,0.270804516,0.430913349,3031,-1.306358062,-0.841848256,0.464509807,Methane,1.254313587,0.571827927,0.997060397
2972,,60,IN18001,Methane,0,0,0,0,0.2495,-0.323,736,0.42,0.13,0.29,,,,298,0.269891486,0.618266979,3032,-1.309735303,-0.48083491,0.828900393,Methane,1.464507223,0.42072933,0.990003918
2983,,71,CN18001,Methane,0,0,0,0,0.2495,-0.323,684,0.39,0.12,0.27,,,,298,0.192283989,0.543325527,3033,-1.648781892,-0.610046642,1.038735251,Methane,1.481133944,0.390387765,0.990446735
2994,,72,CS-CO2,Methane,0,0,0,0,0.2495,-0.323,1045,0.48,0.08,0.4,,,,303,0.249221184,0.47715736,3034,-1.389414488,-0.739908946,0.649505542,Methane,1.180124603,0.495188796,0.993326824
3007,,85,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998,0.53,0.15,0.38,,,,303,0.404984424,0.558375635,3035,-0.903906673,-0.582723363,0.32118331,Methane,1.098172126,0.505148928,0.993591483
3019,,97,CS-CO2,Methane,0,0,0,0,0.2495,-0.323,1045,0.48,0.08,0.4,,,,323,0.482866044,0.436548223,3036,-0.728016006,-0.828856432,-0.100840426,Methane,0.857703878,0.571238128,0.993710826
3031,,109,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998,0.53,0.15,0.38,,,,323,0.249221184,0.284263959,3037,-1.389414488,-1.257852038,0.13156245,Methane,0.803531493,0.563699316,0.995100563
3044,,122,CS-CO2,Methane,0,0,0,0,0.2495,-0.323,1045,0.48,0.08,0.4,,,,343,0.373831776,0.274111675,3038,-0.98394938,-1.294219682,-0.310270302,Methane,0.624311063,0.624117557,0.995468725
3056,,134,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998,0.53,0.15,0.38,,,,343,0.591900312,0.365482234,3039,-0.524417051,-1.00653761,-0.482120559,Methane,0.620767929,0.586319568,0.994924696
3067,45,31,SMC1,Methane,0,0,0,0,0.2495,-0.323,1231,0.49,0.06,0.43,,,,298,0.03564728,0.096823104,3040,-3.334082445,-2.334869632,0.999212813,Methane,1.931226555,0.726019849,0.996091011
3078,,71,SMC-2,Methane,0,0,0,0,0.2495,-0.323,1543,0.62,0.08,0.54,,,,298,0.036865721,0.117370892,3041,-3.300473136,-2.142416341,1.158056795,Methane,1.92910721,0.789427688,0.998883307
3086,,105,SMC-3,Methane,0,0,0,0,0.2495,-0.323,1999,0.81,0.12,0.69,,,,298,0.033351033,0.095533156,3042,-3.400666539,-2.348281911,1.052384628,Methane,1.100739792,0.785850488,0.996806341
3095,,138,SMC-1,Methane,0,0,0,0,0.2495,-0.323,1231,0.49,0.06,0.43,,,,288,0.031055901,0.180488956,3043,-3.471966453,-1.712085688,1.759880765,Methane,2.28298602,0.65998491,0.995748596
3104,,173,SMC-2,Methane,0,0,0,0,0.2495,-0.323,1543,0.62,0.08,0.54,,,,288,0.046315789,0.154239384,3044,-3.072272351,-1.86924944,1.203022911,Methane,2.277719514,0.714160484,0.996509695
3113,,208,SMC-2,Methane,0,0,0,0,0.2495,-0.323,1999,0.81,0.12,0.69,,,,288,0.069327731,0.156657963,3045,-2.668910293,-1.853690427,0.815219866,Methane,1.392831723,0.768526965,0.997284178
3121,,235,SMC-1,Methane,0,0,0,0,0.2495,-0.323,1231,0.49,0.06,0.43,,,,308,0.038194308,0.104753506,3046,-3.265068782,-2.256145248,1.008923534,Methane,1.588699442,0.751028691,0.998947506
3129,,263,SMC-2,Methane,0,0,0,0,0.2495,-0.323,1543,0.62,0.08,0.54,,,,308,0.041300682,0.130603506,3047,-3.186876255,-2.035589218,1.151287037,Methane,1.643437377,0.834621402,0.998376671
3137,,292,SMC-3,Methane,0,0,0,0,0.2495,-0.323,1999,0.81,0.12,0.69,,,,308,0.077698437,0.155440986,3048,-2.554920141,-1.861489131,0.693431009,Methane,0.872048474,0.795446244,0.98814052
3145,46,0,CS0,Methane,0,0,0,0,0.2495,-0.323,422.7,0.238,0.019,0.219,,,,298,6.568421053,1.939655172,3049,1.882273477,0.662510211,-1.219763266,Methane,0.957174088,0.456499549,0.96722349
3150,,5,CS3,Methane,0,0,0,0,0.2495,-0.323,658.4,0.428,0.092,0.336,,,,298,3.663157895,0.915948276,3050,1.298325588,-0.087795383,-1.386120971,Methane,0.556066103,0.545978119,0.988199341
3156,,11,CS6,Methane,0,0,0,0,0.2495,-0.323,881.7,0.557,0.096,0.461,,,,298,3.157894737,0.790229885,3051,1.149905583,-0.235431382,-1.385336965,Methane,0.527797656,0.497469873,0.982955532
3162,47,122,AKFs1,Methane,0,0,0,0,0.2495,-0.323,469,0.265,0.036,0.229,,,,280,2.23880597,1.83566471,3052,0.805942675,0.607406656,-0.198536019,Methane,1.653605152,0.258119982,0.967500169
3170,,130,AKFs2,Methane,0,0,0,0,0.2495,-0.323,538,0.249,0.04,0.209,,,,280,2.388059701,1.749709024,3053,0.870481196,0.559449502,-0.311031694,Methane,1.596062187,0.223134294,0.957957427
3178,,138,AKFs3,Methane,0,0,0,0,0.2495,-0.323,630,0.28,0.033,0.247,,,,280,1.641791045,1.749441582,3054,0.495787746,0.559296641,0.063508895,Methane,1.736867187,0.248900635,0.953064105
3184,,146,AKFs4,Methane,0,0,0,0,0.2495,-0.323,752,0.335,0.036,0.299,,,,280,1.865671642,2.07922365,3055,0.623621118,0.731994579,0.108373461,Methane,1.988672828,0.233900008,0.979347109
3194,,156,AKFs5,Methane,0,0,0,0,0.2495,-0.323,997,0.436,0.053,0.383,,,,280,1.71641791,1.978826125,3056,0.540239509,0.682503802,0.142264294,Methane,2.17080382,0.264886519,0.92734533
3203,,165,AKFs6,Methane,0,0,0,0,0.2495,-0.323,935,0.389,0.022,0.367,,,,280,2.23880597,2.222705994,3057,0.805942675,0.79872537,-0.007217305,Methane,2.004812638,0.28251703,0.962277944
3210,,172,AKFs7,Methane,0,0,0,0,0.2495,-0.323,1109,0.491,0.063,0.428,,,,280,1.641791045,2.03613883,3058,0.495787746,0.711055284,0.215267538,Methane,2.203566457,0.277912778,0.937487164
3218,,180,AKFs1,Methane,0,0,0,0,0.2495,-0.323,469,0.265,0.036,0.229,,,,298,1.832061069,1.39422581,3059,0.6054416,0.332339286,-0.273102314,Methane,1.381677368,0.240167859,0.951271569
3226,,188,AKFs2,Methane,0,0,0,0,0.2495,-0.323,538,0.249,0.04,0.209,,,,298,2.290076336,1.380310415,3060,0.828585151,0.322308413,-0.506276739,Methane,1.270911074,0.250569817,0.945605569
3234,,196,AKFs3,Methane,0,0,0,0,0.2495,-0.323,630,0.28,0.033,0.247,,,,298,2.442748092,1.661895674,3061,0.893123673,0.507958923,-0.385164749,Methane,1.393145206,0.273360574,0.964035587
3240,,204,AKFs4,Methane,0,0,0,0,0.2495,-0.323,752,0.335,0.036,0.299,,,,298,2.13740458,1.718094526,3062,0.75959228,0.541215843,-0.218376437,Methane,1.515852849,0.287615501,0.974989035
3248,,212,AKFs5,Methane,0,0,0,0,0.2495,-0.323,997,0.436,0.053,0.383,,,,298,1.679389313,1.464554965,3063,0.518430223,0.381551418,-0.136878805,Methane,1.566879334,0.293766951,0.936560682
3257,,221,AKFs6,Methane,0,0,0,0,0.2495,-0.323,935,0.389,0.022,0.367,,,,298,2.061068702,1.60545505,3064,0.723224636,0.473407236,-0.249817399,Methane,1.445053382,0.33065266,0.956194936
3265,,229,AKFs7,Methane,0,0,0,0,0.2495,-0.323,1109,0.491,0.063,0.428,,,,298,2.061068702,1.619531626,3065,0.723224636,0.482136988,-0.241087648,Methane,1.64983605,0.315557441,0.918923141
3273,,237,AKFs1,Methane,0,0,0,0,0.2495,-0.323,469,0.265,0.036,0.229,,,,314,2.141491396,1.022196262,3066,0.7615025,0.02195351,-0.73954899,Methane,0.99719205,0.31140175,0.938350569
3280,,244,AKFs3,Methane,0,0,0,0,0.2495,-0.323,630,0.28,0.033,0.247,,,,314,1.529636711,0.992990654,3067,0.425030264,-0.007034027,-0.43206429,Methane,1.006738535,0.30553376,0.962839957
3286,,252,AKFs5,Methane,0,0,0,0,0.2495,-0.323,997,0.436,0.053,0.383,,,,314,1.529636711,1.299649533,3068,0.425030264,0.262094638,-0.162935626,Methane,1.500302037,0.267048883,0.908021732
3295,,261,AKFs7,Methane,0,0,0,0,0.2495,-0.323,1109,0.491,0.063,0.428,,,,314,1.759082218,1.197429907,3069,0.564792206,0.180177515,-0.384614691,Methane,1.281640882,0.334626154,0.910164479
3301,48,0,RP-15,Methane,0,0,0,0,0.2495,-0.323,1493,0.658,0.17,0.488,,,,293,0.112,0.16,3070,-2.189256408,-1.832581464,0.356674944,Methane,1.718210739,0.408769515,0.965552085
3314,,13,,Methane,0,0,0,0,0.2495,-0.323,1493,0.658,0.17,0.488,,,,303,0.144,0.16,3071,-1.937941979,-1.832581464,0.105360516,Methane,1.615294263,0.4160051,0.969651514
3327,,26,,Methane,0,0,0,0,0.2495,-0.323,1493,0.658,0.17,0.488,,,,313,0.264,0.312,3072,-1.331806176,-1.164752091,0.167054085,Methane,1.324414792,0.450957788,0.980389003
3339,,38,RP-20,Methane,0,0,0,0,0.2495,-0.323,1853,0.765,0.34,0.425,,,,293,0.122,0.16,3073,-2.103734234,-1.832581464,0.271152771,Methane,1.810410477,0.438969175,0.976128374
3353,,52,,Methane,0,0,0,0,0.2495,-0.323,1853,0.765,0.34,0.425,,,,303,0.094,0.192,3074,-2.364460497,-1.650259907,0.71420059,Methane,1.600991908,0.449543801,0.982734139
3365,,64,,Methane,0,0,0,0,0.2495,-0.323,1853,0.765,0.34,0.425,,,,313,0.139,0.167,3075,-1.973281346,-1.789761467,0.183519879,Methane,1.271389941,0.496619976,0.98772121
3377,50,0,I-AC,Methane,0,0,0,0,0.2495,-0.323,922,0.51,0.165,0.345,,,,298,0.099,0.124,3076,-2.312635429,-2.087473713,0.225161715,Methane,0.625052034,0.535336989,0.99060843
3395,,18,,Methane,0,0,0,0,0.2495,-0.323,922,0.51,0.165,0.345,,,,308,0.102,0.039,3077,-2.282782466,-3.244193633,-0.961411167,Methane,0.522009879,0.583024152,0.987455339
3413,,36,,Methane,0,0,0,0,0.2495,-0.323,922,0.51,0.165,0.345,,,,318,0.101,0.026,3078,-2.292634762,-3.649658741,-1.357023979,Methane,0.501324158,0.585533596,0.988599839
3431,,46,AC bead,Methane,0,0,0,0,0.2495,-0.323,1457,0.57,0.22,0.35,,,,293,0.671641791,1.17617866,3079,-0.39803013,0.16227076,0.560300889,Methane,1.768781743,0.32967425,0.973153915
3444,,59,,Methane,0,0,0,0,0.2495,-0.323,1457,0.57,0.22,0.35,,,,303,0.597014925,0.759305211,3080,-0.515813165,-0.27535146,0.240461705,Methane,1.423376776,0.376172087,0.975428376
3458,,73,,Methane,0,0,0,0,0.2495,-0.323,1457,0.57,0.22,0.35,,,,333,0.373134328,0.342431762,3081,-0.985816795,-1.071682877,-0.085866082,Methane,0.88075547,0.462262389,0.980552327
3469,,84,,Methane,0,0,0,0,0.2495,-0.323,1457,0.57,0.22,0.35,,,,363,0.746268657,0.2382134,3082,-0.292669614,-1.43458837,-1.141918757,Methane,0.554474422,0.532496513,0.98305061
3479,51,17,Super-AC,Methane,0,0,0,0,0.2495,-0.323,1854.803,0.8668,0.0913,0.7755,,,,303,0.057564576,0.297870449,3083,-2.854847907,-1.211096623,1.643751283,Methane,2.505498141,0.731194411,0.9971805
3487,,25,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,303,0.075276753,0.259031699,3084,-2.58658392,-1.350804836,1.235779084,Methane,1.691642436,0.793467479,0.997252943
3494,,32,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,303,0.086346863,0.220299649,3085,-2.449382799,-1.512766619,0.936616179,Methane,1.413633562,0.782471437,0.998369705
3502,,65,Super-AC,Methane,0,0,0,0,0.2495,-0.323,1854.803,0.8668,0.0913,0.7755,,,,313,0.076219061,0.183648785,3086,-2.574143697,-1.694730123,0.879413573,Methane,1.651469026,0.860520351,0.996985285
3509,,72,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,313,0.146784634,0.254568261,3087,-1.918788839,-1.368186264,0.550602575,Methane,1.303891529,0.85551126,0.998733478
3516,,79,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,313,0.081975585,0.134393549,3088,-2.501333818,-2.00698285,0.494350968,Methane,1.03233837,0.805851036,0.995733075
3524,,110,Super-AC,Methane,0,0,0,0,0.2495,-0.323,1854.803,0.8668,0.0913,0.7755,,,,323,0.077702703,0.115331808,3089,-2.554865238,-2.15994202,0.394923218,Methane,1.189409968,0.940060767,0.997394102
3531,,117,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,323,0.079391892,0.06590389,3090,-2.533359033,-2.719557808,-0.186198775,Methane,0.836519571,1.024832349,0.998189155
3539,,125,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,323,0.070945946,0.041189931,3091,-2.645837017,-3.189561437,-0.543724421,Methane,0.696534284,1.049950794,0.995341308
3546,52,0,C3,Methane,0,0,0,0,0.2495,-0.323,20,0.96,0.9,0.06,,,,298,1.654327743,1.251960049,3092,0.503394729,0.224710363,-0.278684366,Methane,1.223892366,0.477782263,0.991303867
3555,,9,C7,Methane,0,0,0,0,0.2495,-0.323,1360,0.58,0.07,0.51,,,,298,2.335436315,0.721539622,3093,0.848198732,-0.326367986,-1.174566719,Methane,0.515309862,0.570278061,0.996031673
3565,,19,C8,Methane,0,0,0,0,0.2495,-0.323,1584,0.7,0.69,0.01,,,,298,1.261628094,0.72061995,3094,0.232403025,-0.327643395,-0.56004642,Methane,0.822099094,0.482976748,0.979321814
3576,,30,C10,Methane,0,0,0,0,0.2495,-0.323,2399,1.11,1.08,0.03,,,,298,1.397785431,0.617961641,3095,0.33488915,-0.481328894,-0.816218043,Methane,0.795937702,0.530073096,0.991121758
3588,53,0,AC600CTP,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,298,1.809098523,2.427889006,3096,0.592828668,0.887022158,0.29419349,Methane,2.145057463,0.469665017,0.996573983
3600,,12,AC500CTP,Methane,0,0,0,0,0.2495,-0.323,2870,1.69,0.82,0.87,95,,1.15,298,2.949170661,3.686606425,3097,1.081523999,1.304706367,0.223182368,Methane,2.986285329,0.421288848,0.979546838
3611,,33,AC700CTP,Methane,0,0,0,0,0.2495,-0.323,1980,0.87,0.19,0.68,97.8,,0.28,298,1.407413331,1.798340902,3099,0.341753502,0.586864519,0.245111016,Methane,1.843569497,0.449959374,0.990625877
3622,,44,AC600CPT,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,318,1.653492768,1.790697674,3100,0.50288988,0.582605306,0.079715426,Methane,1.79666325,0.456016206,0.988282807
3635,,57,,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,338,1.886314679,0.68372093,3101,0.63462502,-0.380205441,-1.014830462,Methane,1.211576461,0.452925889,0.910472068
3648,54,14,HS-KOH1:4,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,303,1.509209064,2.182714238,3102,0.411585715,0.780569166,0.368983451,Methane,1.928665797,0.534256017,0.996765544
3655,,21,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,318,1.605941479,1.286220215,3103,0.473710176,0.251707852,-0.222002324,Methane,1.291566974,0.540551682,0.989253481
3662,,28,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,333,1.474275366,0.83822535,3104,0.388166592,-0.176468301,-0.564634893,Methane,0.86963337,0.548374245,0.992087842
3669,,10,TPC-1,Methane,0,0,0,0,0.2495,-0.323,1940,1.23,0.87,0.36,60.54,,20.87,273,0.022522523,0.109227571,3105,-3.793239469,-2.214321768,1.578917701,Methane,4.007404508,0.815172958,0.997317526
3681,,135,PHA,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,273,0.024291498,0.063583815,3106,-3.717628867,-2.755396322,0.962232546,Methane,0.981834074,0.583640877,0.992971667
3691,,145,NAHA-0.5,Methane,0,0,0,0,0.2495,-0.323,747,0.36,0.07,0.29,,,3.25,273,0.020242915,0.196531792,3107,-3.899950424,-1.62693107,2.273019354,Methane,2.159946233,0.544658918,0.993383916
3701,,155,NAHA-1,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,273,0.036437247,0.196531792,3108,-3.312163759,-1.62693107,1.685232689,Methane,2.230575285,0.591750066,0.992006095
3712,,166,NAHA-2,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,273,0.026315789,0.150289017,3109,-3.63758616,-1.895195056,1.742391103,Methane,2.289425166,0.681251333,0.997580388
3722,,176,NAHA-4,Methane,0,0,0,0,0.2495,-0.323,1538,0.69,0.12,0.57,,,0.84,273,0.012145749,0.063583815,3110,-4.410776048,-2.755396322,1.655379726,Methane,1.809272541,0.682890577,0.999074921
3732,,273,NAHA-2,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,298,0.024742268,0.064692864,3111,-3.699242241,-2.738104375,0.961137866,Methane,1.481454196,0.777463911,0.997546555
3741,,282,,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,323,0.035051546,0.011941623,3112,-3.350935547,-4.42772527,-1.076789723,Methane,0.921813791,0.891087857,0.996647006
3750,,337,NAHA-1,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,298,0.02402484,0.085510689,3113,-3.728666965,-2.459113895,1.26955307,Methane,1.563125076,0.685277383,0.998197378
3760,,347,,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,323,0.016045178,0.02280285,3114,-4.13234689,-3.780869735,0.351477154,Methane,0.999524499,0.758770128,0.998856392
3770,,405,PHA,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,298,0.029850746,0.043004674,3115,-3.511545439,-3.146446481,0.365098958,Methane,0.642293781,0.679056786,0.996840376
3780,,415,,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,323,0.025586354,0.01774138,3116,-3.665696119,-4.031855533,-0.366159414,Methane,0.403740622,0.793523437,0.997227065
3790,55,0,AC-PKOH,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,293,0.982800983,1.80377233,3117,-0.017348638,0.589880211,0.607228849,Methane,2.482336831,0.419497287,0.976387911
3800,,10,,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,303,0.786240786,1.292641924,3118,-0.24049219,0.256688127,0.497180317,Methane,1.951194619,0.468368442,0.980376756
3810,,20,,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,313,0.58968059,0.480759639,3119,-0.528174262,-0.732387846,-0.204213583,Methane,1.518694753,0.52114275,0.977736481
3821,,31,AC-RH,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,303,1.04669379,1.139450141,3120,0.045636425,0.130545814,0.084909389,Methane,1.367632155,0.604960604,0.996929264
3829,,39,,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,313,0.759541612,0.613693096,3121,-0.275040169,-0.488260319,-0.21322015,Methane,1.13738736,0.613719007,0.994507262
3836,,46,,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,323,1.041184876,0.438716193,3122,0.040359368,-0.823902559,-0.864261928,Methane,0.864921146,0.654125694,0.98526204
3845,,55,AC-PH2O,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,293,0.690670945,1.18134715,3123,-0.37009177,0.16665544,0.53674721,Methane,1.917133265,0.41945308,0.981259737
3855,,65,,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,303,0.493937561,0.808290155,3124,-0.705346165,-0.212834182,0.492511983,Methane,1.575483889,0.454730853,0.985488666
3865,,75,,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,313,0.502353962,0.310880829,3125,-0.688450304,-1.168345627,-0.479895323,Methane,1.270909476,0.497380736,0.977531574
3874,56,0,Zn2/1 (+10),Methane,0,0,0,0,0.2495,-0.323,1291,0.91,0.39,0.52,,,,298,2.761341223,0.356736459,3126,1.015716512,-1.03075798,-2.046474492,Methane,0.315833481,0.663146861,0.986521424
3884,,10,Zn1/1 (+10),Methane,0,0,0,0,0.2495,-0.323,1052,0.58,0.07,0.51,,,,298,3.076923077,0.965963688,3127,1.123930097,-0.034629036,-1.158559132,Methane,0.48211325,0.635677649,0.998877078
3893,,19,Zn0.5/1 (+10),Methane,0,0,0,0,0.2495,-0.323,542,0.27,0.05,0.22,,,,298,0.867850099,0.259065392,3128,-0.141736277,-1.35067477,-1.208938493,Methane,0.52374624,0.671066047,0.997137969
3903,,29,LAAF2,Methane,0,0,0,0,0.2495,-0.323,852,0.42,0.04,0.38,,,,298,0.819366853,0.322359851,3129,-0.199223368,-1.132086807,-0.932863439,Methane,0.848338405,0.487314718,0.982158401
3913,,39,LAAF1,Methane,0,0,0,0,0.2495,-0.323,913,0.45,0.05,0.4,,,,298,0.893854749,0.526746707,3130,-0.112211991,-0.641035478,-0.528823487,Methane,0.943871127,0.484327113,0.988884382
3924,,50,LAFF3,Methane,0,0,0,0,0.2495,-0.323,1015,0.48,0.08,0.4,,,,298,0.744878957,0.424512505,3131,-0.294533547,-0.856813815,-0.562280268,Methane,1.082300106,0.433311631,0.963831204
3935,57,0,CZ1023,Methane,0,0,0,0,0.2495,-0.323,757,0.58,0.42,0.16,,,,298,1.075054706,0.395209638,3132,0.072371549,-0.928338927,-1.000710476,Methane,0.543870088,0.456073659,0.984039387
3945,,10,CZ1073,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,298,3.166850997,1.317136035,3133,1.152737718,0.275459709,-0.877278008,Methane,0.861224803,0.512166281,0.976865965
3954,,19,CZ1123,Methane,0,0,0,0,0.2495,-0.323,808,0.74,0.57,0.17,,,,298,3.11651232,0.74693957,3134,1.13671453,-0.291770994,-1.428485525,Methane,0.548091106,0.538627712,0.974958805
3963,,28,CZ1073,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,287,3.839479393,1.487128864,3135,1.345336783,0.396847324,-0.948489459,Methane,0.781332855,0.582671699,0.988918408
3970,,35,,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,313,3.709327549,0.82298163,3136,1.310850607,-0.1948214,-1.505672006,Methane,0.586740646,0.532779553,0.953309535
3977,58,0,MR-1/2,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,293,0.800837843,1.073066853,3137,-0.222096796,0.070520766,0.292617562,Methane,2.112419336,0.448656045,0.977918093
3988,,11,,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,303,1.261651248,1.502461163,3138,0.232421377,0.407104539,0.174683161,Methane,1.839951986,0.470254784,0.983797985
3998,,21,,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,313,0.80991447,0.608797347,3139,-0.210826629,-0.49626983,-0.285443201,Methane,1.340019929,0.541096725,0.983171383
