,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
1,1,0.0141094547457399,0.1339179091950971,0.0390614840941452,0.2038362188009903,0.0009351453271425
2,2,0.0130290086648645,0.1276094454118474,0.0444762721861119,0.2136603562746529,0.0009351453271425
0,0,0.0116577563425805,0.1021323141834165,0.0487087729344176,0.2456318309696053,0.0007873616805333
1,1,0.0136271640789569,0.1314746789693852,0.0449524995024776,0.2885929449311768,0.0007873616805333
2,2,0.0114025839549891,0.0997759971548721,0.0461159133207186,0.2269486651652828,0.0007873616805333
0,0,0.0082328063682713,0.0688261203061898,0.046342042678499,0.2361773426329918,0.000666307529245
1,1,0.0103355074660781,0.0975704554429666,0.0453868621153242,0.2243131569260273,0.000666307529245
2,2,0.0084921826471568,0.0753575180136659,0.0447858554944147,0.2257854160495795,0.000666307529245
0,0,0.0062954159433578,0.0461556856057128,0.0472098269162009,0.2646243976337525,0.0006371955082972
1,1,0.0084933905137341,0.0728867086935244,0.0316243622100741,0.1789805786988221,0.0006371955082972
2,2,0.0069014370698511,0.0561891191893848,0.0409767455959765,0.2094211128468599,0.0006371955082972
0,0,0.0087927689680622,0.1014591089169204,0.0465257409773105,0.2407759687912087,0.0006131054222706
1,1,0.0136803150826751,0.1658796808344211,0.0419795188594351,0.2382831748421594,0.0006131054222706
2,2,0.0090790613243214,0.1006929173387927,0.0449838735587154,0.2066465176695516,0.0006131054222706
0,0,0.0032561212898051,0.0468441541639881,0.0465007051520642,0.2585009204576449,0.0004376962512359
1,1,0.0062355024556335,0.0750685451290274,0.0343819847976392,0.1999376228512787,0.0004376962512359
2,2,0.0053978093266221,0.0641589044062857,0.0432777841301888,0.1993918874795263,0.0004376962512359
0,0,0.0043535576493425,0.0466062230042478,0.0482497463230947,0.2565337462289433,0.0004625172980795
1,1,0.0073614715047426,0.0783359974936497,0.0394691603179461,0.1945485064701504,0.0004625172980795
2,2,0.0045413159048012,0.0460716773198323,0.0435049511662069,0.2036939129389222,0.0004625172980795
0,0,0.0043640624185006,0.0424028284047047,0.0478925441648736,0.2630102320447317,0.0002652925382893
1,1,0.0077786689491669,0.0867295858459194,0.0334160219781026,0.2306929033759936,0.0002652925382893
2,2,0.0060301293970823,0.064186016267236,0.0433304993572065,0.2097882145380269,0.0002652925382893
0,0,0.0087225840387804,0.1313343691824201,0.0482552767516949,0.2732202548350031,0.0003678950613373
1,1,0.0091354752962909,0.118491965714414,0.0343661232307781,0.3219805780158567,0.0003678950613373
2,2,0.0072845518582926,0.1051618076988609,0.0459698983669485,0.2145847966665882,0.0003678950613373
0,0,0.0099896495707744,0.1518150577909707,0.0527191030211695,0.2663050349089678,0.000386610390725
1,1,0.0097911906015036,0.1392743555207866,0.0413285966935327,0.2423891100794827,0.000386610390725
2,2,0.0084263927613341,0.1305344382029165,0.0462786959776882,0.2112270837346598,0.000386610390725
0,0,0.0038207022355107,0.0382035206349778,0.0495132163298909,0.2551172737689685,0.000425079748864
1,1,0.0081774275916092,0.0878188243028645,0.0354294285048402,0.1820168406967688,0.000425079748864
2,2,0.0040417472565532,0.0401155578821829,0.0454930629597758,0.2034829242597636,0.000425079748864
