,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
1,1,0.017856517220731,0.1783962319756359,0.093562288942661,0.692465036979164,0.0012239253657674
2,2,0.0144860405774488,0.1442118565136144,0.0892370923159896,0.6260003883811843,0.0012239253657674
0,0,0.0144133072009919,0.1201996296455341,0.077589949710881,0.5072148647341266,0.0011687464992854
1,1,0.0180053267456689,0.1617489326640694,0.0991140977337683,0.7713642766658959,0.0011687464992854
2,2,0.0154893067235214,0.1346378497064529,0.0888325734699404,0.6221549807149642,0.0011687464992854
0,0,0.0127408416818614,0.1718652553835873,0.0789483703743562,0.5026081533148046,0.0009995831233719
1,1,0.0106975711549864,0.1407792841626223,0.0888106672678806,0.5907812871089215,0.0009995831233719
2,2,0.0118628610381561,0.1615079419789195,0.0888702371153819,0.6182540216608748,0.0009995831233719
0,0,0.0086144064793365,0.0779851906837065,0.0824730426895054,0.5296281492482303,0.0009264304326066
1,1,0.0109815800011327,0.0951668556921179,0.0996551810116089,0.7748131445974918,0.0009264304326066
2,2,0.0091547753235447,0.080601125597108,0.0927263921271224,0.648832255844826,0.0009264304326066
0,0,0.0099140204977653,0.0821717329759106,0.078685086223244,0.5112994939736459,0.0008446608874786
1,1,0.0129399507532698,0.1162954875459328,0.0980874413928486,0.7101963580878637,0.0008446608874786
2,2,0.0105729719684554,0.0884523562144404,0.0917029840610789,0.6390621612009173,0.0008446608874786
0,0,0.005705896226567,0.0699330841375226,0.0723984797238919,0.4699229486639968,0.0008924298900639
1,1,0.0073068823360018,0.0760117284180049,0.0881773586088827,0.5825198688339125,0.0008924298900639
2,2,0.0066845041846557,0.0736352239371236,0.0852593129762051,0.5720358371376274,0.0008924298900639
0,0,0.0080344823382727,0.0846961778183204,0.0719250456125975,0.4662911226845168,0.0009721894639686
1,1,0.008038354158281,0.0778783510869108,0.0899220371804777,0.6550594837479193,0.0009721894639686
2,2,0.0080420777595327,0.0874660034484876,0.0851640699881741,0.5761551659861411,0.0009721894639686
0,0,0.0076501569537635,0.0691170924031737,0.0730011465386682,0.4671658243436166,0.0008989872369125
1,1,0.0077511946277701,0.0715127405253335,0.0829837727129213,0.6183656479662599,0.0008989872369125
2,2,0.0070845810998762,0.0647053572661348,0.0856269955865301,0.5685767089937617,0.0008989872369125
0,0,0.0065477856516392,0.0592054303114898,0.0722298215851922,0.4705998857551245,0.0007503453273374
1,1,0.0074741573691749,0.0636256284172982,0.0756926136466112,0.5447749659021868,0.0007503453273374
2,2,0.006265519488004,0.0560619050579882,0.0838095330160789,0.5598021136110497,0.0007503453273374
0,0,0.0112121600656959,0.1503631186002735,0.0749039986177267,0.4835561621506431,0.0007036188925246
1,1,0.0115407513983447,0.1421176916971998,0.0758509263805679,0.5335782239760383,0.0007036188925246
2,2,0.01020745581623,0.1382658667231559,0.0834688917268797,0.5506532833887179,0.0007036188925246
0,0,0.0031890910878226,0.0326059940011345,0.0759539746873056,0.502619795577977,0.0002791232227752
1,1,0.0036658506960534,0.0423291770275819,0.071144410147524,0.4847752021114623,0.0002791232227752
2,2,0.0030583101548279,0.0296859235989688,0.0820905180995723,0.5433517678469618,0.0002791232227752
