,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.8837812903202663,1.3165651358243278,0.8575380804228341,1.2222159113296154,0.034032523538445
1,1,0.8696420657686473,1.4656327947215086,0.8437406725745716,1.4379830321083775,0.034032523538445
2,2,0.8844994537618709,1.30417691819598,0.8627865003334058,1.2153233287943332,0.034032523538445
0,0,0.8836665666219161,1.3187180951158326,0.8582536348448307,1.222801600366925,0.0333551260792051
1,1,0.864272619232942,1.499360950760127,0.8518411004244671,1.3833093812666424,0.0333551260792051
2,2,0.8831886651675878,1.309892769219792,0.8659041319788403,1.1876591687169131,0.0333551260792051
0,0,0.8837253555365969,1.3150341646920118,0.8608430050665548,1.194094394924535,0.0332057059983025
1,1,0.8662114444120459,1.5021856474891953,0.8543113814317937,1.3190335510234157,0.0332057059983025
2,2,0.8843905026736297,1.3038452190703975,0.8699369855517113,1.145175404441472,0.0332057059983025
0,0,0.8900636330212647,1.24261779760684,0.8590520867192334,1.214782864120553,0.0328346211130052
1,1,0.8795778452387133,1.3450324718632187,0.8654350094375907,1.2229408524221332,0.0328346211130052
2,2,0.8930654070371583,1.2035648619585364,0.8728794269381955,1.1279382569276983,0.0328346211130052
0,0,0.8890007298288238,1.2569846583015218,0.8631495630837087,1.1733301937372909,0.032344983021254
1,1,0.8762929858353873,1.3941271035349307,0.8669719539965907,1.2202986068655532,0.032344983021254
2,2,0.8928852837955772,1.208801285973074,0.8748630162320921,1.096379675245554,0.032344983021254
0,0,0.8964437631831214,1.197712905003873,0.861438608019433,1.1986077123108074,0.0320904377403762
1,1,0.885068241526937,1.3258894942322692,0.8635899880444846,1.256607762817439,0.0320904377403762
2,2,0.8994542228536948,1.1589445312094755,0.8740355443149681,1.1128465948685295,0.0320904377403762
0,0,0.8995665387612326,1.1510898176033135,0.8647400508852663,1.1683282105711812,0.0316081663310661
1,1,0.8951960065974082,1.194691903144519,0.8650772444000908,1.2393147241245006,0.0316081663310661
2,2,0.9069780841695488,1.0660876966947326,0.8758630315857658,1.0973187990779472,0.0316081663310661
0,0,0.906592975956408,1.073366461716901,0.864541993645261,1.1668417630251402,0.031273492396595
1,1,0.8989440299528876,1.1550367094481568,0.8707547915099144,1.1793935669633475,0.031273492396595
2,2,0.912067231739662,1.011722917148848,0.8821933514083575,1.0369656863700447,0.031273492396595
0,0,0.9066233375490744,1.0624923792211889,0.8679278153174919,1.1508365088485266,0.0311859487423361
1,1,0.8976265073199655,1.1606929046170789,0.8693159726699496,1.1808909784765962,0.0311859487423361
2,2,0.9128281401856012,0.989752284727994,0.8839310556307415,1.0266888764678594,0.0311859487423361
0,0,0.9060346482148868,1.0757207966984177,0.8693998963442237,1.130518158871088,0.0307537655733154
1,1,0.8980090114677453,1.1595652492727122,0.8644335639672837,1.225832112493734,0.0307537655733154
2,2,0.9131543806160638,0.9910272161703444,0.8864375923628062,1.0097626616838635,0.0307537655733154
0,0,0.9077169453155612,1.0457920950337791,0.8707577915308248,1.1380937524517745,0.03053060192842
1,1,0.8990729763937719,1.1431180742895088,0.874026101352322,1.1936733162861188,0.03053060192842
2,2,0.9143873639299094,0.972199640124456,0.8847523575314334,1.0389293521841014,0.03053060192842
0,0,0.9067485037412564,1.0712072077775945,0.8699764356952367,1.1301699326420125,0.0303146909597002
1,1,0.8989584417920838,1.158040188464764,0.8769719849629143,1.1226612818708797,0.0303146909597002
2,2,0.9128834886524344,1.0022796216809746,0.886522073772504,1.0118037467106915,0.0303146909597002
0,0,0.9100059988328814,1.021359644870884,0.8668888155771338,1.1592336163706631,0.0301815987067414
1,1,0.9044001398716676,1.0829557599589488,0.8723492886549573,1.203436569020624,0.0301815987067414
2,2,0.9180346206791576,0.930079151605694,0.8833554514534342,1.0411058316844972,0.0301815987067414
0,0,0.910331592632774,1.0094737958414457,0.868880374766823,1.142010637646611,0.0299651902909799
1,1,0.904823928921743,1.0743362437782007,0.8699174821126833,1.2023744955591826,0.0299651902909799
2,2,0.9182269269424608,0.9218093160368804,0.8847878356608262,1.0329648568581873,0.0299651902909799
0,0,0.9138171469736652,0.9734499255400476,0.8752899480217903,1.090580433202992,0.0299167027852444
1,1,0.9071616884703372,1.0431993649818674,0.8810306490590134,1.0820693789680191,0.0299167027852444
2,2,0.9210085017508102,0.8905314783452611,0.8880679238806243,0.991513204264454,0.0299167027852444
0,0,0.9124954627432084,0.9912931711261492,0.8790078546344406,1.0630908286209118,0.0295752682674001
1,1,0.907139097377984,1.0537097065432637,0.8792415281243147,1.1231317247206007,0.0295752682674001
2,2,0.9207303067929618,0.9003789585972305,0.8933222353471427,0.9497873843020164,0.0295752682674001
0,0,0.9134453650622736,0.9714086967340044,0.8798435506211512,1.046583935369436,0.0296687944027724
1,1,0.9100894945380752,1.0042144127724852,0.8829009458708958,1.0966279748517738,0.0296687944027724
2,2,0.9231420167354988,0.8606357750481128,0.8923274145718118,0.9517857873828102,0.0296687944027724
0,0,0.9154070924798858,0.9573879494845698,0.8794040805812281,1.0543847377358189,0.0292793216933904
1,1,0.9121539920498556,0.994947564181154,0.8801569123351652,1.0909586032411362,0.0292793216933904
2,2,0.9244687145731568,0.8545014258938817,0.8931048729476565,0.9457413884206104,0.0292793216933904
0,0,0.9121767742265712,1.008399419067311,0.882072282280246,1.0236209299584829,0.0290582181361177
1,1,0.9097599125962954,1.0272668259865791,0.8887955745604302,1.0337834591606283,0.0290582181361177
2,2,0.9220624498951032,0.8943227956615311,0.8967121551822727,0.9095851840655326,0.0290582181361177
0,0,0.9176803399622556,0.937999886161559,0.8807442709680331,1.026289045088423,0.0288396007441194
1,1,0.9160506398479974,0.9541399354065958,0.8959445012088486,0.942798305191601,0.0288396007441194
2,2,0.9276739863626552,0.8229737629069838,0.8976887237651197,0.8910482205378234,0.0288396007441194
