,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
12675,21,CG700-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1476,0.61,0.01,0.6,91.62,0,1.67,273,0.016568951,0.574948665,1085,7.127086304,0.532370855,0.992086377
12686,32,CG700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1259,0.52,0.03,0.49,87.56,0.23,1.87,273,0.033026451,0.624229979,1086,6.62754256,0.540555201,0.988193804
12697,43,CG600-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,750,0.3,0.01,0.29,83.88,5.3,3.27,273,0.019865179,0.607802875,1087,5.101109819,0.405120215,0.972117134
12708,54,CG600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,645,0.26,0.01,0.25,70.86,14.72,3.19,273,0.019858424,0.574948665,1088,4.697183041,0.393372803,0.972733798
12719,65,CG800-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2337,1.15,0.3,0.85,82.66,0,1.55,298,0.027552674,0.151209677,1089,3.83244976,0.756321537,0.998301025
12729,75,CG800-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1692,0.71,0.03,0.68,94..51,0,1.51,298,0.016207455,0.191532258,1090,4.521468791,0.686279572,0.997608123
12740,86,CG700-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1476,0.61,0.01,0.6,91.62,0,1.67,298,0.024311183,0.282258065,1091,4.651455317,0.655371718,0.997355428
12752,98,CG700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1259,0.52,0.03,0.49,87.56,0.23,1.87,298,0.012965964,0.262096774,1092,4.424836402,0.604087348,0.996379953
12763,109,CG600-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,750,0.3,0.01,0.29,83.88,5.3,3.27,298,0.011345219,0.302419355,1093,3.765258794,0.496378233,0.992658845
12774,120,CG600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,645,0.26,0.01,0.25,70.86,14.72,3.19,298,0.008103728,0.262096774,1094,3.553234276,0.472287569,0.992987669
12785,131,CG800-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2337,1.15,0.3,0.85,82.66,0,1.55,323,0.024311183,0.048387097,1095,2.105863225,0.778027608,0.996055468
12795,141,CG800-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1692,0.71,0.03,0.68,94..51,0,1.51,323,0.009724473,0.084677419,1096,2.573227558,0.747849766,0.998036536
12805,151,CG700-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1476,0.61,0.01,0.6,91.62,0,1.67,323,0.024311183,0.14516129,1097,2.732616649,0.727318831,0.998153294
12816,162,CG700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1259,0.52,0.03,0.49,87.56,0.23,1.87,323,0.011345219,0.090725806,1098,2.625003723,0.672639306,0.99888923
12827,173,CG600-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,750,0.3,0.01,0.29,83.88,5.3,3.27,323,0.012965964,0.120967742,1099,2.406083748,0.575246722,0.994992607
12837,183,CG600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,645,0.26,0.01,0.25,70.86,14.72,3.19,323,0.017828201,0.108870968,1100,2.168180169,0.5767656,0.992861454
12847,0,ACDS-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2112,0.938,0.081,0.857,,,,273,0.024002849,0.258564964,1101,6.019548612,0.733201885,0.999287739
12857,10,ACDS-500-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3255,1.651,0.365,1.286,,,,273,0.036953243,0.307045895,1102,4.963860477,0.835158358,0.999542212
12866,19,ACDS-500-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3337,2.047,1.512,0.535,,,,273,0.036978381,0.210084034,1103,4.10970095,0.872973212,0.999710859
12875,28,ACDS-800-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1634,0.764,0.204,0.56,,,,273,0.022121669,0.371687136,1104,6.094453885,0.624089094,0.998028851
12885,38,ACDS-800-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2367,1.148,0.314,0.834,,,,273,0.025833752,0.339366516,1105,6.520540495,0.715747529,0.998288544
12896,49,ACDS-800-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2844,1.632,0.739,0.893,,,,273,0.018459863,0.210084034,1106,5.684070055,0.771662263,0.999553001
12906,59,ACDS-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2112,0.938,0.081,0.857,,,,298,0.021523179,0.128682293,1107,4.178809568,0.784900586,0.999282764
12916,69,ACDS-500-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3255,1.651,0.365,1.286,,,,298,0.034768212,0.148479569,1108,3.374652031,0.882437575,0.999349583
12926,79,ACDS-500-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3337,2.047,1.512,0.535,,,,298,0.061258278,0.168276845,1109,2.921804594,0.912652534,0.999204687
12935,88,ACDS-800-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1634,0.764,0.204,0.56,,,,298,0.021523179,0.188074121,1110,4.19438044,0.694403232,0.998142303
12946,99,ACDS-800-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2367,1.148,0.314,0.834,,,,298,0.026490066,0.197972759,1111,4.406008762,0.773876122,0.999237318
12957,110,ACDS-800-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2844,1.632,0.739,0.893,,,,298,0.021523179,0.138580931,1112,3.696834647,0.833769799,0.99952235
12967,0,NDPC-7-F-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1627,1.02,0.17,0.85,96.5,,1.5,273,0.042424242,0.937728938,1113,8.137886533,0.617362447,0.997084083
12974,7,NDPC-7-F-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1033,0.62,0.07,0.55,92.8,,3.5,273,0.033333333,1.054945055,1114,6.518173131,0.452822386,0.989054652
12982,15,NDPC-7-F-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,724,0.46,0.04,0.42,91,,4.9,273,0.048484848,0.84981685,1115,4.13164788,0.452111562,0.990202661
12990,23,NDPC-7-F-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2996,1.65,0.24,1.41,96.7,,1.4,273,0.057575758,0.263736264,1116,3.266705544,0.836015232,0.999251333
12997,30,NDPC-71-S-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,931,0.47,0.03,0.44,91.8,,4.9,273,0.018382558,0.500451208,1117,6.614034725,0.536008573,0.994675114
13005,38,NDPC-71-S-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,522,0.32,0.09,0.23,89.3,,7.2,273,0.02147974,0.67701289,1118,6.169601747,0.41827015,0.979668154
13014,47,NDPC-71-S-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1487,0.71,0.02,0.69,95,,2.4,273,0.015274234,0.294477434,1119,5.404630835,0.700872666,0.999976794
13022,55,NDPC-71-F-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,724,0.46,0.04,0.42,91,,4.9,298,0.044189235,0.385313023,1120,2.748794661,0.568844365,0.996118499
13029,62,NDPC-71-F-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1033,0.62,0.07,0.55,92.8,,3.5,298,0.045751634,0.46473029,1121,3.860888642,0.570433814,0.991114941
13036,69,NDPC-71-F-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1627,1.02,0.17,0.85,96.5,,1.5,298,0.042320366,0.366550504,1122,4.140957267,0.702875602,0.998257122
13043,76,NDPC-71-F-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2996,1.65,0.24,1.41,96.7,,1.4,298,0.04743025,0.158590308,1123,2.006350954,0.8511758,0.999915688
13050,83,NDPC-71-S-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,522,0.32,0.09,0.23,89.3,,7.2,298,0.018867925,0.278589007,1124,3.657124199,0.531628242,0.994478096
13060,93,NDPC-71-S-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,931,0.47,0.03,0.44,91.8,,4.9,298,0.024647299,0.280155642,1125,3.712795511,0.613609436,0.9975255
13069,102,NDPC-71-S-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1487,0.71,0.02,0.69,95,,2.4,298,0.049187176,0.280155642,1126,2.91121848,0.749249776,0.99813089
13078,0,AC-CO2-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,593,0.261,0.08,0.181,,,,273,0.046639452,0.897946064,1127,3.61521034,0.384599326,0.988145215
13089,11,AC-CO2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,767,0.347,0.102,0.245,,,,273,0.012978618,0.669816678,1128,4.145254861,0.410110336,0.9989987
13101,23,AC-KOH-D-2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,538,0.236,0.059,0.177,,,,273,0.094771767,1.394126408,1129,3.400198849,0.318227916,0.953767199
13110,32,AC-KOH-D-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1032,0.489,0.141,0.348,,,,273,0.033842978,0.91116754,1130,4.48414879,0.435079142,0.996338523
13120,42,AC-KOH-D-5-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,864,0.405,0.124,0.281,,,,273,0.053053761,0.951603399,1131,3.936073246,0.418523423,0.986663836
13129,51,AC-KOH-D-5-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1439,0.674,0.181,0.493,,,,273,0.016142915,0.535930485,1132,6.248572182,0.522217945,0.996591034
13143,65,AC-KOH-W-1-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,704,0.291,0.049,0.242,,,,273,0.017657929,0.641025641,1133,4.316168634,0.386625895,0.985065092
13153,75,AC-KOH-W-1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1101,0.541,0.164,0.377,,,,273,0.020844374,0.666666667,1134,5.529139974,0.440229135,0.989052746
13163,85,AC-KOH-W-2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1305,0.534,0.083,0.451,,,,273,0.019210387,0.5,1135,6.221502642,0.52762022,0.993907889
13174,96,AC-KOH-W-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1671,0.67,0.083,0.587,,,,273,0.0320309,0.884615385,1136,5.549414267,0.471999902,0.995565406
13185,107,AC-CO2-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,593,0.261,0.08,0.181,,,,298,0.024514411,0.403508772,1137,2.664023128,0.448443875,0.996279399
13196,118,AC-CO2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,767,0.347,0.102,0.245,,,,298,0.019640721,0.394736842,1138,3.001265154,0.473757521,0.999055444
13210,132,AC-KOH-D-5-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1439,0.674,0.181,0.493,,,,298,0.021210697,0.263157895,1139,4.052813149,0.627904486,0.998344426
13222,144,AC-CO2-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,593,0.261,0.08,0.181,,,,348,0.021182217,0.192982456,1140,1.415504278,0.566805631,0.998325414
13230,152,AC-CO2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,767,0.347,0.102,0.245,,,,348,0.037430223,0.228070175,1141,1.470227966,0.575827198,0.999841426
13239,161,AC-KOH-D-5-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1439,0.674,0.181,0.493,,,,348,0.02437557,0.061403509,1142,1.748761003,0.774983015,0.998972659
13249,171,AC-KOH-W-1-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,704,0.291,0.049,0.242,,,,298,0.028567908,0.33492823,1143,3.131106723,0.509814492,0.991120121
13259,181,AC-KOH-W-1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1101,0.541,0.164,0.377,,,,298,0.026804457,0.363636364,1144,3.862501751,0.550646305,0.993538588
13271,193,AC-KOH-W-2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1305,0.534,0.083,0.451,,,,298,0.021424868,0.248803828,1145,4.01441785,0.640187456,0.997302451
13283,205,AC-KOH-W-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1671,0.67,0.083,0.587,,,,298,0.039288841,0.4784689,1146,3.777078182,0.569668492,0.997342738
13295,217,AC-KOH-W-1-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,704,0.291,0.049,0.242,,,,348,0.040903567,0.114832536,1147,1.365785803,0.697673715,0.997632791
13305,227,AC-KOH-W-1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1101,0.541,0.164,0.377,,,,348,0.049814306,0.181818182,1148,1.68781504,0.700727513,0.999241175
13315,237,AC-KOH-W-2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1305,0.534,0.083,0.451,,,,348,0.062230702,0.14354067,1149,1.552943083,0.798871912,0.999099017
13324,246,AC-KOH-W-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1671,0.67,0.083,0.587,,,,348,0.028457426,0.086124402,1150,1.780258228,0.806835597,0.999599227
13334,0,NPC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,689,0.298,0.042,0.256,75.88,,3.15,273,0.055797079,0.987880399,1151,5.768879546,0.539607651,0.993786673
13341,7,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,689,0.298,0.042,0.256,75.88,,3.15,298,0.046163951,0.494432803,1152,3.152508088,0.552700871,0.995410655
13348,14,NPC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1852,0.964,0.268,0.696,83.2,,1.72,273,0.0456621,0.774193548,1153,7.139204811,0.675063514,0.998350569
13355,21,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1852,0.964,0.268,0.696,83.2,,1.72,298,0.03196347,0.348387097,1154,4.350010282,0.724818781,0.999738021
13362,28,NPC-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2669,1.566,0.717,0.849,91.09,,0.93,273,0.03652968,0.42,1155,5.478681819,0.79245202,0.999921332
13369,35,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2669,1.566,0.717,0.849,91.09,,0.93,298,0.050228311,0.21,1156,3.215378034,0.850812849,0.999178078
13376,42,RPC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,665,0.265,0.052,0.213,85.81,,,273,0.046866657,0.952380952,1157,4.443652143,0.446606509,0.991710026
13383,49,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,665,0.265,0.052,0.213,85.81,,,298,0.050847046,0.357142857,1158,2.731383217,0.642868268,0.998410568
13389,55,RPC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1324,0.631,0.216,0.415,88.71,,,273,0.04109589,0.971640133,1159,6.002374269,0.51621499,0.993639527
13396,62,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1324,0.631,0.216,0.415,88.71,,,298,0.03652968,0.420436875,1160,3.72409865,0.613687814,0.997794446
13403,69,RPC-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1760,1.264,0.691,0.573,93.3,,,273,0.054794521,0.55407354,1161,4.889408823,0.68132473,0.997961252
13410,76,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1760,1.264,0.691,0.573,93.3,,,298,0.054794521,0.290915645,1162,2.901686438,0.754225787,0.999183139
13416,0,GN-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,821,0.42,,,65.54,,12.17,273,0.023972603,0.865512773,1163,5.446262322,0.424006441,0.993610931
13424,8,GN-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1734,0.78,,,75.01,,9.24,273,0.017123288,0.865327656,1164,6.717983475,0.549585564,0.998354022
13433,17,GN-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2394,1.13,,,81.51,,6.94,273,0.020547945,0.378933728,1165,6.470178663,0.651908042,0.998497128
13443,27,GN-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,821,0.42,,,65.54,,12.17,298,0.020547945,0.595149944,1166,4.041829349,0.502947513,0.998539175
13452,36,GN-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1734,0.78,,,75.01,,9.24,298,0.030821918,0.40623843,1167,4.303130045,0.655110217,0.99950475
13461,45,GN-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2394,1.13,,,81.51,,6.94,298,0.044520548,0.271473528,1168,3.972813679,0.763426987,0.997676441
13470,54,GN-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1267,0.54,,,64.89,,11.93,273,0.027491409,0.895348837,1169,6.364865791,0.523210103,0.998085812
13478,62,GN-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1960,0.9,,,74.32,,8.56,273,0.024054983,0.434108527,1170,6.15771201,0.603126679,0.997457555
13486,70,GN-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2659,1.32,,,79.12,,6.72,273,0.027491409,0.244186047,1171,5.740656183,0.75613983,0.999167967
13494,78,GN-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1267,0.54,,,64.89,,11.93,298,0.037800687,0.515503876,1172,4.3267291,0.605422478,0.998175343
13502,86,GN-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1960,0.9,,,74.32,,8.56,298,0.041237113,0.352713178,1173,4.185861127,0.71092554,0.999085449
13510,94,GN-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2659,1.32,,,79.12,,6.72,298,0.054982818,0.298449612,1174,3.697985526,0.846851906,0.999332565
13518,102,GN-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1398,0.6,,,63.54,,11.67,273,0.023890785,0.619230769,1175,6.191326549,0.536385513,0.996668198
13527,111,GN-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2167,0.96,,,72.68,,7.23,273,0.023890785,0.511538462,1176,6.314950304,0.62686151,0.999094545
13536,120,GN-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2655,1.4,,,77.05,,6.43,273,0.037542662,0.35,1177,5.330158064,0.755304945,0.999291647
13545,129,GN-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1398,0.6,,,63.54,,11.67,298,0.044368601,0.538461538,1178,4.032444916,0.609334238,0.998432416
13553,137,GN-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2167,0.96,,,72.68,,7.23,298,0.058020478,0.538461538,1179,4.209987125,0.742606493,0.999790985
13561,145,GN-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2655,1.4,,,77.05,,6.43,298,0.071672355,0.35,1180,3.516196837,0.840911589,0.999716346
13568,152,GN-600-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1412,0.63,,,62.21,,11.23,273,0.027118644,0.724137931,1181,5.934761752,0.523194699,0.997555418
13576,160,GN-650-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2016,0.94,,,75.35,,6.85,273,0.023728814,0.455938697,1182,6.156198128,0.668168779,0.99968555
13584,168,GN-700-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2470,1.3,,,76.92,,6.2,273,0.030508475,0.268199234,1183,5.285452771,0.769891189,0.99923682
13593,177,GN-600-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1412,0.63,,,62.21,,11.23,298,0.044067797,0.455938697,1184,3.961058934,0.606448776,0.996980779
13601,185,GN-650-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2016,0.94,,,75.35,,6.85,298,0.06779661,0.429118774,1185,4.093444275,0.779720961,0.999285552
13609,193,GN-700-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2470,1.3,,,76.92,,6.2,298,0.044067797,0.24137931,1186,3.405978543,0.849485456,0.999502598
13618,0,HCP2A-K500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,610,0.34,0.07,0.27,,,,273,0.031078611,0.333080281,1187,2.942509525,0.554512604,0.996831435
13627,9,HCP2A-K600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1108,0.6,0.08,0.52,,,,273,0.027422303,0.256215601,1188,4.012197272,0.671748708,0.998444784
13637,19,HCP2A-K700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1964,1.04,0.12,0.92,,,,273,0.056672761,0.512431201,1189,5.764411261,0.771915306,0.998820164
13648,30,HCP2A-K500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,610,0.34,0.07,0.27,,,,298,0.045767947,0.183413078,1190,1.697805365,0.659011196,0.99795767
13656,38,HCP2A-K600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1108,0.6,0.08,0.52,,,,298,0.035368504,0.14354067,1191,2.181760006,0.746274344,0.999413953
13665,47,HCP2A-K700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1964,1.04,0.12,0.92,,,,298,0.047832236,0.167464115,1192,3.067650413,0.882266612,0.999501387
13675,0,PDA0.1/MA0.9-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,445,0.357,0.179,0.178,92.9,1.5,5.6,273,0.014754098,0.974450466,1193,4.393915685,0.309995397,0.984288951
13685,10,PDA0.3/MA0.7-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,866.4,0.513,0.131,0.382,72,6.8,20.9,273,0.003278689,0.368936614,1194,4.733670044,0.326910454,0.982315963
13698,23,PDA0.5/MA0.5-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,570.8,0.274,0.031,0.243,89,2.3,8.6,273,0.037704918,0.953445316,1195,4.013693825,0.387673492,0.993874591
13709,34,PY0.5/MA0.5-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,639.2,0.4,0.144,0.256,82.9,1.2,16,273,0.003278689,0.122530043,1196,3.553049321,0.490971065,0.998543622
13721,46,PDA0.1/MA0.9-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,445,0.357,0.179,0.178,92.9,1.5,5.6,298,0.008116883,0.174537988,1197,3.211685392,0.460830257,0.993076713
13733,58,PDA0.3/MA0.7-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,866.4,0.513,0.131,0.382,72,6.8,20.9,298,0.032467532,0.616016427,1198,3.630954961,0.469660477,0.997530596
13743,68,PDA0.5/MA0.5-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,570.8,0.274,0.031,0.243,89,2.3,8.6,298,0.011363636,0.112936345,1199,3.045943395,0.585506657,0.996701084
13755,80,PY0.5/MA0.5-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,639.2,0.4,0.144,0.256,82.9,1.2,16,298,0.011363636,0.082135524,1200,2.193505953,0.628667418,0.998840453
13766,0,PC-1-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1898,1.524,1.093,0.431,,,,273,0.031545741,0.187793427,1201,3.793784152,0.755325609,0.999007661
13774,8,PC-1-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1790,1.21,0.735,0.475,,,,273,0.03785489,0.44600939,1202,4.44078345,0.633668061,0.9974771
13783,17,PC-1-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2424,1.375,0.862,0.513,,,,273,0.056782334,0.375586854,1203,4.120465547,0.790237107,0.998853705
13792,26,PC-2-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2358,1.854,1.361,0.493,,,,273,0.050473186,0.399061033,1204,4.833798773,0.789043369,0.999649852
13801,35,PC-2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1829,1.249,0.764,0.485,,,,273,0.097791798,0.727699531,1205,5.054493402,0.812793862,0.999527549
13810,44,PC-2-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1684,1.431,0.95,0.481,,,,273,0.041009464,0.657276995,1206,4.62091707,0.607511971,0.999838094
13819,53,PC-1-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1898,1.524,1.093,0.431,,,,298,0.054555374,0.269230769,1207,2.457188877,0.694069289,0.998281441
13827,61,PC-1-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1790,1.21,0.735,0.475,,,,298,0.037946293,0.179487179,1208,2.70086995,0.789129357,0.997974125
13835,69,PC-1-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2424,1.375,0.862,0.513,,,,298,0.040272474,0.123397436,1209,2.679511152,0.841622133,0.998453111
13844,78,PC-2-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2358,1.854,1.361,0.493,,,,298,0.035657998,0.291666667,1210,2.920153678,0.670770368,0.999684154
13854,88,PC-2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1829,1.249,0.764,0.485,,,,298,0.042810814,0.381410256,1211,3.139646332,0.658986269,0.999667443
13864,98,PC-2-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1684,1.431,0.95,0.481,,,,298,0.047455598,0.258012821,1212,2.730514134,0.716772165,0.999325154
13874,108,PC-1-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1898,1.524,1.093,0.431,,,,313,0.032051547,0.080645161,1213,1.599149515,0.80524386,0.999502974
13883,117,PC-1-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1790,1.21,0.735,0.475,,,,313,0.030807851,0.152329749,1214,2.147112178,0.694977466,0.997836989
13894,128,PC-1-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2424,1.375,0.862,0.513,,,,313,0.032065315,0.107526882,1215,2.003176097,0.823410622,0.99963255
13904,138,PC-2-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2358,1.854,1.361,0.493,,,,313,0.062843336,0.201612903,1216,2.227491403,0.820613483,0.999629385
13914,148,PC-2-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1829,1.249,0.764,0.485,,,,313,0.032095145,0.165770609,1217,2.376432127,0.70634054,0.999151578
13925,159,PC-2-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1684,1.431,0.95,0.481,,,,313,0.05003006,0.183691756,1218,2.153140984,0.827844351,0.999791273
13935,0,OTSS-3-350,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,778.8,0.32,0.06,0.26,76.64,16.58,6.78,273,0.019674374,0.610616168,1219,4.110622143,0.423891058,0.993432756
13944,9,OTSS-2-450,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,774,0.32,0.05,0.27,76.67,18.52,4.81,273,0.022543368,0.803496087,1220,4.494778848,0.394465274,0.993037204
13954,19,OTSS-1-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,777.7,0.31,0.04,0.27,86.05,13.57,0.38,273,0.027890534,0.481866712,1221,4.401473427,0.452674483,0.980609819
13964,81,OTSS-3-350,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,778.8,0.32,0.06,0.26,76.64,16.58,6.78,298,0.02702703,0.22556391,1222,2.87802175,0.54350421,0.98917413
13973,90,OTSS-2-450,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,774,0.32,0.05,0.27,76.67,18.52,4.81,298,0.02162162,0.33834586,1223,2.983820715,0.496100835,0.996057879
