,E,S,A,B,V,L,BET,Vt,Temp(K),K,n,Vmic
1067,0,0.28,0.05,0.1,0.2809,0.058,728.0,0.312,273.0,3.986088001975779,0.5404804189887269,0.275
1068,0,0.28,0.05,0.1,0.2809,0.058,827.0,0.351,273.0,3.998673101221224,0.4897022137063395,0.303
1069,0,0.28,0.05,0.1,0.2809,0.058,974.0,0.401,273.0,4.48337663628607,0.5192350412613216,0.354
1070,0,0.28,0.05,0.1,0.2809,0.058,947.0,0.389,298.0,2.7093487833897325,0.5957176141454026,0.346
1071,0,0.28,0.05,0.1,0.2809,0.058,789.0,0.334,298.0,2.8809229668802963,0.5690756246828332,0.294
1072,0,0.28,0.05,0.1,0.2809,0.058,844.0,0.357,298.0,2.8916275228264814,0.588362868079382,0.312
1073,0,0.28,0.05,0.1,0.2809,0.058,842.0,0.351,298.0,3.0192117245378647,0.5525656103676507,0.31
1074,0,0.28,0.05,0.1,0.2809,0.058,728.0,0.312,298.0,2.474017147031567,0.6567272093438005,0.275
1075,0,0.28,0.05,0.1,0.2809,0.058,827.0,0.351,298.0,2.580148927826195,0.5975007678484148,0.303
1076,0,0.28,0.05,0.1,0.2809,0.058,974.0,0.401,298.0,2.909960712666798,0.6159113571682967,0.354
1083,0,0.28,0.05,0.1,0.2809,0.058,2337.0,1.15,273.0,6.470913845381328,0.6993997516760686,0.85
1084,0,0.28,0.05,0.1,0.2809,0.058,1692.0,0.71,273.0,7.380726767220414,0.6167151211879872,0.68
1085,0,0.28,0.05,0.1,0.2809,0.058,1476.0,0.61,273.0,7.1270863036905805,0.5323708548406816,0.6
1086,0,0.28,0.05,0.1,0.2809,0.058,1259.0,0.52,273.0,6.627542559902753,0.540555201348613,0.49
1087,0,0.28,0.05,0.1,0.2809,0.058,750.0,0.3,273.0,5.101109819441242,0.4051202148685866,0.29
1088,0,0.28,0.05,0.1,0.2809,0.058,645.0,0.26,273.0,4.6971830405901445,0.3933728030570243,0.25
1089,0,0.28,0.05,0.1,0.2809,0.058,2337.0,1.15,298.0,3.83244976007168,0.7563215373905594,0.85
1090,0,0.28,0.05,0.1,0.2809,0.058,1692.0,0.71,298.0,4.521468791427478,0.6862795717123418,0.68
1091,0,0.28,0.05,0.1,0.2809,0.058,1476.0,0.61,298.0,4.651455316895181,0.6553717182054927,0.6
1092,0,0.28,0.05,0.1,0.2809,0.058,1259.0,0.52,298.0,4.424836402189975,0.6040873480758081,0.49
1093,0,0.28,0.05,0.1,0.2809,0.058,750.0,0.3,298.0,3.765258794482039,0.4963782328286213,0.29
1094,0,0.28,0.05,0.1,0.2809,0.058,645.0,0.26,298.0,3.553234276458764,0.472287568662548,0.25
1095,0,0.28,0.05,0.1,0.2809,0.058,2337.0,1.15,323.0,2.105863225465604,0.7780276081734784,0.85
1096,0,0.28,0.05,0.1,0.2809,0.058,1692.0,0.71,323.0,2.5732275577518915,0.7478497661466096,0.68
1097,0,0.28,0.05,0.1,0.2809,0.058,1476.0,0.61,323.0,2.732616649336684,0.7273188307692969,0.6
1098,0,0.28,0.05,0.1,0.2809,0.058,1259.0,0.52,323.0,2.625003722800537,0.6726393062239946,0.49
1099,0,0.28,0.05,0.1,0.2809,0.058,750.0,0.3,323.0,2.4060837479107,0.5752467215179909,0.29
1100,0,0.28,0.05,0.1,0.2809,0.058,645.0,0.26,323.0,2.1681801694565648,0.5767655995419119,0.25
1101,0,0.28,0.05,0.1,0.2809,0.058,2112.0,0.938,273.0,6.019548612053262,0.7332018850690669,0.857
1102,0,0.28,0.05,0.1,0.2809,0.058,3255.0,1.651,273.0,4.963860477446928,0.8351583579646503,1.286
1103,0,0.28,0.05,0.1,0.2809,0.058,3337.0,2.047,273.0,4.1097009501746085,0.8729732124033411,0.535
1104,0,0.28,0.05,0.1,0.2809,0.058,1634.0,0.764,273.0,6.094453885182308,0.6240890941358652,0.56
1105,0,0.28,0.05,0.1,0.2809,0.058,2367.0,1.148,273.0,6.520540494993081,0.7157475285947819,0.834
1106,0,0.28,0.05,0.1,0.2809,0.058,2844.0,1.632,273.0,5.684070055035157,0.7716622629025905,0.893
1107,0,0.28,0.05,0.1,0.2809,0.058,2112.0,0.938,298.0,4.178809567524559,0.7849005855175205,0.857
1108,0,0.28,0.05,0.1,0.2809,0.058,3255.0,1.651,298.0,3.3746520305418937,0.882437574816087,1.286
1109,0,0.28,0.05,0.1,0.2809,0.058,3337.0,2.047,298.0,2.921804593553518,0.9126525339080468,0.535
1110,0,0.28,0.05,0.1,0.2809,0.058,1634.0,0.764,298.0,4.194380439937221,0.6944032319093881,0.56
1111,0,0.28,0.05,0.1,0.2809,0.058,2367.0,1.148,298.0,4.406008762348004,0.7738761219201695,0.834
1112,0,0.28,0.05,0.1,0.2809,0.058,2844.0,1.632,298.0,3.696834647427557,0.8337697989467594,0.893
1113,0,0.28,0.05,0.1,0.2809,0.058,1627.0,1.02,273.0,8.137886532572391,0.6173624466617121,0.85
1114,0,0.28,0.05,0.1,0.2809,0.058,1033.0,0.62,273.0,6.518173130983072,0.452822385635631,0.55
1115,0,0.28,0.05,0.1,0.2809,0.058,724.0,0.46,273.0,4.131647879548167,0.4521115619139004,0.42
1116,0,0.28,0.05,0.1,0.2809,0.058,2996.0,1.65,273.0,3.2667055437236185,0.8360152319186857,1.41
1117,0,0.28,0.05,0.1,0.2809,0.058,931.0,0.47,273.0,6.614034724593649,0.5360085726136744,0.44
1118,0,0.28,0.05,0.1,0.2809,0.058,522.0,0.32,273.0,6.169601747028582,0.41827015003881,0.23
1119,0,0.28,0.05,0.1,0.2809,0.058,1487.0,0.71,273.0,5.4046308350984695,0.7008726657115905,0.69
1120,0,0.28,0.05,0.1,0.2809,0.058,724.0,0.46,298.0,2.7487946609636755,0.5688443645686655,0.42
1121,0,0.28,0.05,0.1,0.2809,0.058,1033.0,0.62,298.0,3.860888642007143,0.5704338144839528,0.55
1122,0,0.28,0.05,0.1,0.2809,0.058,1627.0,1.02,298.0,4.140957267071874,0.7028756019187712,0.85
1123,0,0.28,0.05,0.1,0.2809,0.058,2996.0,1.65,298.0,2.0063509536612183,0.8511758000955887,1.41
1124,0,0.28,0.05,0.1,0.2809,0.058,522.0,0.32,298.0,3.6571241994990302,0.5316282419163103,0.23
1125,0,0.28,0.05,0.1,0.2809,0.058,931.0,0.47,298.0,3.712795511164867,0.6136094355265203,0.44
1126,0,0.28,0.05,0.1,0.2809,0.058,1487.0,0.71,298.0,2.911218479717971,0.7492497758862984,0.69
1127,0,0.28,0.05,0.1,0.2809,0.058,593.0,0.261,273.0,3.615210340142366,0.3845993258813622,0.181
1128,0,0.28,0.05,0.1,0.2809,0.058,767.0,0.347,273.0,4.145254861386069,0.4101103358783943,0.245
1129,0,0.28,0.05,0.1,0.2809,0.058,538.0,0.236,273.0,3.4001988493671123,0.3182279159620239,0.177
1130,0,0.28,0.05,0.1,0.2809,0.058,1032.0,0.489,273.0,4.48414879026054,0.4350791417156842,0.348
1131,0,0.28,0.05,0.1,0.2809,0.058,864.0,0.405,273.0,3.936073246474708,0.4185234228068461,0.281
1132,0,0.28,0.05,0.1,0.2809,0.058,1439.0,0.674,273.0,6.248572181761929,0.522217944521612,0.493
1133,0,0.28,0.05,0.1,0.2809,0.058,704.0,0.291,273.0,4.316168634373762,0.386625894955957,0.242
1134,0,0.28,0.05,0.1,0.2809,0.058,1101.0,0.541,273.0,5.529139973763748,0.4402291354112127,0.377
1135,0,0.28,0.05,0.1,0.2809,0.058,1305.0,0.534,273.0,6.22150264166256,0.5276202197776932,0.451
1136,0,0.28,0.05,0.1,0.2809,0.058,1671.0,0.67,273.0,5.549414267207562,0.471999901818472,0.587
1137,0,0.28,0.05,0.1,0.2809,0.058,593.0,0.261,298.0,2.664023127950708,0.448443875101332,0.181
1138,0,0.28,0.05,0.1,0.2809,0.058,767.0,0.347,298.0,3.0012651539407336,0.4737575214774786,0.245
1139,0,0.28,0.05,0.1,0.2809,0.058,1439.0,0.674,298.0,4.052813149151326,0.6279044858916462,0.493
1140,0,0.28,0.05,0.1,0.2809,0.058,593.0,0.261,348.0,1.4155042783447866,0.5668056311907368,0.181
1141,0,0.28,0.05,0.1,0.2809,0.058,767.0,0.347,348.0,1.4702279659301063,0.575827197731998,0.245
1142,0,0.28,0.05,0.1,0.2809,0.058,1439.0,0.674,348.0,1.7487610029060463,0.7749830149730891,0.493
1143,0,0.28,0.05,0.1,0.2809,0.058,704.0,0.291,298.0,3.131106723099345,0.5098144922706991,0.242
1144,0,0.28,0.05,0.1,0.2809,0.058,1101.0,0.541,298.0,3.862501750926133,0.5506463048265042,0.377
1145,0,0.28,0.05,0.1,0.2809,0.058,1305.0,0.534,298.0,4.014417850286519,0.6401874562841398,0.451
1146,0,0.28,0.05,0.1,0.2809,0.058,1671.0,0.67,298.0,3.7770781816499976,0.5696684917460532,0.587
1147,0,0.28,0.05,0.1,0.2809,0.058,704.0,0.291,348.0,1.3657858029467451,0.6976737149086406,0.242
1148,0,0.28,0.05,0.1,0.2809,0.058,1101.0,0.541,348.0,1.6878150397666094,0.70072751300038,0.377
1149,0,0.28,0.05,0.1,0.2809,0.058,1305.0,0.534,348.0,1.552943082780166,0.7988719120178008,0.451
1150,0,0.28,0.05,0.1,0.2809,0.058,1671.0,0.67,348.0,1.7802582278805354,0.8068355970918725,0.587
1151,0,0.28,0.05,0.1,0.2809,0.058,689.0,0.298,273.0,5.768879545799008,0.5396076507071184,0.256
1152,0,0.28,0.05,0.1,0.2809,0.058,689.0,0.298,298.0,3.15250808827245,0.5527008707500315,0.256
1153,0,0.28,0.05,0.1,0.2809,0.058,1852.0,0.964,273.0,7.139204811039716,0.6750635136195354,0.696
1154,0,0.28,0.05,0.1,0.2809,0.058,1852.0,0.964,298.0,4.350010281810216,0.724818780583555,0.696
1155,0,0.28,0.05,0.1,0.2809,0.058,2669.0,1.566,273.0,5.478681819032765,0.7924520203377263,0.849
1156,0,0.28,0.05,0.1,0.2809,0.058,2669.0,1.566,298.0,3.2153780344630305,0.850812849129335,0.849
1157,0,0.28,0.05,0.1,0.2809,0.058,665.0,0.265,273.0,4.443652142715197,0.4466065089550308,0.213
1158,0,0.28,0.05,0.1,0.2809,0.058,665.0,0.265,298.0,2.73138321678873,0.6428682684109924,0.213
1159,0,0.28,0.05,0.1,0.2809,0.058,1324.0,0.631,273.0,6.002374269096496,0.5162149899033459,0.415
1160,0,0.28,0.05,0.1,0.2809,0.058,1324.0,0.631,298.0,3.724098650111969,0.6136878139045724,0.415
1161,0,0.28,0.05,0.1,0.2809,0.058,1760.0,1.264,273.0,4.889408822558895,0.6813247297867725,0.573
1162,0,0.28,0.05,0.1,0.2809,0.058,1760.0,1.264,298.0,2.9016864377875744,0.7542257868571978,0.573
1187,0,0.28,0.05,0.1,0.2809,0.058,610.0,0.34,273.0,2.942509525139436,0.5545126039537321,0.27
1188,0,0.28,0.05,0.1,0.2809,0.058,1108.0,0.6,273.0,4.01219727168227,0.6717487079884771,0.52
1189,0,0.28,0.05,0.1,0.2809,0.058,1964.0,1.04,273.0,5.764411260723394,0.7719153062121045,0.92
1190,0,0.28,0.05,0.1,0.2809,0.058,610.0,0.34,298.0,1.6978053646107862,0.6590111962556738,0.27
1191,0,0.28,0.05,0.1,0.2809,0.058,1108.0,0.6,298.0,2.1817600055117814,0.7462743443251599,0.52
1192,0,0.28,0.05,0.1,0.2809,0.058,1964.0,1.04,298.0,3.067650413132038,0.8822666121884882,0.92
1193,0,0.28,0.05,0.1,0.2809,0.058,445.0,0.357,273.0,4.393915684719676,0.3099953971064588,0.178
1194,0,0.28,0.05,0.1,0.2809,0.058,866.4,0.513,273.0,4.733670044374417,0.3269104541307948,0.382
1195,0,0.28,0.05,0.1,0.2809,0.058,570.8,0.274,273.0,4.013693825139834,0.3876734924024633,0.243
1196,0,0.28,0.05,0.1,0.2809,0.058,639.2,0.4,273.0,3.553049320996624,0.490971064582324,0.256
1197,0,0.28,0.05,0.1,0.2809,0.058,445.0,0.357,298.0,3.2116853915461907,0.4608302569942232,0.178
1198,0,0.28,0.05,0.1,0.2809,0.058,866.4,0.513,298.0,3.630954961018784,0.4696604769952407,0.382
1199,0,0.28,0.05,0.1,0.2809,0.058,570.8,0.274,298.0,3.045943395488912,0.5855066570164704,0.243
1200,0,0.28,0.05,0.1,0.2809,0.058,639.2,0.4,298.0,2.193505952937077,0.6286674176580629,0.256
1201,0,0.28,0.05,0.1,0.2809,0.058,1898.0,1.524,273.0,3.7937841518477193,0.7553256085292956,0.431
1202,0,0.28,0.05,0.1,0.2809,0.058,1790.0,1.21,273.0,4.4407834495399685,0.633668061012336,0.475
1203,0,0.28,0.05,0.1,0.2809,0.058,2424.0,1.375,273.0,4.120465547379404,0.7902371070671739,0.513
1204,0,0.28,0.05,0.1,0.2809,0.058,2358.0,1.854,273.0,4.833798773447944,0.7890433693124775,0.493
1205,0,0.28,0.05,0.1,0.2809,0.058,1829.0,1.249,273.0,5.05449340228104,0.8127938620075426,0.485
1206,0,0.28,0.05,0.1,0.2809,0.058,1684.0,1.431,273.0,4.620917070299908,0.6075119708664984,0.481
1207,0,0.28,0.05,0.1,0.2809,0.058,1898.0,1.524,298.0,2.4571888769609163,0.6940692893401713,0.431
1208,0,0.28,0.05,0.1,0.2809,0.058,1790.0,1.21,298.0,2.700869949658033,0.7891293567878136,0.475
1209,0,0.28,0.05,0.1,0.2809,0.058,2424.0,1.375,298.0,2.679511152125252,0.841622132971962,0.513
1210,0,0.28,0.05,0.1,0.2809,0.058,2358.0,1.854,298.0,2.9201536780567,0.6707703676735964,0.493
1211,0,0.28,0.05,0.1,0.2809,0.058,1829.0,1.249,298.0,3.139646331712981,0.6589862687140849,0.485
1212,0,0.28,0.05,0.1,0.2809,0.058,1684.0,1.431,298.0,2.730514133735437,0.7167721646299912,0.481
1213,0,0.28,0.05,0.1,0.2809,0.058,1898.0,1.524,313.0,1.599149514574482,0.8052438596559555,0.431
1214,0,0.28,0.05,0.1,0.2809,0.058,1790.0,1.21,313.0,2.147112178152608,0.6949774657896641,0.475
1215,0,0.28,0.05,0.1,0.2809,0.058,2424.0,1.375,313.0,2.003176097314208,0.8234106223177411,0.513
1216,0,0.28,0.05,0.1,0.2809,0.058,2358.0,1.854,313.0,2.227491403047567,0.820613482829675,0.493
1217,0,0.28,0.05,0.1,0.2809,0.058,1829.0,1.249,313.0,2.3764321273602604,0.7063405401377304,0.485
1218,0,0.28,0.05,0.1,0.2809,0.058,1684.0,1.431,313.0,2.15314098369885,0.8278443506989378,0.481
1219,0,0.28,0.05,0.1,0.2809,0.058,778.8,0.32,273.0,4.110622142853823,0.4238910577803375,0.26
1220,0,0.28,0.05,0.1,0.2809,0.058,774.0,0.32,273.0,4.4947788477801,0.3944652738822327,0.27
1221,0,0.28,0.05,0.1,0.2809,0.058,777.7,0.31,273.0,4.401473426958301,0.4526744825448004,0.27
1222,0,0.28,0.05,0.1,0.2809,0.058,778.8,0.32,298.0,2.8780217503698613,0.5435042100548055,0.26
1223,0,0.28,0.05,0.1,0.2809,0.058,774.0,0.32,298.0,2.9838207150497555,0.4961008349417414,0.27
1224,0,0.28,0.05,0.1,0.2809,0.058,777.7,0.31,298.0,3.139567115352117,0.5204044731855593,0.27
1225,0,0.28,0.05,0.1,0.2809,0.058,982.0,0.62,273.0,4.998968961602573,0.3082133272004632,0.3534
1226,0,0.28,0.05,0.1,0.2809,0.058,582.0,0.29,273.0,3.001371133364894,0.311273383718682,0.1856
1227,0,0.28,0.05,0.1,0.2809,0.058,982.0,0.62,298.0,2.641405297514875,0.3757454119245593,0.3534
1228,0,0.28,0.05,0.1,0.2809,0.058,582.0,0.29,298.0,2.2126208633892053,0.3214012138455584,0.1856
1229,0,0.28,0.05,0.1,0.2809,0.058,671.0,0.43,273.0,3.0517604311271374,0.3271476130670003,0.23
1230,0,0.28,0.05,0.1,0.2809,0.058,858.0,0.57,273.0,3.78406739381774,0.3205075614739394,0.27
1231,0,0.28,0.05,0.1,0.2809,0.058,569.0,0.28,273.0,3.413380213827483,0.2153176826118826,0.2
1232,0,0.28,0.05,0.1,0.2809,0.058,1142.0,0.85,273.0,3.882851333398013,0.4192319987596165,0.32
1233,0,0.28,0.05,0.1,0.2809,0.058,886.0,0.57,273.0,3.895639613969805,0.3177525259844359,0.29
1234,0,0.28,0.05,0.1,0.2809,0.058,1316.0,1.14,273.0,3.9557295199217295,0.4571755754384276,0.33
1235,0,0.28,0.05,0.1,0.2809,0.058,1033.0,0.69,273.0,3.634980724781153,0.403014980271379,0.29
1236,0,0.28,0.05,0.1,0.2809,0.058,671.0,0.43,298.0,2.371143481637398,0.3251854195148744,0.23
1237,0,0.28,0.05,0.1,0.2809,0.058,858.0,0.57,298.0,2.5157362735336948,0.3636213904970271,0.27
1238,0,0.28,0.05,0.1,0.2809,0.058,569.0,0.28,298.0,2.4713500776330024,0.2837440583292987,0.2
1239,0,0.28,0.05,0.1,0.2809,0.058,1142.0,0.85,298.0,2.678157937911853,0.4247802634030202,0.32
1240,0,0.28,0.05,0.1,0.2809,0.058,886.0,0.57,298.0,2.8724352718108346,0.3120253698040252,0.29
1241,0,0.28,0.05,0.1,0.2809,0.058,1316.0,1.14,298.0,2.7573012186090287,0.4684337210959509,0.33
1242,0,0.28,0.05,0.1,0.2809,0.058,1033.0,0.69,298.0,2.5858227325667165,0.4056704477033653,0.29
1243,0,0.28,0.05,0.1,0.2809,0.058,660.0,0.28,273.0,4.344108614558,0.397634340233895,0.24
1244,0,0.28,0.05,0.1,0.2809,0.058,1076.0,0.44,273.0,6.131737079076926,0.4909839416858361,0.38
1245,0,0.28,0.05,0.1,0.2809,0.058,1268.0,0.55,273.0,5.517188072486217,0.6412107051783972,0.5
1246,0,0.28,0.05,0.1,0.2809,0.058,1480.0,0.71,273.0,5.419853433274706,0.6712595491745332,0.48
1247,0,0.28,0.05,0.1,0.2809,0.058,1161.0,0.38,273.0,5.970127699270467,0.5149487082675073,0.35
1248,0,0.28,0.05,0.1,0.2809,0.058,1804.0,0.85,273.0,5.241448418432038,0.6656892531655129,0.66
1249,0,0.28,0.05,0.1,0.2809,0.058,1857.0,0.87,273.0,5.068935522654965,0.6686642427994223,0.48
1250,0,0.28,0.05,0.1,0.2809,0.058,660.0,0.28,298.0,2.9410074534179187,0.7387102695862173,0.24
1251,0,0.28,0.05,0.1,0.2809,0.058,1076.0,0.44,298.0,4.159225634104083,0.6070415185054717,0.38
1252,0,0.28,0.05,0.1,0.2809,0.058,1268.0,0.55,298.0,3.621424045607291,0.6820866124640578,0.5
1253,0,0.28,0.05,0.1,0.2809,0.058,1480.0,0.71,298.0,3.376751641431675,0.4994104498206131,0.48
1254,0,0.28,0.05,0.1,0.2809,0.058,1161.0,0.38,298.0,3.753005846228481,0.6244772631584348,0.35
1255,0,0.28,0.05,0.1,0.2809,0.058,1804.0,0.85,298.0,3.171864808608776,0.7278412324821109,0.66
1256,0,0.28,0.05,0.1,0.2809,0.058,1857.0,0.87,298.0,3.0700771132401297,0.7615099152946161,0.48
1329,0,0.28,0.05,0.1,0.2809,0.058,2803.0,1.63,298.0,3.7027113958211264,0.7066332674097237,1.21
1330,0,0.28,0.05,0.1,0.2809,0.058,2507.0,1.42,298.0,2.740550360083663,0.7600942485786105,1.08
1331,0,0.28,0.05,0.1,0.2809,0.058,2919.0,1.83,298.0,3.283150628968396,0.7366505852837293,1.54
1332,0,0.28,0.05,0.1,0.2809,0.058,2919.0,1.83,273.0,5.576571112002759,0.7193235730066153,1.54
1333,0,0.28,0.05,0.1,0.2809,0.058,2803.0,1.63,273.0,6.222528628104517,0.6601541277717932,1.21
1334,0,0.28,0.05,0.1,0.2809,0.058,2507.0,1.42,273.0,4.78393271882542,0.6809326106641432,1.08
1335,0,0.28,0.05,0.1,0.2809,0.058,2776.0,1.83,298.0,3.134884766657813,0.7232751103543057,1.31
1336,0,0.28,0.05,0.1,0.2809,0.058,1174.0,0.74,298.0,2.747135770906704,0.5976952679053104,0.47
1337,0,0.28,0.05,0.1,0.2809,0.058,2776.0,1.83,273.0,4.396107398449608,0.7018761379346125,1.31
1338,0,0.28,0.05,0.1,0.2809,0.058,1174.0,0.74,273.0,4.9543881248587125,0.5615610973625621,0.47
1357,0,0.28,0.05,0.1,0.2809,0.058,1227.0,0.575,273.0,6.729145139107192,0.5706993805877912,0.544
1358,0,0.28,0.05,0.1,0.2809,0.058,821.0,0.541,273.0,7.685032118395551,0.4839781463435072,0.409
1359,0,0.28,0.05,0.1,0.2809,0.058,802.0,0.456,273.0,6.1070345548835245,0.5127087069414534,0.424
1360,0,0.28,0.05,0.1,0.2809,0.058,1182.0,0.556,273.0,6.876534613409962,0.5462502554245778,0.522
1361,0,0.28,0.05,0.1,0.2809,0.058,662.0,0.386,273.0,4.410198234378378,0.5285414525507571,0.342
1362,0,0.28,0.05,0.1,0.2809,0.058,1227.0,0.575,298.0,4.602851229873302,0.7636385295388709,0.544
1363,0,0.28,0.05,0.1,0.2809,0.058,821.0,0.541,298.0,4.988039506234795,0.765376151553615,0.409
1364,0,0.28,0.05,0.1,0.2809,0.058,802.0,0.456,298.0,4.288526749343267,0.7538295749474713,0.424
1365,0,0.28,0.05,0.1,0.2809,0.058,1182.0,0.556,298.0,4.754542234041636,0.7666713898707598,0.522
1366,0,0.28,0.05,0.1,0.2809,0.058,662.0,0.386,298.0,3.3548810523919896,0.7624204997286256,0.342
1367,0,0.28,0.05,0.1,0.2809,0.058,1227.0,0.575,303.0,3.681526911727355,0.6750234580143858,0.544
1368,0,0.28,0.05,0.1,0.2809,0.058,821.0,0.541,303.0,4.140629486318839,0.6309398774690985,0.409
1369,0,0.28,0.05,0.1,0.2809,0.058,802.0,0.456,303.0,3.642083661155535,0.6194802790168467,0.424
1370,0,0.28,0.05,0.1,0.2809,0.058,1182.0,0.556,303.0,3.884248363825301,0.665005060570172,0.522
1371,0,0.28,0.05,0.1,0.2809,0.058,662.0,0.386,303.0,2.735916009164544,0.5700793962324481,0.342
1372,0,0.28,0.05,0.1,0.2809,0.058,892.0,0.39,273.0,5.376027928748701,0.4518988129211584,0.38
1373,0,0.28,0.05,0.1,0.2809,0.058,1154.0,0.48,273.0,6.058648118400171,0.4670970365451925,0.48
1374,0,0.28,0.05,0.1,0.2809,0.058,1350.0,0.58,273.0,6.6035336365856026,0.5216181834431576,0.57
1375,0,0.28,0.05,0.1,0.2809,0.058,1551.0,0.65,273.0,6.44580357015172,0.5943651484685185,0.63
1376,0,0.28,0.05,0.1,0.2809,0.058,1763.0,0.75,273.0,5.510226572096251,0.6242516879311746,0.73
1377,0,0.28,0.05,0.1,0.2809,0.058,892.0,0.39,298.0,3.53199260079532,0.5922137164029474,0.38
1378,0,0.28,0.05,0.1,0.2809,0.058,1154.0,0.48,298.0,3.7539285127967417,0.6464665327879522,0.48
1379,0,0.28,0.05,0.1,0.2809,0.058,892.0,0.39,303.0,2.66501654665232,0.6703964477748479,0.38
1380,0,0.28,0.05,0.1,0.2809,0.058,1154.0,0.48,303.0,3.3470995006554847,0.6566244148042473,0.48
1381,0,0.28,0.05,0.1,0.2809,0.058,460.0,0.26,273.0,3.03024010744476,0.4355474759284712,0.2
1382,0,0.28,0.05,0.1,0.2809,0.058,1004.0,0.54,273.0,4.654328494059272,0.5443561881799674,0.41
1383,0,0.28,0.05,0.1,0.2809,0.058,1704.0,0.9,273.0,6.412721008158437,0.6119947698734258,0.72
1384,0,0.28,0.05,0.1,0.2809,0.058,2432.0,1.27,273.0,6.15426863232712,0.7353401173149571,0.76
1385,0,0.28,0.05,0.1,0.2809,0.058,3238.0,1.76,273.0,4.719855859389628,0.8262222088611348,1.02
1386,0,0.28,0.05,0.1,0.2809,0.058,460.0,0.26,298.0,1.9949909119625984,0.5437018294760495,0.2
1387,0,0.28,0.05,0.1,0.2809,0.058,1004.0,0.54,298.0,2.814113553055269,0.6593768143434181,0.41
1388,0,0.28,0.05,0.1,0.2809,0.058,1704.0,0.9,298.0,3.601325272722767,0.7437970157385445,0.72
1389,0,0.28,0.05,0.1,0.2809,0.058,2432.0,1.27,298.0,3.231553378255617,0.8153458565155617,0.76
1390,0,0.28,0.05,0.1,0.2809,0.058,3238.0,1.76,298.0,2.427742487588378,0.8913788898253933,1.02
1391,0,0.28,0.05,0.1,0.2809,0.058,885.0,0.541,313.0,2.0926014060273035,0.667067255325157,0.314
1392,0,0.28,0.05,0.1,0.2809,0.058,885.0,0.541,343.0,1.2695959998825417,0.7635481294298899,0.314
1393,0,0.28,0.05,0.1,0.2809,0.058,885.0,0.541,373.0,0.8820730561272605,0.8579553516010335,0.314
1394,0,0.28,0.05,0.1,0.2809,0.058,862.0,0.522,313.0,1.7978917881671654,0.4950694225187348,0.308
1395,0,0.28,0.05,0.1,0.2809,0.058,862.0,0.522,343.0,1.143883555050262,0.6290173058391118,0.308
1396,0,0.28,0.05,0.1,0.2809,0.058,862.0,0.522,373.0,0.7779410148669313,0.6377639194251236,0.308
1397,0,0.28,0.05,0.1,0.2809,0.058,889.0,0.546,313.0,1.941387858930817,0.6057863018576621,0.311
1398,0,0.28,0.05,0.1,0.2809,0.058,889.0,0.546,343.0,1.209933588242635,0.7083277869694059,0.311
1399,0,0.28,0.05,0.1,0.2809,0.058,889.0,0.546,373.0,0.7924432228604432,0.7886806127772471,0.311
1400,0,0.28,0.05,0.1,0.2809,0.058,893.0,0.55,313.0,1.9760400231447253,0.6406050901273618,0.319
1401,0,0.28,0.05,0.1,0.2809,0.058,893.0,0.55,343.0,1.1636436740094758,0.7201678278240995,0.319
1402,0,0.28,0.05,0.1,0.2809,0.058,893.0,0.55,373.0,0.7429407630930223,0.7894153451948613,0.319
1403,0,0.28,0.05,0.1,0.2809,0.058,960.0,0.58,313.0,1.884946893274086,0.6902345359387027,0.336
1404,0,0.28,0.05,0.1,0.2809,0.058,960.0,0.58,343.0,1.1211906868592822,0.7600151289249668,0.336
1405,0,0.28,0.05,0.1,0.2809,0.058,960.0,0.58,373.0,0.7322910067840535,0.8093139720274505,0.336
1406,0,0.28,0.05,0.1,0.2809,0.058,1055.0,0.632,313.0,2.195096121932534,0.7227436272562446,0.367
1407,0,0.28,0.05,0.1,0.2809,0.058,1055.0,0.632,343.0,1.3909472082515726,0.7864662265325342,0.367
1408,0,0.28,0.05,0.1,0.2809,0.058,1055.0,0.632,373.0,0.9677363525793324,0.7995897716472078,0.367
1409,0,0.28,0.05,0.1,0.2809,0.058,277.4,0.67,298.0,2.350293370915878,0.4016440530981088,0.09
1410,0,0.28,0.05,0.1,0.2809,0.058,195.6,0.46,298.0,1.8238079620269128,0.4238288747994591,0.06
1429,0,0.28,0.05,0.1,0.2809,0.058,983.0,0.48,273.0,4.491295877510976,0.4878572760525876,0.38
1430,0,0.28,0.05,0.1,0.2809,0.058,983.0,0.48,298.0,2.893059345378312,0.5839896813066604,0.38
1431,0,0.28,0.05,0.1,0.2809,0.058,663.0,0.31,273.0,3.791153546626264,0.4662857851995343,0.26
1432,0,0.28,0.05,0.1,0.2809,0.058,663.0,0.31,298.0,2.407481046834146,0.5724476358765745,0.26
1433,0,0.28,0.05,0.1,0.2809,0.058,1620.0,0.97,273.0,6.536869742714554,0.5792447421124582,0.66
1434,0,0.28,0.05,0.1,0.2809,0.058,1620.0,0.97,298.0,3.790742566632911,0.6924631286828797,0.66
1435,0,0.28,0.05,0.1,0.2809,0.058,1013.0,0.73,273.0,4.348095017032129,0.5030178477326128,0.45
1436,0,0.28,0.05,0.1,0.2809,0.058,1013.0,0.73,298.0,2.82433913491772,0.6152121903543488,0.45
1437,0,0.28,0.05,0.1,0.2809,0.058,2679.0,1.56,273.0,4.476180970896874,0.8204880645698956,0.89
