,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
1682,54,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,403.0,0.97575728838408,1.157279347467221,122,0.8683876218369637,0.8408775823178095,0.9983857291565049
1692,0,AC-20-40,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,303.0,0.038499847404489,0.0563909774436091,123,0.714824505143269,0.588898808390042,0.9939642705455871
1703,11,AC-10-20,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,549.1,0.2,,,,,,303.0,0.0425970368726243,0.0225563909774435,124,0.6592975951059432,0.6174973748646784,0.9883482659425797
1717,25,AC-20-40,Hexafluoroethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,303.0,0.0310210622710622,0.235714285714285,125,1.2080364831155042,0.3806525080608359,0.9625444366938507
1741,49,AC-20-40,Hexafluoroethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,323.0,0.03806,0.102,126,1.02125179074541,0.4340322255151885,0.979432777818669
1755,63,,Hexafluoroethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,343.0,0.03806,0.089,127,0.8572121614828716,0.4458063414905918,0.9825937468500537
1769,77,,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,323.0,0.07316,0.047,128,0.519728883753572,0.6532825464605021,0.9886543623179149
1782,90,,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,343.0,0.05155999999999999,0.012,129,0.3808511200976266,0.6659124716838922,0.9750293179679941
1796,0,ACF,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,297.8,0.0613744075829383,3.20795001000767,130,16.62054791277695,0.5099789602658245,0.9859617609022094
1802,6,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,307.8,0.021563981042654,0.89673764157133,131,14.643538438281059,0.60212497710638,0.9933590991927317
1809,13,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,317.7,0.0597156398104265,1.689535331253809,132,12.94863468168672,0.6230973823525077,0.9942556054132281
1816,20,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,327.3,0.102843601895734,2.206127523293024,133,11.130589461173807,0.6461304344994827,0.9972916683555743
1822,26,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,337.4,0.114454976303317,1.826227408029741,134,9.660622829765625,0.6737379415931235,0.9953083167363184
1828,32,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2200.0,1.0,,,94.48,4.41,0.4,347.3,0.134360189573459,1.825736739492107,135,8.385590027510093,0.7045105052022117,0.9979797900849419
1834,38,ACP,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,297.8,0.270435806831566,10.26576398133472,136,23.59696999849674,0.638617667272373,0.9836751903198568
1839,43,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,307.8,0.362779740871613,10.75254695200002,137,21.242061927299506,0.6274306299294203,0.9950079535647759
1844,48,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,317.7,0.146760895170789,3.871496210503719,138,17.40834067350061,0.7243857000456345,0.994640716446816
1850,54,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,327.3,0.212720848056537,4.572041223633451,139,15.579178914271264,0.7554986165543484,0.99776517142107
1855,59,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,337.4,0.146760895170789,2.314385190528343,140,12.746223640443134,0.7889002072325214,0.9951413154613323
1861,65,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,3200.0,1.7,,,95.13,4.35,0.25,347.3,0.156654888103651,1.93891026564335,141,10.876703379493145,0.8051701501620709,0.9940491856891214
