,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
3615,25,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,303,0.075276753,0.259031699,341,1.691642436,0.793467479,0.997252943
3622,32,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,303,0.086346863,0.220299649,342,1.413633561,0.782471436,0.998369705
3630,65,Super-AC,Methane,0,0,0,0,0.2495,-0.323,1854.803,0.8668,0.0913,0.7755,,,,313,0.076219061,0.183648785,343,1.651469027,0.860520352,0.996985285
3637,72,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,313,0.146784634,0.254568261,344,1.303891529,0.85551126,0.998733478
3644,79,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,313,0.081975585,0.134393549,345,1.03233837,0.805851036,0.995733075
3652,110,Super-AC,Methane,0,0,0,0,0.2495,-0.323,1854.803,0.8668,0.0913,0.7755,,,,323,0.077702703,0.115331808,346,1.189409968,0.940060768,0.997394102
3659,117,AC,Methane,0,0,0,0,0.2495,-0.323,1344.271,0.6265,0.082,0.5445,,,,323,0.079391892,0.06590389,347,0.836519571,1.024832349,0.998189155
3667,125,OMC,Methane,0,0,0,0,0.2495,-0.323,1266.179,1.2326,0.7575,0.4751,,,,323,0.070945946,0.041189931,348,0.696534284,1.049950794,0.995341308
3674,0,C3,Methane,0,0,0,0,0.2495,-0.323,20,0.96,0.9,0.06,,,,298,1.654327743,1.251960049,349,1.223892365,0.477782263,0.991303867
3683,9,C7,Methane,0,0,0,0,0.2495,-0.323,1360,0.58,0.07,0.51,,,,298,2.335436315,0.721539622,350,0.515309862,0.570278061,0.996031673
3693,19,C8,Methane,0,0,0,0,0.2495,-0.323,1584,0.7,0.69,0.01,,,,298,1.261628094,0.72061995,351,0.82209909,0.48297675,0.979321814
3704,30,C10,Methane,0,0,0,0,0.2495,-0.323,2399,1.11,1.08,0.03,,,,298,1.397785431,0.617961641,352,0.795937703,0.530073096,0.991121758
3716,0,AC600CTP,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,298,1.809098523,2.427889006,353,2.145057462,0.469665018,0.996573983
3728,12,AC500CTP,Methane,0,0,0,0,0.2495,-0.323,2870,1.69,0.82,0.87,95,,1.15,298,2.949170661,3.686606425,354,2.986285322,0.421288849,0.979546838
3739,23,AC400CTP,Methane,0,0,0,0,0.2495,-0.323,1100,0.4,0.28,0.12,93.89,,1.42,298,1.747987155,0.762957757,355,1.222362976,0.297560761,0.787498681
3749,33,AC700CTP,Methane,0,0,0,0,0.2495,-0.323,1980,0.87,0.19,0.68,97.8,,0.28,298,1.407413331,1.798340902,356,1.843569491,0.449959375,0.990625877
3760,44,AC600CPT,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,318,1.653492768,1.790697674,357,1.796663254,0.456016206,0.988282807
3773,57,,Methane,0,0,0,0,0.2495,-0.323,2261,1.23,0.49,0.74,96.51,,0.77,338,1.886314679,0.68372093,358,1.211576461,0.452925889,0.910472068
3786,0,HS-KOH1:4,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,273,1.413576922,3.751475628,359,3.825602339,0.559031373,0.991947765
3793,7,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,288,1.608508785,2.854844071,360,2.540457644,0.562682449,0.996637136
3800,14,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,303,1.509209064,2.182714238,361,1.928665793,0.534256017,0.996765544
3807,21,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,318,1.605941479,1.286220215,362,1.291566976,0.540551681,0.989253481
3814,28,,Methane,0,0,0,0,0.2495,-0.323,2222,1.73,,,,,,333,1.474275366,0.83822535,363,0.86963337,0.548374244,0.992087842
3821,10,TPC-1,Methane,0,0,0,0,0.2495,-0.323,1940,1.23,0.87,0.36,60.54,,20.87,273,0.022522523,0.109227571,364,4.007404507,0.815172957,0.997317526
3833,135,PHA,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,273,0.024291498,0.063583815,365,0.981834074,0.583640876,0.992971667
3843,145,NAHA-0.5,Methane,0,0,0,0,0.2495,-0.323,747,0.36,0.07,0.29,,,3.25,273,0.020242915,0.196531792,366,2.159946233,0.544658919,0.993383916
3853,155,NAHA-1,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,273,0.036437247,0.196531792,367,2.230575284,0.591750066,0.992006095
3864,166,NAHA-2,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,273,0.026315789,0.150289017,368,2.289425167,0.681251333,0.997580388
3874,176,NAHA-4,Methane,0,0,0,0,0.2495,-0.323,1538,0.69,0.12,0.57,,,0.84,273,0.012145749,0.063583815,369,1.809272541,0.682890577,0.999074921
3884,273,NAHA-2,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,298,0.024742268,0.064692864,370,1.481454196,0.777463911,0.997546555
3893,282,,Methane,0,0,0,0,0.2495,-0.323,1192,0.54,0.06,0.48,,,1.23,323,0.035051546,0.011941623,371,0.921813791,0.891087857,0.996647006
3902,337,NAHA-1,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,298,0.02402484,0.085510689,372,1.563125076,0.685277383,0.998197378
3912,347,,Methane,0,0,0,0,0.2495,-0.323,895,0.43,0.08,0.35,,,2.74,323,0.016045178,0.02280285,373,0.999524499,0.758770128,0.998856392
3922,405,PHA,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,298,0.029850746,0.043004674,374,0.642293781,0.679056785,0.996840376
3932,415,,Methane,0,0,0,0,0.2495,-0.323,284,0.18,0.05,0.13,,,4.53,323,0.025586354,0.01774138,375,0.403740622,0.793523437,0.997227065
3942,0,AC-PKOH,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,293,0.982800983,1.80377233,376,2.482336821,0.419497289,0.976387912
3952,10,,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,303,0.786240786,1.292641924,377,1.951194616,0.468368443,0.980376756
3962,20,,Methane,0,0,0,0,0.2495,-0.323,2200,1.05,0.07,0.98,,,,313,0.58968059,0.480759639,378,1.518694761,0.521142748,0.977736481
3973,31,AC-RH,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,303,1.04669379,1.139450141,379,1.367632158,0.604960604,0.996929264
3981,39,,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,313,0.759541612,0.613693096,380,1.137387357,0.613719008,0.994507262
3988,46,,Methane,0,0,0,0,0.2495,-0.323,2350,1.48,0.53,0.95,,,,323,1.041184876,0.438716193,381,0.864921149,0.654125693,0.98526204
3997,55,AC-PH2O,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,293,0.690670945,1.18134715,382,1.917133262,0.41945308,0.981259737
4007,65,,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,303,0.493937561,0.808290155,383,1.575483884,0.454730853,0.985488666
4017,75,,Methane,0,0,0,0,0.2495,-0.323,1660,0.82,0.09,0.73,,,,313,0.502353962,0.310880829,384,1.270909475,0.497380737,0.977531574
4026,0,Zn2/1 (+10),Methane,0,0,0,0,0.2495,-0.323,1291,0.91,0.39,0.52,,,,298,2.761341223,0.356736459,385,0.315833481,0.663146861,0.986521424
4036,10,Zn1/1 (+10),Methane,0,0,0,0,0.2495,-0.323,1052,0.58,0.07,0.51,,,,298,3.076923077,0.965963688,386,0.482113251,0.635677649,0.998877078
4045,19,Zn0.5/1 (+10),Methane,0,0,0,0,0.2495,-0.323,542,0.27,0.05,0.22,,,,298,0.867850099,0.259065392,387,0.52374624,0.671066047,0.997137969
4055,29,LAAF2,Methane,0,0,0,0,0.2495,-0.323,852,0.42,0.04,0.38,,,,298,0.819366853,0.322359851,388,0.848338405,0.487314718,0.982158401
4065,39,LAAF1,Methane,0,0,0,0,0.2495,-0.323,913,0.45,0.05,0.4,,,,298,0.893854749,0.526746707,389,0.943871127,0.484327113,0.988884382
4076,50,LAFF3,Methane,0,0,0,0,0.2495,-0.323,1015,0.48,0.08,0.4,,,,298,0.744878957,0.424512505,390,1.082300101,0.433311632,0.963831204
4087,0,CZ1023,Methane,0,0,0,0,0.2495,-0.323,757,0.58,0.42,0.16,,,,298,1.075054706,0.395209638,391,0.543870086,0.45607366,0.984039387
4097,10,CZ1073,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,298,3.166850997,1.317136035,392,0.861224802,0.512166282,0.976865965
4106,19,CZ1123,Methane,0,0,0,0,0.2495,-0.323,808,0.74,0.57,0.17,,,,298,3.11651232,0.74693957,393,0.548091111,0.538627709,0.974958805
4115,28,CZ1073,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,287,3.839479393,1.487128864,394,0.78133285,0.582671701,0.988918408
4122,35,,Methane,0,0,0,0,0.2495,-0.323,1127,0.75,0.46,0.29,,,,313,3.709327549,0.82298163,395,0.586740644,0.532779554,0.953309535
4129,0,MR-1/2,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,293,0.800837843,1.073066853,396,2.112419336,0.448656045,0.977918093
4140,11,,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,303,1.261651248,1.502461163,397,1.83995199,0.470254783,0.983797985
4150,21,,Methane,0,0,0,0,0.2495,-0.323,2147,0.894,0.132,0.762,,,,313,0.80991447,0.608797347,398,1.340019931,0.541096725,0.983171383
4161,32,MR-1/3,Methane,0,0,0,0,0.2495,-0.323,2541,1.258,0.362,0.896,,,,293,1.287547959,1.835661632,399,2.122968387,0.492174956,0.987192457
4171,42,,Methane,0,0,0,0,0.2495,-0.323,2541,1.258,0.362,0.896,,,,303,0.428593521,0.693481991,400,1.497065239,0.564011815,0.992409956
4182,53,,Methane,0,0,0,0,0.2495,-0.323,2541,1.258,0.362,0.896,,,,313,1.401839565,1.020560706,401,1.142377752,0.610873697,0.990680224
4192,63,MR-1/4,Methane,0,0,0,0,0.2495,-0.323,2647,1.512,0.557,0.955,,,,293,1.397849462,1.471389646,402,2.022953895,0.545339043,0.987755834
4202,73,,Methane,0,0,0,0,0.2495,-0.323,2647,1.512,0.557,0.955,,,,303,0.430107527,0.776566757,403,1.727277389,0.565653824,0.996913885
4213,84,,Methane,0,0,0,0,0.2495,-0.323,2647,1.512,0.557,0.955,,,,313,1.290322581,1.144414169,404,1.17175846,0.640971129,0.996711551
4223,84,ACD18-053,Methane,0,0,0,0,0.2495,-0.323,1401,0.6,0.111,0.489,,,,303,0.050678874,0.097571237,405,1.57553448,0.716531893,0.99534751
4234,106,ACD18-053,Methane,0,0,0,0,0.2495,-0.323,1401,0.6,0.111,0.489,,,,298,0.637450199,0.964935439,406,1.008865523,0.471876026,0.992567928
4243,115,,Methane,0,0,0,0,0.2495,-0.323,1401,0.6,0.111,0.489,,,,273,0.040677966,0.145726065,407,2.369552073,0.745032902,0.996715533
4253,0,AC-4,Methane,0,0,0,0,0.2495,-0.323,957,0.72,0.24,0.48,74.9,10.7,,300,3.748137987,3.080213904,408,2.675013782,0.245304917,0.962577817
4266,13,,Methane,0,0,0,0,0.2495,-0.323,957,0.72,0.24,0.48,74.9,10.7,,320,5.781616709,2.727272727,409,2.11240431,0.277804696,0.971366984
4280,27,,Methane,0,0,0,0,0.2495,-0.323,957,0.72,0.24,0.48,74.9,10.7,,340,5.821804036,2.245989305,410,1.717395516,0.30449532,0.970678198
4293,40,,Methane,0,0,0,0,0.2495,-0.323,957,0.72,0.24,0.48,74.9,10.7,,360,3.919603914,1.026737968,411,1.185169138,0.363206574,0.970412533
4305,52,AC-6,Methane,0,0,0,0,0.2495,-0.323,1334,0.7,0.1,0.6,60.8,23.7,,300,8.239714508,4.56684492,412,3.27962324,0.242620668,0.965222889
4318,65,,Methane,0,0,0,0,0.2495,-0.323,1334,0.7,0.1,0.6,60.8,23.7,,320,4.350310505,2.582887701,413,2.252021378,0.302052223,0.97263009
4330,77,,Methane,0,0,0,0,0.2495,-0.323,1334,0.7,0.1,0.6,60.8,23.7,,340,3.886708642,2.021390374,414,1.77451153,0.334873367,0.979152633
4342,89,,Methane,0,0,0,0,0.2495,-0.323,1334,0.7,0.1,0.6,60.8,23.7,,360,2.975677074,0.673796791,415,1.21282963,0.396511767,0.964966429
4355,0,AMC-700,Methane,0,0,0,0,0.2495,-0.323,536.5,0.32,0.034,0.286,,,,273,0.016748701,0.103960396,416,1.714582697,0.535139174,0.993573279
4368,13,AMC-800,Methane,0,0,0,0,0.2495,-0.323,815.2,0.498,0.061,0.437,,,,273,0.02309662,0.079207921,417,1.787887677,0.619229083,0.995573717
4381,26,AMC-900,Methane,0,0,0,0,0.2495,-0.323,1040.3,0.635,0.061,0.574,,,,273,0.010452942,0.079207921,418,2.001893772,0.618663817,0.996241128
4394,0,KOH:FPV_850=4,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,298,0.876824779,1.06741573,419,1.844138081,0.467894209,0.984177355
4406,12,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,313,0.318125958,0.47752809,420,1.541025852,0.48453505,0.986775745
4417,23,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,333,2.564678562,1.376404494,421,1.097359372,0.527468559,0.987381182
4427,33,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,353,2.486673264,1.06741573,422,0.802906183,0.565688747,0.990712582
4437,43,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,373,2.649240828,0.870786517,423,0.586662445,0.603884739,0.993580541
4447,53,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,393,2.65037134,0.730337079,424,0.463525952,0.623133706,0.994456013
4457,63,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,413,2.892979124,0.58988764,425,0.356214552,0.655129898,0.993439541
4467,73,,Methane,0,0,0,0,0.2495,-0.323,2406,1.53,1.04,0.49,,,,433,2.733803094,0.365168539,426,0.255035372,0.702975737,0.992673158
4477,83,K2CO3:FPV_850=1,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,298,0.801508722,0.825396825,427,1.662084935,0.434942778,0.975272783
4490,96,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,313,5.883624077,3.068783069,428,1.683295192,0.391425441,0.979659915
4499,105,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,333,1.099324218,0.783068783,429,1.035614477,0.485643555,0.984335462
4511,117,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,353,1.547619048,0.634920635,430,0.745924172,0.525163914,0.983826411
4523,129,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,373,2.067028131,0.656084656,431,0.572067617,0.557026408,0.986851147
4534,140,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,393,2.144428729,0.486772487,432,0.409507092,0.610545197,0.993428826
4545,151,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,413,2.739273927,0.444444444,433,0.336080222,0.618034736,0.990095327
4556,162,,Methane,0,0,0,0,0.2495,-0.323,1799,1.04,0.62,0.42,,,,433,1.259233066,0.169312169,434,0.251404873,0.648878386,0.992263191
4567,173,KOH:WG-12_850=4,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,298,0.42818333,0.782371678,435,1.692064996,0.410479851,0.983439909
4580,186,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,313,2.234784489,1.654777191,436,1.529908434,0.410850411,0.981537162
4590,196,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,333,2.528755052,1.252688535,437,1.099172775,0.455334396,0.979595535
4600,206,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,353,2.458810332,0.962151009,438,0.781705497,0.509491283,0.988096337
4610,216,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,373,2.750550772,0.805871302,439,0.573891812,0.551221593,0.989870877
4620,226,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,393,2.534837201,0.582300494,440,0.433263119,0.587247041,0.991592367
4630,236,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,412,2.681214267,0.448294971,441,0.34097741,0.612872304,0.991099737
4640,246,,Methane,0,0,0,0,0.2495,-0.323,1547,0.79,0.35,0.44,,,,433,2.82799681,0.269596911,442,0.241799463,0.665884285,0.986609189
4650,256,K2CO3:WG-12_850=1,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,298,0.379426644,0.573123219,443,1.47846667,0.397810627,0.981244242
4664,270,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,313,1.97301855,1.401460899,444,1.326296758,0.393572527,0.984041884
4674,280,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,333,2.200674536,1.040825546,445,0.99755832,0.434153859,0.981039814
4684,290,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,353,2.200674536,0.828623955,446,0.722770588,0.483428644,0.984655864
4694,300,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,373,2.352445194,0.595273773,447,0.521151036,0.532131349,0.988312234
4704,310,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,393,2.504215852,0.446804228,448,0.408676595,0.566434125,0.985081112
4714,320,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,413,2.807757167,0.383286888,449,0.303760161,0.609312237,0.989898304
4724,330,,Methane,0,0,0,0,0.2495,-0.323,1360,0.81,0.45,0.36,,,,433,2.655986509,0.255894364,450,0.216882674,0.658746735,0.988134907
4734,340,KOH:CW-22_850=4,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,298,0.844709898,1.112426036,451,1.947133771,0.409411276,0.976269461
4745,351,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,313,2.150170648,1.869822485,452,1.753813595,0.410393962,0.980367638
4755,361,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,333,2.303754266,1.420118343,453,1.224637772,0.458655734,0.984081307
4765,371,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,353,2.534129693,1.088757396,454,0.911590305,0.498893989,0.986200606
4775,381,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,373,2.457337884,0.852071006,455,0.65502657,0.550234458,0.98948956
4785,391,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,393,2.457337884,0.710059172,456,0.487690036,0.590473679,0.993622604
4795,401,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,413,2.764505119,0.473372781,457,0.357675688,0.637332466,0.990820398
4805,411,,Methane,0,0,0,0,0.2495,-0.323,1827,1.02,0.65,0.37,,,,433,2.764505119,0.402366864,458,0.283190286,0.661287492,0.992055512
4815,421,K2CO3:CWZ-22_850=4,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,298,0.541036388,0.886426593,459,1.727945257,0.365264079,0.97656252
4828,434,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,313,2.261170976,1.662049861,460,1.628747913,0.35448645,0.966785722
4838,444,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,333,2.264434163,1.329639889,461,1.212745779,0.393687498,0.977027754
4848,454,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,353,2.267479804,1.019390582,462,0.899441324,0.440075466,0.98539129
4858,464,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,373,2.347971748,0.819944598,463,0.659440963,0.489155674,0.991541595
4868,474,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,393,2.584661571,0.709141274,464,0.523414137,0.514307495,0.990233648
4878,484,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,413,2.507867906,0.531855956,465,0.404733349,0.547103209,0.989854693
4888,494,,Methane,0,0,0,0,0.2495,-0.323,1271,0.66,0.28,0.38,,,,433,2.588142304,0.354570637,466,0.274372387,0.61588843,0.99199614
4898,0,MPU-007,Methane,0,0,0,0,0.2495,-0.323,2520,1.44,0.5,0.94,,,,303,4.036326942,4.756097561,467,3.852338573,0.338252876,0.968644134
4915,17,,Methane,0,0,0,0,0.2495,-0.323,2520,1.44,0.5,0.94,,,,313,18.56710394,8.414634146,468,3.991852623,0.322440271,0.959817055
4928,30,,Methane,0,0,0,0,0.2495,-0.323,2520,1.44,0.5,0.94,,,,323,5.650857719,3.414634146,469,2.728183011,0.384516319,0.964012409
4945,47,,Methane,0,0,0,0,0.2495,-0.323,2520,1.44,0.5,0.94,,,,333,6.458123108,2.682926829,470,2.305796147,0.408016642,0.960319638
4961,0,LCN,Methane,0,0,0,0,0.2495,-0.323,1814,0.68,0.23,0.45,,,,303,14.71416753,5.266078184,471,3.5136048,0.249924507,0.91694381
4973,12,,Methane,0,0,0,0,0.2495,-0.323,1814,0.68,0.23,0.45,,,,313,13.39059812,4.539722573,472,3.059157016,0.267600531,0.914816289
4985,24,,Methane,0,0,0,0,0.2495,-0.323,1814,0.68,0.23,0.45,,,,323,10.72510031,3.409836066,473,2.589374127,0.29067483,0.907719997
4997,36,,Methane,0,0,0,0,0.2495,-0.323,1814,0.68,0.23,0.45,,,,333,9.849605339,2.804539723,474,2.285975947,0.306075377,0.90883998
5010,0,C800,Methane,0,0,0,0,0.2495,-0.323,464,0.25,0.14,0.11,,,,298,0.039544661,0.033783784,475,0.505717935,0.683596862,0.996197682
5022,12,C1000,Methane,0,0,0,0,0.2495,-0.323,1492,0.96,0.7,0.26,,,,298,0.015817864,0.079633205,476,1.718456284,0.655770205,0.998935971
5038,28,C1200,Methane,0,0,0,0,0.2495,-0.323,1671,1.01,0.72,0.29,,,,298,0.048583441,0.108590734,477,1.354734157,0.754889841,0.998678366
5051,41,C1400,Methane,0,0,0,0,0.2495,-0.323,1254,0.73,0.47,0.26,,,,298,0.039544661,0.096525097,478,1.223790196,0.716326384,0.998897474
5065,10,C800,Methane,0,0,0,0,0.2495,-0.323,803,0.47,0.2632,0.2068,,,,303,0.036552302,0.099637681,479,1.081747777,0.680726451,0.997767829
5075,0,CAC-50,Methane,0,0,0,0,0.2495,-0.323,3140.61,1.56,1.3,0.26,,,,273,0.386597331,0.83688725,480,2.258063495,0.451781512,0.978226911
5086,11,,Methane,0,0,0,0,0.2495,-0.323,3140.61,1.56,1.3,0.26,,,,298,0.512880297,0.650246584,481,1.515822858,0.507968526,0.986225527
5098,23,,Methane,0,0,0,0,0.2495,-0.323,3140.61,1.56,1.3,0.26,,,,323,0.638503822,0.339254172,482,0.942003302,0.589159018,0.990266971
5110,0,C-PVDC-600,Methane,0,0,0,0,0.2495,-0.323,1100,0.3787,0.2487,0.13,,,,298,0.015936255,0.066215757,483,1.50956547,0.64608211,0.992783697
5121,11,C-PVDC-700,Methane,0,0,0,0,0.2495,-0.323,1130,0.4509,0.2037,0.2472,,,,298,0.011764706,0.053445953,484,1.644758785,0.588253909,0.980902361
5132,22,C-PVDC-800,Methane,0,0,0,0,0.2495,-0.323,1230,0.4547,0.2238,0.2309,,,,298,0.011952191,0.049919801,485,1.552150041,0.676900791,0.99477149
5143,33,C-PVDC-900,Methane,0,0,0,0,0.2495,-0.323,1340,0.4649,0.2282,0.2367,,,,298,0.021096488,0.087295814,486,1.539590076,0.689283181,0.996640805
5154,44,C-PVDC-1000,Methane,0,0,0,0,0.2495,-0.323,1960,0.7297,0.4386,0.2911,,,,298,0.027079304,0.064160401,487,1.264547682,0.738413102,0.996958713
5164,54,C-PVDC-600,Methane,0,0,0,0,0.2495,-0.323,1100,0.3787,0.2487,0.13,,,,273,0.016161616,0.098606162,488,2.336089869,0.59820917,0.990367651
5177,67,C-PVDC-700,Methane,0,0,0,0,0.2495,-0.323,1130,0.4509,0.2037,0.2472,,,,273,0.010073181,0.114975845,489,2.632932541,0.538619563,0.986530917
5190,80,C-PVDC-800,Methane,0,0,0,0,0.2495,-0.323,1230,0.4547,0.2238,0.2309,,,,273,0.012050682,0.096956342,490,2.390851063,0.601656059,0.994408076
5201,91,C-PVDC-900,Methane,0,0,0,0,0.2495,-0.323,1340,0.4649,0.2282,0.2367,,,,273,0.021153846,0.09339302,491,2.413107264,0.627135087,0.993994813
5213,103,C-PVDC-1000,Methane,0,0,0,0,0.2495,-0.323,1960,0.7297,0.4386,0.2911,,,,273,0.026262626,0.084,492,2.093550614,0.697503811,0.995230945
5224,25,UC600,Methane,0,0,0,0,0.2495,-0.323,2690,1.36,0.45,0.91,,8.23,1.33,298,0.045349408,0.1352657,493,0.938357838,0.797592273,0.995400273
5233,55,UC700,Methane,0,0,0,0,0.2495,-0.323,3325,1.71,0.65,1.06,,5.73,2.06,298,0.080244231,0.120048019,494,1.037402417,0.847804281,0.997803784
5243,89,UC800,Methane,0,0,0,0,0.2495,-0.323,3839,2.3,1.17,1.13,,4.84,1.21,298,0.061331681,0.148343479,495,1.253189958,0.859037461,0.993466827
5254,123,UC900,Methane,0,0,0,0,0.2495,-0.323,3391,2.72,1.91,0.81,,3.95,1,298,0.05469339,0.072382244,496,1.082252723,0.873806518,0.991458737
5265,0,AR-V,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,243,1.201227054,1.377885784,497,1.937477938,0.283467071,0.951468302
5275,10,,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,273,1.279797743,0.944106926,498,1.277133981,0.340354715,0.968621585
5287,22,,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,293,1.184227016,0.714459295,499,0.934852713,0.38831116,0.983344946
5299,34,,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,313,1.445221191,0.399756987,500,0.653992396,0.446321473,0.98492286
5311,46,,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,353,1.171803911,0.229647631,501,0.339154791,0.544271541,0.992015452
5322,57,,Methane,0,0,0,0,0.2495,-0.323,770,0.53,0.13,0.4,,,,393,1.527497017,0.110571081,502,0.19189923,0.613752938,0.994660352
5332,44,R-AC,Methane,0,0,0,0,0.2495,-0.323,787.07,0.425,0.04,0.385,,,,298,0.137449726,0.122474432,503,1.048053785,0.559974419,0.985944194
5344,56,1H-AC,Methane,0,0,0,0,0.2495,-0.323,799.82,0.429,0.044,0.385,,,,298,0.074799862,0.140106485,504,1.121391524,0.537340067,0.991715363
5358,70,15H-AC,Methane,0,0,0,0,0.2495,-0.323,874.62,0.439,0.051,0.388,,,,298,0.022231585,0.016970161,505,1.261715692,0.51752803,0.991438004
