,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
3619,51,,i-butane,0,0,0,0,0.6722,1.409,1350,1.29,0.79,0.5,,,,323,0.028199277,1.343829658,315,7.193509544,0.372088096,0.994958956
3632,64,,i-butane,0,0,0,0,0.6722,1.409,1350,1.29,0.79,0.5,,,,348,0.033171771,0.884748052,316,5.469711013,0.402536596,0.99160908
3645,0,A-AC,Ethane,0,0,0,0,0.3904,0.492,2546,1.28,,,,,,298,0.023793738,0.56,317,7.462492794,0.557904516,0.995100785
3656,11,25CPDA,Ethane,0,0,0,0,0.3904,0.492,1971,0.79,,,83.08,13.15,3.07,298,0.009021486,0.709333333,318,7.316208831,0.432109141,0.993732314
3668,23,50CPDA,Ethane,0,0,0,0,0.3904,0.492,1799,0.72,,,81.47,15.06,3.47,298,0.00904113,0.634666667,319,7.422935169,0.425465508,0.990150975
3679,34,75CPDA,Ethane,0,0,0,0,0.3904,0.492,1520,0.68,,,78.15,17.79,4.06,298,0.010941682,0.410666667,320,7.433731625,0.495265674,0.992182757
3689,44,A-AC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2546,1.28,,,,,,298,0.012556143,0.34681506,321,6.062033206,0.587274488,0.994946201
3699,54,25CPDA,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1971,0.79,,,83.08,13.15,3.07,298,0.014230295,0.624071791,322,6.172410811,0.47277064,0.993734838
3710,65,50CPDA,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1799,0.72,,,81.47,15.06,3.47,298,0.014293301,0.502785754,323,6.489037154,0.475162478,0.992736252
3721,76,75CPDA,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1520,0.68,,,78.15,17.79,4.06,298,0.010701974,0.416089864,324,6.1516648,0.524974793,0.997369141
3733,0,Glc-A-2,Ethane,0,0,0,0,0.3904,0.492,1494,0.596,,,86.84,13.16,,288,0.0087284,0.757077519,325,7.647886861,0.340956221,0.97374309
3746,13,Glc-A-3,Ethane,0,0,0,0,0.3904,0.492,1825,0.774,,,87.93,12.07,,288,0.01410969,0.562798271,326,8.036222649,0.402607729,0.977332945
3759,26,Glc-A-4,Ethane,0,0,0,0,0.3904,0.492,2073,0.813,,,89.58,10.42,,288,0.008801821,0.426979006,327,8.327638914,0.460722069,0.988546292
3769,36,Glc-A-2,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1494,0.596,,,86.84,13.16,,288,0.008779929,0.508557457,328,6.551688405,0.415136461,0.987392278
3780,47,Glc-A-3,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1825,0.774,,,87.93,12.07,,288,0.012418776,0.430317848,329,6.849823011,0.455980176,0.987873433
3792,59,Glc-A-4,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2073,0.813,,,89.58,10.42,,288,0.010705082,0.234718826,330,7.108151652,0.517040105,0.9923643
3803,0,AC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1784,1.4,,,,,,303,0.228164749,1.128608924,331,2.305281685,0.449002956,0.994730668
3812,9,,Ethane,0,0,0,0,0.3904,0.492,1784,1.4,,,,,,303,0.167519534,1.044204128,332,2.544010138,0.443957839,0.996734635
3821,0,MGA-700-2,Ethane,0,0,0,0,0.3904,0.492,2077,0.86,0.174,0.686,,,,298,0.011811024,0.633245383,333,7.591080674,0.469585303,0.993579053
3830,9,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2077,0.86,0.174,0.686,,,,298,0.023622047,0.633245383,334,6.568375239,0.525085182,0.993178738
3840,19,MGA-700-3,Ethane,0,0,0,0,0.3904,0.492,2203,0.92,0.172,0.748,,,,298,0.008912656,0.306220096,335,7.936958368,0.524540477,0.994863633
3851,30,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2203,0.92,0.172,0.748,,,,298,0.021390374,0.535885167,336,6.753433491,0.546143135,0.996002647
3861,40,MGA-700-4,Ethane,0,0,0,0,0.3904,0.492,2791,1.26,0.302,0.958,,,,298,0.010814795,0.190690022,337,7.402729359,0.599552377,0.996318846
3872,51,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2791,1.26,0.302,0.958,,,,298,0.03786892,0.743872759,338,6.101354884,0.607743222,0.998053759
3881,60,MGA-750-3,Ethane,0,0,0,0,0.3904,0.492,3189,1.483,0.549,0.934,,,,298,0.035120148,0.804646443,339,7.205199817,0.623927879,0.997242496
3891,70,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,3189,1.483,0.549,0.934,,,,298,0.036968577,0.569388569,340,5.786561187,0.679359089,0.998163863
3900,79,GMA-800-3,Ethane,0,0,0,0,0.3904,0.492,3112,1.92,1.248,0.672,,,,298,0.034660115,0.625562323,341,6.27609053,0.639878173,0.998461993
3908,87,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,3112,1.92,1.248,0.672,,,,298,0.034699191,0.463945372,342,5.106296255,0.659233108,0.999172591
3916,95,MGA-700-4,Ethane,0,0,0,0,0.3904,0.492,2791,1.26,0.302,0.958,,,,273,0.008944544,0.429338104,343,11.46497372,0.530272998,0.994440928
3926,105,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2791,1.26,0.302,0.958,,,,273,0.034032269,1.345087381,344,9.653598061,0.541090926,0.99788375
3934,113,,Ethane,0,0,0,0,0.3904,0.492,2791,1.26,0.302,0.958,,,,288,0.010791367,0.345323741,345,8.965920951,0.574912442,0.997119275
3944,123,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2791,1.26,0.302,0.958,,,,288,0.039568345,0.892086331,346,7.334303493,0.593124561,0.997943456
3952,131,MGA-750-3,Ethane,0,0,0,0,0.3904,0.492,3189,1.483,0.549,0.934,,,,273,0.027777778,1.303703704,347,10.56299511,0.535934755,0.995630263
3963,142,,Ehtylene,0.11,0.1,0,0.07,0.3474,0.289,3189,1.483,0.549,0.934,,,,273,0.011111111,0.207407407,348,9.034660263,0.569540633,0.993893157
3972,151,,Ethane,0,0,0,0,0.3904,0.492,3189,1.483,0.549,0.934,,,,288,0.029927219,1.093457944,349,8.392489698,0.571313552,0.997949537
3981,160,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,3189,1.483,0.549,0.934,,,,288,0.03351253,0.785046729,350,6.872702081,0.617000725,0.998257169
3989,0,A-AC-3,Propane,0,0,0,0,0.5312,1.05,2928,1.6039,,,91.18,8.05,0.77,298,0.006644818,1.183383859,351,11.92307258,0.33928734,0.979578262
4000,11,,Ethane,0,0,0,0,0.3904,0.492,2928,1.6039,,,91.18,8.05,0.77,298,0.013863171,0.366685785,352,7.375490937,0.592242818,0.996820123
4010,30,A-AC-4,Propane,0,0,0,0,0.5312,1.05,3131,1.9197,,,91.62,7.67,0.7,298,0.013218965,1.018712662,353,12.41842497,0.3955193,0.973298414
4021,41,,Ethane,0,0,0,0,0.3904,0.492,3131,1.9197,,,91.62,7.67,0.7,298,0.016814276,0.248169414,354,6.789308274,0.64893332,0.996704626
4032,61,A-AC-5,Propane,0,0,0,0,0.5312,1.05,3096,2.1002,,,91.88,7.57,0.61,298,0.006679134,0.631578947,355,9.558607919,0.418735232,0.988279041
4045,74,,Ethane,0,0,0,0,0.3904,0.492,3096,2.1002,,,91.88,7.57,0.61,298,0.015205195,0.164759725,356,5.077555916,0.683161815,0.998849117
4055,93,A-AC-3,Propane,0,0,0,0,0.5312,1.05,2928,1.6039,,,91.18,8.05,0.77,288,0.005780347,1.531039258,357,12.90271123,0.322475534,0.977915792
4066,104,,Ethane,0,0,0,0,0.3904,0.492,2928,1.6039,,,91.18,8.05,0.77,288,0.003853565,0.437359505,358,8.681502008,0.544077537,0.998205163
4075,121,A-AC-4,Propane,0,0,0,0,0.5312,1.05,3131,1.9197,,,91.62,7.67,0.7,288,0.003580928,1.128847618,359,13.96160509,0.360902313,0.989814239
4085,131,,Ethane,0,0,0,0,0.3904,0.492,3131,1.9197,,,91.62,7.67,0.7,288,0.011165728,0.212505992,360,7.618106759,0.642441419,0.997709627
4095,149,A-AC-5,Propane,0,0,0,0,0.5312,1.05,3096,2.1002,,,91.88,7.57,0.61,288,0.005779221,0.77,361,11.72958164,0.387368387,0.988904771
4107,161,,Ethane,0,0,0,0,0.3904,0.492,3096,2.1002,,,91.88,7.57,0.61,288,0.009359926,0.28,362,5.797032302,0.631309393,0.998619798
4116,178,A-AC-3,Propane,0,0,0,0,0.5312,1.05,2928,1.6039,,,91.18,8.05,0.77,308,0.006993007,0.604316547,363,10.68970016,0.375689193,0.979389975
4128,190,,Ethane,0,0,0,0,0.3904,0.492,2928,1.6039,,,91.18,8.05,0.77,308,0.013986014,0.316546763,364,6.136616606,0.621403849,0.997050883
4138,208,A-AC-4,Propane,0,0,0,0,0.5312,1.05,3131,1.9197,,,91.62,7.67,0.7,308,0.009451796,0.610687023,365,11.12648584,0.427116693,0.986211039
4149,219,,Ethane,0,0,0,0,0.3904,0.492,3131,1.9197,,,91.62,7.67,0.7,308,0.011342155,0.244274809,366,5.365462202,0.67355865,0.998123953
4159,237,A-AC-5,Propane,0,0,0,0,0.5312,1.05,3096,2.1002,,,91.88,7.57,0.61,308,0.007386635,0.666386082,367,9.182140462,0.460687318,0.99267585
4171,249,,Ethane,0,0,0,0,0.3904,0.492,3096,2.1002,,,91.88,7.57,0.61,308,0.018693578,0.211497993,368,4.291714955,0.705673521,0.998863025
4180,0,C800,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,273,0.01302057,0.786985963,369,2.838345198,0.257324609,0.989422566
4191,11,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,288,0.015475877,0.541100498,370,2.541126924,0.30437256,0.985797632
4202,22,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,298,0.011080771,0.351375996,371,2.240721453,0.338130995,0.989940617
4213,33,C1000,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,531.16,0.355,0.231,0.125,77.44,,0.25,298,0.014224928,0.15018455,372,1.694617687,0.413490763,0.985681654
4224,44,C900,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,500.34,0.276,0.129,0.148,74.87,,0.26,298,0.059428322,0.570502413,373,1.789944168,0.366079562,0.994721572
4236,56,C700,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,365.56,0.131,0.041,0.09,70.53,,0.33,298,0.021229537,0.382733805,374,1.74298843,0.304181959,0.976552186
4249,0,N-AC-600,Propane,0,0,0,0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.013980263,3.157894737,375,10.25011785,0.20990189,0.958983167
4263,14,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.013790055,2.135338346,376,11.32970469,0.274464549,0.944752352
4274,25,,Ethane,0,0,0,0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.038142231,1.052631579,377,8.251373607,0.457084629,0.969500151
4284,35,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.031524123,1.473684211,378,7.780627293,0.42645214,0.992776415
4295,46,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.035960437,1.323308271,379,6.428128888,0.437457033,0.997352357
4305,65,N-AC-600,Propane,0,0,0,0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.008302446,1.512182789,380,8.70329651,0.270024116,0.967762565
4319,79,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.006383718,1.918546643,381,9.432733356,0.271722813,0.985379431
4332,92,,Ethane,0,0,0,0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.022121796,0.608936303,382,6.263358014,0.485073178,0.992799692
4343,103,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.03012176,0.608755717,383,5.613016995,0.515972751,0.995012442
4355,115,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.044166843,0.834172306,384,4.478174311,0.4996983,0.998255945
4366,137,N-AC-700,Propane,0,0,0,0,0.5312,1.05,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.010416667,2.611494253,385,14.4816525,0.266560156,0.960993022
4379,150,,Propene,0.1,0.08,0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.00625,1.655172414,386,15.09986503,0.292775155,0.964065633
4392,163,,Ethane,0,0,0,0,0.3904,0.492,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.016666667,1.029885057,387,10.55914341,0.465265935,0.991431711
4404,175,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.039583333,1.508045977,388,8.973812559,0.479260689,0.995088995
4414,185,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.039583333,1.177011494,389,9.6643735,0.589483425,0.998742122
4424,204,N-AC-700,Propane,0,0,0,0,0.5312,1.05,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.013986014,2.142396065,390,11.70748421,0.311708838,0.979734356
4435,215,,Propene,0.1,0.08,0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.018648019,2.603780835,391,11.87433271,0.325094797,0.98766736
4446,226,,Ethane,0,0,0,0,0.3904,0.492,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.023310023,0.592638131,392,7.522181897,0.55306524,0.994243686
4456,236,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.060606061,1.184815185,393,6.205400586,0.55290045,0.997829363
4466,246,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.067599068,1.052716514,394,6.133604382,0.620002659,0.998638587
4475,264,N-AC-800,Propane,0,0,0,0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.007598359,2.751633095,395,11.55776036,0.272456271,0.994811287
4486,275,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.012050777,1.458963009,396,11.32513123,0.341670675,0.982433365
4497,286,,Ethane,0,0,0,0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.026038518,0.796443266,397,7.797165699,0.499900654,0.992366325
4506,295,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.035437344,0.730456487,398,6.311045263,0.555247469,0.994351101
4515,304,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.023633563,0.531170173,399,7.900352656,0.641790357,0.998225588
4524,323,N-AC-800,Propane,0,0,0,0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.024935065,1.532467532,400,9.157871037,0.359706484,0.976305502
4536,335,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.00895059,1.064935065,401,8.951958159,0.378789652,0.990624482
4548,347,,Ethane,0,0,0,0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.02749067,0.415584416,402,5.344040812,0.587356218,0.996261844
4558,357,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.066505449,0.701298701,403,4.339890295,0.621872475,0.997843074
4568,367,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.036709957,0.311688312,404,5.075868685,0.716764322,0.99763202
4577,384,N-AC-600,Propane,0,0,0,0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.011847201,1.222390318,405,7.19485791,0.322865668,0.984492906
4589,396,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.01479879,1.6096823,406,7.699500441,0.320617207,0.990185544
4602,409,,Ethane,0,0,0,0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.02796823,0.254160363,407,4.319642288,0.583600072,0.993497809
4613,420,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.036945537,0.43570348,408,3.987296543,0.572902414,0.996217044
4624,431,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.045928896,0.568835098,409,3.126171524,0.533571809,0.99802973
4634,451,N-AC-700,Propane,0,0,0,0,0.5312,1.05,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.010535558,1.182541382,410,9.480141186,0.376589836,0.98818285
4646,463,,Propene,0.1,0.08,0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.019315189,0.938317737,411,9.272223154,0.421673566,0.980747573
4657,474,,Ethane,0,0,0,0,0.3904,0.492,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.032484636,0.413445684,412,5.194597324,0.602351732,0.996596146
4667,484,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.04214223,0.461872845,413,4.338453885,0.635228956,0.997856537
4678,495,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.063213345,0.619638536,414,4.088316067,0.669175595,0.999789171
4687,513,N-AC-800,Propane,0,0,0,0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.016266875,0.590165211,415,6.784041494,0.458910914,0.98881276
4697,523,,Propene,0.1,0.08,0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.013599818,0.885357751,416,7.028749555,0.417724407,0.993817645
4709,535,,Ethane,0,0,0,0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.034233155,0.27446072,417,3.670558443,0.650347544,0.996694823
4719,545,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.047766554,0.559310252,418,3.294321787,0.627033829,0.995728712
4728,554,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.066646665,0.365733865,419,2.882624889,0.691806033,0.996789319
4737,0,PCB,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1150,0.72,,,,,,293,0.3473,1.368,420,3.366142785,0.258709941,0.865524544
4748,11,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1150,0.72,,,,,,303,0.54823,0.972,421,2.879029767,0.29783371,0.823930015
4761,24,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1150,0.72,,,,,,313,0.57157,0.823,422,2.582452129,0.314287187,0.834854708
4774,37,,Ethane,0,0,0,0,0.3904,0.492,1150,0.72,,,,,,293,0.23529,1.156,423,3.473597327,0.257642602,0.826928651
4783,46,,Ethane,0,0,0,0,0.3904,0.492,1150,0.72,,,,,,303,0.33009,1.169,424,3.100872951,0.271965149,0.814917344
4792,55,,Ethane,0,0,0,0,0.3904,0.492,1150,0.72,,,,,,313,0.33411,1.071,425,2.829725921,0.295755091,0.873151912
4801,0,CMK-3,Propane,0,0,0,0,0.5312,1.05,1203,1.1,,,,,,293,0.164,0.265,426,2.121330267,0.678119442,0.988501351
4811,10,SBA-15,Propane,0,0,0,0,0.5312,1.05,967,1.51,,,,,,293,0.2,0.17,427,1.047456015,0.793477157,0.994026489
4821,20,AC-1,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1791,0.85,,,,,,273,0.238,0.515,428,2.090356113,0.481445203,0.973753479
4829,28,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1791,0.85,,,,,,293,0.201,0.204,429,1.573321894,0.574443901,0.978372473
4839,38,,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1791,0.85,,,,,,313,0.206,0.21,430,1.37126356,0.605822645,0.983486796
4848,47,,Propane,0,0,0,0,0.5312,1.05,1791,0.85,,,,,,273,0.109,1.036,431,5.555352519,0.345406573,0.84306488
4853,52,,Propane,0,0,0,0,0.5312,1.05,1791,0.85,,,,,,293,0.119,0.121,432,4.138130702,0.45897493,0.814649589
4863,62,,Propane,0,0,0,0,0.5312,1.05,1791,0.85,,,,,,313,0.134,0.238,433,3.283585472,0.441158701,0.919121749
4872,0,GAC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,641,0.26,0,0.26,82.14,16.87,0.99,298,0.029928794,0.413199426,434,2.771946231,0.417292381,0.982582008
4883,11,,Ethane,0,0,0,0,0.3904,0.492,641,0.26,0,0.26,82.14,16.87,0.99,298,0.034076815,0.654232425,435,2.949947829,0.375753236,0.987380815
4895,23,GAC-800-3,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2063,0.91,0.24,0.67,88.05,9.92,2.02,298,0.036162609,0.843615495,436,5.155237336,0.464001024,0.995438636
4910,38,,Ethane,0,0,0,0,0.3904,0.492,2063,0.91,0.24,0.67,88.05,9.92,2.02,298,0.011477762,0.585365854,437,6.410278008,0.495288194,0.998561544
4924,52,GAC-700-3,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1521,0.6,0.03,0.57,85.6,13.3,1.12,298,0.060761549,0.968450544,438,4.920014232,0.521517812,0.996246749
4934,62,,Ethane,0,0,0,0,0.3904,0.492,1521,0.6,0.03,0.57,85.6,13.3,1.12,298,0.054782801,1.301901108,439,5.798973802,0.482537619,0.9904789
4945,73,GAC-900-3,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1694,0.74,0.18,0.56,91.99,7.36,0.65,298,0.032827794,0.361155127,440,4.890874217,0.584449426,0.993389699
4958,86,,Ethane,0,0,0,0,0.3904,0.492,1694,0.74,0.18,0.56,91.99,7.36,0.65,298,0.002560627,0.175474091,441,6.049441488,0.51886515,0.997840137
4971,99,CAC-800-2,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1409,0.65,0.09,0.56,,,,298,0.039630119,0.8177954,442,4.357578894,0.467537679,0.996887487
4981,109,,Ethane,0,0,0,0,0.3904,0.492,1409,0.65,0.09,0.56,,,,298,0.007926024,0.730988759,443,5.211226098,0.426284406,0.998086157
4993,121,CAC-800-4,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2002,0.89,0.24,0.65,,,,298,0.026420079,0.547953978,444,4.778445202,0.551339374,0.998770261
5005,133,,Ethane,0,0,0,0,0.3904,0.492,2002,0.89,0.24,0.65,,,,298,0.021136063,0.696040631,445,5.737249818,0.517792061,0.997359456
5018,0,AC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1080,1.528,1.389,0.139,,,,303,0.024096386,0.124359948,446,1.786308983,0.631370264,0.998619316
5027,0,BDC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,1080,1.53,1.377,0.153,,,,273,0.099678457,7.474903929,447,39.76388248,0.633077002,0.99163136
5035,8,PDC,Ethylene,0.11,0.1,0,0.07,0.3474,0.289,2390,1.21,0.484,0.726,,,,273,0.035369775,6.191950464,448,80.07560162,0.676522091,0.997610346
